fold_id,seed,group,used_feature_count,split_count
0,42,location,2,2
0,42,regime,7,9
1,42,location,2,2
1,42,regime,7,9
2,42,location,3,3
2,42,regime,6,8
3,42,location,22,165
3,42,regime,33,957
4,42,location,16,51
4,42,regime,24,222
