fold_id,seed,feature_name,group,regime_family,gain,split
0,42,reg_atr_change_rate_ts_top20,regime,volatility,9.757049,109.0
0,42,loc_dist_ema20_atr_ts_top20,location,,1.2835882,25.0
0,42,reg_atr_change_rate_ts_top30,regime,volatility,8.2588215,90.0
0,42,loc_dist_ema20_atr_ts_top30,location,,2.9524405,38.0
0,42,reg_atr_change_rate_ts_bot30,regime,volatility,1.3340188,10.0
0,42,loc_dist_ema20_atr_ts_bot30,location,,0.37571284,5.0
0,42,reg_atr_change_rate_ts_top40,regime,volatility,9.451072,78.0
0,42,loc_dist_ema20_atr_ts_top40,location,,2.228865,19.0
0,42,reg_atr_change_rate_ts_bot40,regime,volatility,19.09743,28.0
0,42,loc_dist_ema20_atr_ts_bot40,location,,6.338435,10.0
0,42,reg_atr_change_rate_ts_top50,regime,volatility,79.53355,178.0
0,42,loc_dist_ema20_atr_ts_top50,location,,12.987538,37.0
0,42,reg_atr_change_rate_ts_bot50,regime,volatility,6.5042925,11.0
0,42,loc_dist_ema20_atr_ts_bot50,location,,0.78847253,3.0
0,42,reg_atr_change_rate_ts_top60,regime,volatility,19.97332,163.0
0,42,loc_dist_ema20_atr_ts_top60,location,,7.1904316,61.0
0,42,reg_atr_change_rate_ts_bot60,regime,volatility,2.9070408,11.0
0,42,loc_dist_ema20_atr_ts_bot60,location,,0.33761084,4.0
0,42,reg_atr_change_rate_ts_top70,regime,volatility,23.931965,147.0
0,42,loc_dist_ema20_atr_ts_top70,location,,2.6415336,29.0
0,42,reg_atr_change_rate_ts_bot70,regime,volatility,0.96672595,11.0
0,42,loc_dist_ema20_atr_ts_bot70,location,,1.3256226,5.0
0,42,reg_atr_change_rate_ts_bot80,regime,volatility,35.81571,84.0
0,42,loc_dist_ema20_atr_ts_bot80,location,,17.410908,37.0
0,42,reg_atr_change_rate_ts_band20_80,regime,volatility,6.4467983,33.0
0,42,loc_dist_ema20_atr_ts_band20_80,location,,0.6303584,3.0
0,42,reg_atr_change_rate_ts_band25_75,regime,volatility,20.685959,179.0
0,42,loc_dist_ema20_atr_ts_band25_75,location,,10.456405,59.0
0,42,reg_atr_change_rate_ts_band30_70,regime,volatility,4.2484922,21.0
0,42,loc_dist_ema20_atr_ts_band30_70,location,,0.33697018,4.0
0,42,reg_atr_compression_ratio_ts_top20,regime,volatility_term_structure,0.2056523,2.0
0,42,loc_dist_ema50_atr_ts_top30,location,,0.332786,1.0
0,42,reg_atr_compression_ratio_ts_bot40,regime,volatility_term_structure,0.7360138,4.0
0,42,loc_dist_ema50_atr_ts_bot40,location,,0.00247429,1.0
0,42,reg_atr_compression_ratio_ts_top50,regime,volatility_term_structure,0.3896732,4.0
0,42,reg_atr_compression_ratio_ts_bot80,regime,volatility_term_structure,0.578852,1.0
0,42,loc_dist_ema50_atr_ts_bot80,location,,1.91946,1.0
0,42,reg_atr_compression_ratio_ts_band20_80,regime,volatility_term_structure,0.0143495,1.0
0,42,reg_atr_compression_ratio_ts_band25_75,regime,volatility_term_structure,1.3682238,16.0
0,42,loc_dist_ema50_atr_ts_band25_75,location,,1.8815116,8.0
0,42,loc_dist_ema50_atr_ts_band30_70,location,,0.070509,1.0
0,42,reg_ema20_gt_ema50_raw,regime,trend,300.1358,170.0
0,42,reg_ema50_gt_ema200_raw,regime,trend,47.028774,52.0
0,42,reg_price_lt_ema200_raw,regime,trend,18.254873,25.0
1,42,reg_atr_change_rate_ts_top20,regime,volatility,0.0190107,1.0
1,42,reg_atr_change_rate_ts_top30,regime,volatility,0.00267763,1.0
1,42,reg_atr_change_rate_ts_top40,regime,volatility,0.298862,1.0
1,42,reg_atr_change_rate_ts_bot50,regime,volatility,1.9877712,2.0
1,42,reg_atr_change_rate_ts_top60,regime,volatility,6.122821,2.0
1,42,reg_atr_change_rate_ts_top70,regime,volatility,0.947022,1.0
1,42,loc_dist_ema20_atr_ts_bot80,location,,1.39504,1.0
1,42,reg_atr_change_rate_ts_band25_75,regime,volatility,1.085253,2.0
1,42,reg_ema20_gt_ema50_raw,regime,trend,19.4846,1.0
2,42,reg_atr_change_rate_ts_top20,regime,volatility,1.464535,5.0
2,42,reg_atr_change_rate_ts_top30,regime,volatility,2.741502,6.0
2,42,loc_dist_ema20_atr_ts_top30,location,,0.0642513,1.0
2,42,reg_atr_change_rate_ts_top40,regime,volatility,1.5911655,5.0
2,42,loc_dist_ema20_atr_ts_top40,location,,0.154092,1.0
2,42,reg_atr_change_rate_ts_top50,regime,volatility,33.40785,12.0
2,42,reg_atr_change_rate_ts_bot50,regime,volatility,3.887828,2.0
2,42,reg_atr_change_rate_ts_top60,regime,volatility,10.480634,8.0
2,42,loc_dist_ema20_atr_ts_top60,location,,8.170835,6.0
2,42,reg_atr_change_rate_ts_top70,regime,volatility,15.565198,6.0
2,42,loc_dist_ema20_atr_ts_top70,location,,5.11984,2.0
2,42,loc_dist_ema20_atr_ts_bot70,location,,5.6505203,2.0
2,42,reg_atr_change_rate_ts_bot80,regime,volatility,0.465414,2.0
2,42,loc_dist_ema20_atr_ts_bot80,location,,0.571553,3.0
2,42,reg_atr_change_rate_ts_band20_80,regime,volatility,0.47294393,2.0
2,42,reg_atr_change_rate_ts_band25_75,regime,volatility,1.9413406,8.0
2,42,loc_dist_ema20_atr_ts_band25_75,location,,0.25933433,2.0
2,42,reg_atr_change_rate_ts_band30_70,regime,volatility,9.42655,2.0
2,42,loc_dist_ema50_atr_ts_band25_75,location,,3.42902,1.0
2,42,reg_ema20_gt_ema50_raw,regime,trend,37.68118,10.0
