,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
climax,0.009468291,0.0013391725,0.066943236,22.833334,2.114763,246.53407,475.80756,82.21892,2753.537,0.0689057,0.011079704,0.42853087,0.13067211,0.033744495,0.50601447,8.0,0.0,0.7726964,0.2876609,0.90425533,1.0,0.0,20.5,6.0,0.5342773,11.0
wick_ratio,0.011573313,0.0027264871,0.04912606,24.166666,4.8790936,119.70005,532.3266,122.342636,2316.2131,0.07814376,0.016971666,0.35980248,0.14643042,0.046217605,0.46393284,10.0,0.0,0.8877033,0.36040473,0.83776593,0.8333333,0.0,13.0,10.166667,0.53266406,12.0
vp_profile_concentration,0.009678759,0.0022350664,0.041913018,27.5,5.4390564,139.04066,509.48523,94.52337,2746.1484,0.06625041,0.013624106,0.3221582,0.14003761,0.04369138,0.4488421,12.0,1.0,1.0,0.2949341,0.87765956,1.0,0.0,12.0,7.6666665,0.5316286,13.0
climax_range_24,0.010243788,0.0024004187,0.043715373,19.833334,3.5316033,111.38315,435.03708,87.45083,2164.1562,0.06455414,0.014871441,0.28021744,0.11479263,0.020999275,0.6275145,13.0,0.0,0.8877033,0.31445998,0.78457445,0.8333333,0.0,21.0,13.5,0.4940966,14.0
dn_vol,0.009394536,0.0025941422,0.03402177,23.333334,4.4221663,123.117134,502.36325,145.75174,1731.4979,0.06744929,0.019548442,0.23272474,0.13992116,0.057192396,0.34231701,19.0,0.27339742,0.8877033,0.2851121,0.76329786,0.8333333,0.0,16.0,14.833333,0.47263613,15.0
vp_in_hvn_below_zone,0.011723418,0.0059265257,0.023190405,25.333334,8.938059,71.80282,560.73584,278.60092,1128.5847,0.07602818,0.037921075,0.15242934,0.14170144,0.047492776,0.42278638,38.0,0.01866044,0.22872908,0.36559197,0.6409575,0.5,0.0,30.5,22.5,0.43631494,16.0
prior_range,0.008653673,0.0026579346,0.028174534,17.333334,5.280993,56.891655,360.0215,99.72022,1299.7915,0.057594508,0.016836053,0.19702524,0.0932535,0.015513616,0.5605538,28.0,0.0,0.8877033,0.25950992,0.6968085,0.6666667,0.0,40.0,19.0,0.41693258,17.0
up_vol,0.007084982,0.0010864983,0.046200693,18.666666,2.2110832,157.58994,381.03375,52.38879,2771.332,0.050424382,0.0071756504,0.35433978,0.101763986,0.015020053,0.6894722,9.0,0.25079426,0.8794227,0.2053002,0.80851066,0.6666667,0.0,29.0,12.0,0.41504282,18.0
vol_price_spread,0.008264406,0.0031367706,0.021774115,20.833334,5.3670807,80.8685,393.7673,121.05764,1280.817,0.0573576,0.019110106,0.17215468,0.10474087,0.041032065,0.26736775,37.0,0.05091806,0.8995867,0.24605788,0.60106385,0.8333333,0.0,28.5,25.0,0.4105978,19.0
dn_vol_6,0.008173835,0.002520275,0.026509643,20.0,5.8309517,68.599434,439.40912,136.28435,1416.7465,0.057117574,0.017742146,0.18387954,0.11771774,0.040283956,0.3439947,31.0,0.0,0.8877033,0.24292803,0.69414896,0.6666667,0.0,27.0,19.166666,0.40714765,20.0
loc_vwap_dev_z_24,0.0075277057,0.0018566619,0.030520556,19.0,4.8989797,73.68882,381.25275,80.541176,1804.7124,0.053493258,0.011800674,0.24248858,0.10289187,0.02930731,0.36123195,20.0,0.0,0.8877033,0.22059953,0.71542555,0.6666667,0.0,22.5,17.833334,0.40018612,21.0
flow_persistence,0.00901375,0.0034953693,0.023244377,21.666666,6.2360954,75.27858,447.4648,177.1138,1130.4865,0.06430007,0.02596445,0.15923691,0.12404985,0.050190993,0.30659613,36.0,0.0,0.8263504,0.2719532,0.5,0.6666667,0.16388658,20.5,31.333334,0.38276863,22.0
atr_slope,0.00829135,0.003293722,0.020871975,19.333334,5.7927155,64.52548,403.1446,176.3731,921.48724,0.057160817,0.025552772,0.1278671,0.116759524,0.079656094,0.17114556,50.0,0.06078179,0.8416071,0.246989,0.6781915,0.5,0.0,39.5,20.166666,0.38039184,23.0
loc_ema_stack_pos_24,0.007262477,0.0015401938,0.034244765,15.0,1.4142135,159.09903,329.36694,75.24523,1441.7203,0.049441732,0.0109204715,0.22384426,0.088501744,0.022582358,0.34684417,24.0,0.0,0.6442174,0.21143395,0.6968085,0.5,0.1591404,42.0,19.0,0.3734478,24.0
range_expansion_ratio,0.0076275016,0.001904874,0.030542064,19.666666,2.924988,132.23225,359.72412,82.52745,1567.9807,0.052965857,0.011706742,0.23963815,0.09947156,0.037161633,0.26625824,23.0,0.14888594,0.60858005,0.22404821,0.69414896,0.5,0.0,45.0,19.166666,0.37176377,25.0
vol_shock_asym_8_24,0.0076763122,0.0025543259,0.02306901,22.0,5.8022985,83.41522,354.2406,120.1189,1044.6849,0.051188584,0.019742075,0.13272521,0.09706199,0.040918294,0.23024003,45.0,0.0,0.8877033,0.22573496,0.68085104,0.5,0.0,41.5,20.0,0.369367,26.0
body_ratio_15m,0.007112871,0.0012527483,0.04038555,18.333334,3.2489314,103.45282,337.3949,69.97501,1626.7997,0.046710692,0.008392755,0.2599729,0.088198215,0.017039852,0.4565137,16.0,0.0,0.82279944,0.20626396,0.71542555,0.5,0.0,39.0,17.833334,0.36730158,27.0
clv_collapse,0.0071785385,0.0020390789,0.02527191,25.333334,5.8783975,109.17564,392.58798,128.46104,1199.7826,0.050533146,0.016659804,0.15327905,0.11014217,0.050493993,0.2402523,33.0,0.0,0.8877033,0.20853326,0.60106385,0.6666667,0.0,28.5,25.0,0.36495924,28.0
range_expansion_ratio_G_VOL_1,0.0066853412,0.0011117432,0.04020154,16.666666,3.3499587,82.91977,319.42188,57.54956,1772.9126,0.047380615,0.009288628,0.24168508,0.08667181,0.026877053,0.27949503,15.0,0.0,0.8608452,0.1914897,0.8324468,0.33333334,0.0,54.5,10.5,0.36343104,29.0
range_norm_12,0.007978096,0.002567863,0.02478715,18.5,3.2015622,106.90094,363.4071,112.64253,1172.4233,0.056453116,0.019582082,0.1627485,0.101876535,0.04585305,0.2263498,34.0,0.42874062,0.9877639,0.23616378,0.69148934,0.33333334,0.0,44.5,19.333334,0.35276243,30.0
jump_rate_10h,0.008123198,0.003438703,0.01918931,19.5,4.1129875,92.45104,398.0993,152.99615,1035.8629,0.0574595,0.023000838,0.14354233,0.10451013,0.031650037,0.3450981,47.0,0.008899937,0.8897804,0.24117811,0.65425533,0.33333334,0.0,45.5,21.666666,0.3462118,31.0
dir_path_short_2h,0.0069949757,0.0022415535,0.02182847,23.666666,6.046119,92.63978,395.66855,141.04564,1109.95,0.051329706,0.017897015,0.14721665,0.114218995,0.059573296,0.21899037,43.0,0.0,0.8877033,0.20218983,0.50797874,0.6666667,0.15105708,24.0,30.833334,0.34575194,32.0
atr_compression_ratio,0.0066663558,0.0025658587,0.017319854,18.333334,4.714045,71.299934,350.99652,117.04681,1052.558,0.046845242,0.015537751,0.14123516,0.095796816,0.044870574,0.20452222,51.0,0.0,0.8877033,0.19083361,0.6515958,0.5,0.0,48.0,21.833334,0.34285742,33.0
signed_vol,0.006393818,0.0010427235,0.039205898,17.5,4.0722637,75.203865,350.94733,77.2466,1594.4265,0.046854444,0.009823017,0.22348927,0.09460526,0.023990812,0.37306595,21.0,0.10163415,0.82135004,0.18141545,0.86170214,0.16666667,0.0,44.5,8.666667,0.34020403,34.0
trend_z_t,0.006627642,0.0010956551,0.04009075,14.166667,2.9107082,68.950386,322.43506,63.01088,1649.9431,0.045921728,0.008813952,0.23925763,0.08688737,0.023089373,0.3269649,18.0,0.0,0.8877033,0.18949577,0.6888298,0.33333334,0.0,52.5,19.5,0.32643014,35.0
atr_percentile,0.00621982,0.0015419848,0.025088549,20.833334,2.7335365,158.77884,329.76938,70.39277,1544.8724,0.044363756,0.009061706,0.21719342,0.08983385,0.031241516,0.25831398,30.0,0.0,0.8877033,0.17540255,0.6994681,0.33333334,0.0,55.5,18.833334,0.32133844,36.0
down_up_vol_ratio_24,0.009330441,0.005191864,0.016767992,20.5,8.460693,49.670868,441.75705,258.04837,756.2508,0.065844275,0.040156737,0.10796367,0.119878784,0.07899907,0.18191256,70.0,0.0,0.8877033,0.28289717,0.22074468,0.6666667,0.0,15.0,48.833332,0.31077963,37.0
ft_drop,0.0052464604,0.00132751,0.020734569,20.333334,3.2489314,127.255516,284.9731,76.59263,1060.2806,0.036794353,0.009899412,0.13675806,0.07547588,0.022753479,0.2503621,46.0,0.0,0.8877033,0.14176588,0.65425533,0.33333334,0.26351807,75.0,21.666666,0.30471098,38.0
funding_proxy,0.005412948,0.0011559279,0.025347607,19.166666,1.9507834,188.31467,290.81104,62.10788,1361.68,0.036965698,0.008458144,0.16155589,0.08114388,0.035406344,0.18596466,32.0,0.0,0.8877033,0.14751923,0.7925532,0.16666667,0.0,67.0,13.0,0.30427387,39.0
up_vol_6,0.0075313826,0.0032867724,0.017257575,20.0,6.0,66.666664,381.77722,166.59277,874.91095,0.054723166,0.02558315,0.11705458,0.10529862,0.05514592,0.20106293,61.0,0.8840633,0.9526493,0.2207266,0.41223404,0.5,0.0,40.0,36.833332,0.29945815,40.0
breakout_soft,0.006720686,0.00173248,0.026071077,13.666667,2.6874192,69.50079,289.06787,78.657326,1062.3325,0.044277363,0.012125309,0.16168538,0.08150932,0.040671207,0.16335313,35.0,0.0,0.8877033,0.19271111,0.63297874,0.16666667,0.0,67.0,23.0,0.2892358,41.0
ft_drop_8,0.0055308766,0.002001385,0.015284713,16.5,1.8027756,151.01714,322.1155,123.57733,839.6232,0.042864546,0.019071503,0.0963411,0.08790574,0.039398752,0.19613361,72.0,0.0,0.8877033,0.15159453,0.7234042,0.16666667,0.0,58.5,17.333334,0.28922805,42.0
climax_range_12,0.005929475,0.0011345611,0.030988788,14.666667,1.6996732,126.56028,256.33377,45.260994,1451.7356,0.039703116,0.008207989,0.19204918,0.0689847,0.02178441,0.21845391,25.0,0.0,0.8877033,0.16536902,0.77393615,0.0,0.0,83.5,14.166667,0.284437,43.0
dist_vwap_96_atr,0.004985146,0.00091679324,0.027107187,19.0,3.2145503,112.30187,273.2716,48.774532,1531.0732,0.035787947,0.006692607,0.19137192,0.074008666,0.023210462,0.23598336,29.0,0.0,0.8877033,0.13273557,0.7101064,0.16666667,0.17087273,71.5,18.166666,0.2840748,44.0
ffd_rv_2h_06,0.0023895248,0.0005122052,0.011147542,7.5,1.6072751,34.99712,137.44574,16.637943,1135.4366,0.017533515,0.0032727635,0.09393412,0.034490127,0.007863695,0.15127352,82.0,0.0,0.8877033,0.043037932,0.8537234,0.0,0.92061883,147.0,9.166667,0.28313267,45.0
bb_pos_12,0.0050345836,0.0010075376,0.025157407,15.5,1.6072751,149.4766,299.51144,83.62122,1072.7792,0.037705645,0.010271782,0.13840984,0.079427466,0.025602633,0.24640913,39.0,0.0,0.8877033,0.134444,0.71542555,0.16666667,0.0,61.0,17.833334,0.2778006,46.0
loc_session_pos_48,0.005062485,0.00093105214,0.027526658,15.5,2.6299555,91.35135,290.13428,53.847076,1563.2771,0.036153134,0.0068195816,0.19166116,0.07771551,0.022871643,0.26406935,27.0,0.0,0.8877033,0.1354082,0.7101064,0.16666667,0.0,61.5,18.166666,0.2770011,47.0
dir_path_risk_skew_2h,0.004787482,0.0011043653,0.020753985,17.833334,3.4840908,91.27999,275.22256,75.89175,998.09875,0.034924727,0.009829412,0.12409049,0.07631645,0.034629714,0.16818507,48.0,0.0,0.8877033,0.12590483,0.6303192,0.33333334,0.0,72.0,23.166666,0.27682745,48.0
impact_24,0.0053055994,0.0015568269,0.018081255,17.166666,3.4359214,85.768684,278.29108,86.984535,890.3414,0.03689815,0.010986383,0.123923734,0.0719578,0.015401216,0.33620232,57.0,0.0,0.8877033,0.14380956,0.6409575,0.16666667,0.21276163,82.0,22.5,0.2749727,49.0
clv_mean_24,0.0059852363,0.0027393897,0.01307702,16.666666,4.6785564,59.372543,325.44037,138.86293,762.70483,0.043823287,0.02036635,0.09429674,0.09275332,0.06097558,0.14109218,88.0,0.0,0.8877033,0.16729596,0.52393615,0.33333334,0.0,55.5,29.833334,0.2729968,50.0
trend_pct_base,0.0070279413,0.0027138833,0.018199738,17.333334,4.027682,74.59488,309.41434,100.65312,951.16016,0.048928652,0.018027632,0.13279687,0.08444288,0.0373186,0.19107363,53.0,0.0,0.8877033,0.20332903,0.44148937,0.33333334,0.0,63.0,35.0,0.27220333,51.0
ffd_vol_price_corr_10h_06,0.0046267635,0.0007706007,0.027779547,16.0,3.0,85.333336,248.87006,41.147003,1505.2446,0.032338746,0.0052548684,0.19901443,0.066731,0.018098189,0.24604814,26.0,0.0,0.8877033,0.12035084,0.75265956,0.0,0.3545986,82.5,15.5,0.27208778,52.0
trapped_longs_24,0.0043887286,0.00043669005,0.044106655,16.0,2.309401,110.85125,236.37949,28.290667,1975.0425,0.030785292,0.003971282,0.23864692,0.06215395,0.011004181,0.35105872,14.0,0.0,0.8877033,0.112124994,0.83776593,0.0,0.0,83.0,10.166667,0.27111024,53.0
breakout_min,0.005611231,0.002292283,0.013735612,16.5,2.8136573,96.76019,297.73566,115.55417,767.1425,0.04014482,0.015632533,0.103093125,0.07594221,0.02137624,0.26979578,79.0,0.0,0.8877033,0.15437137,0.53723407,0.33333334,0.0,96.0,29.0,0.26921278,54.0
wick_ratio_4h_max,0.0064562634,0.0019826784,0.02102375,16.5,2.9860787,91.17308,317.31088,109.69204,917.89886,0.045766875,0.016120533,0.1299341,0.085582964,0.03657935,0.2002344,49.0,0.0,0.8877033,0.1835734,0.46010637,0.33333334,0.0,66.0,33.833332,0.26599196,55.0
vp_dist_lvn_above_atr,0.0056403726,0.0018523181,0.01717513,17.833334,4.3748016,72.69536,293.19562,82.165695,1046.2235,0.038686763,0.012382716,0.12086731,0.07445547,0.008267955,0.6704944,56.0,0.0,0.8877033,0.15537842,0.47606382,0.33333334,0.19730178,66.0,32.833332,0.26433918,56.0
vp_air_pocket_score,0.0052134804,0.002354325,0.011544872,16.166666,5.01387,52.127625,293.61646,128.90912,668.7705,0.0383771,0.017764216,0.08290834,0.07806512,0.033605233,0.18134566,107.0,0.0,0.8877033,0.14062618,0.64361703,0.16666667,0.0,90.5,22.333334,0.26324865,57.0
delta_stall_6,0.004153473,0.0012454551,0.013851432,12.5,2.43242,64.23644,231.95921,65.72374,818.6552,0.030240119,0.008729206,0.10475922,0.063090585,0.028403474,0.14013857,75.0,0.0,0.8877033,0.10399519,0.6090425,0.16666667,0.56970096,96.5,24.5,0.26294306,58.0
ffd_rv_6h_04,0.0052438136,0.001999044,0.013755366,11.333333,3.3499587,38.3421,225.97247,83.82732,609.1518,0.033400476,0.013378249,0.08338848,0.06090768,0.028222743,0.13144524,101.5,0.0,0.8877033,0.14167441,0.63829786,0.16666667,0.0,111.0,22.666666,0.2624954,59.0
compression_score,0.0052615483,0.0015342502,0.018043922,15.333333,2.6246693,89.57742,272.94504,82.74294,900.3668,0.037458926,0.012131127,0.115667015,0.07530489,0.034993373,0.16205429,59.0,0.0,0.8877033,0.14228727,0.63297874,0.16666667,0.0,65.5,23.0,0.26150268,60.0
ret24h_G_VOL_1,0.0049096225,0.0007819175,0.030827288,13.833333,1.6749793,114.24686,238.00381,33.237988,1704.2491,0.03251609,0.005461635,0.19358598,0.0621971,0.0099232355,0.38984054,22.0,0.0,0.8877033,0.13012567,0.75,0.0,0.0,92.0,15.666667,0.25906911,61.0
ker_10,0.00477476,0.0009862776,0.023115532,14.333333,3.8586123,53.24309,264.20294,64.42013,1083.562,0.03431537,0.008793453,0.13391152,0.069231816,0.019891955,0.24095392,42.0,0.0,0.8877033,0.12546518,0.65957445,0.16666667,0.0,71.5,21.333334,0.25889948,62.0
vp_dist_poc_atr,0.0060007204,0.0027990222,0.012864724,17.666666,6.7741337,46.07395,325.13437,139.16591,759.61395,0.04378177,0.019808993,0.096766315,0.08347625,0.039019186,0.17858613,90.0,0.0,0.8877033,0.16783106,0.30053192,0.5,0.3041491,47.0,43.833332,0.2576475,63.0
climax_decay,0.0053764796,0.0015330376,0.018855724,11.0,1.8257419,66.27443,276.3399,87.564,872.0906,0.03991936,0.011884004,0.13409248,0.07575146,0.031212121,0.18384792,55.0,0.0,0.8877033,0.146259,0.5053192,0.33333334,0.0,65.5,31.0,0.25677225,64.0
ext_atrExp,0.0071244,0.0029378207,0.01727712,11.833333,2.5440562,55.04115,287.46948,107.87284,766.07513,0.04533942,0.018205091,0.112916924,0.082015134,0.045506626,0.14781325,65.0,0.0,0.8877033,0.20666239,0.45478722,0.16666667,0.0,59.0,34.166668,0.25236112,65.0
vol_compression,0.0061635566,0.0033325471,0.011399518,16.166666,6.066758,43.080853,299.31735,163.96078,546.41656,0.04302941,0.026227815,0.07059414,0.0786241,0.046274018,0.13359007,124.0,0.0,0.8877033,0.17345823,0.52393615,0.16666667,0.0,72.5,29.833334,0.25138608,66.0
ker_16,0.0068474556,0.003088185,0.015182913,17.166666,6.890009,42.77127,358.1475,177.6595,721.997,0.047380414,0.022618474,0.09925089,0.09526788,0.042486534,0.21361989,78.0,0.0,0.88065517,0.19709194,0.2712766,0.5,0.0,49.5,45.666668,0.25121972,67.0
adx_10_slope,0.004339971,0.0011474258,0.01641531,15.0,2.8867514,77.94228,239.59222,54.02778,1062.4985,0.030504495,0.0068297614,0.13624549,0.061189752,0.007836543,0.47778538,54.0,0.0,0.8877033,0.11044007,0.62765956,0.0,0.6219534,79.5,23.333334,0.24875459,68.0
time_since_event_extreme_12h,0.0061847274,0.0026125635,0.014641118,17.666666,3.9015667,79.99635,292.79636,127.08922,674.56323,0.041441217,0.018050727,0.09514157,0.08445171,0.0484363,0.14724684,84.0,0.019156247,0.8877033,0.17418984,0.30585107,0.5,0.0,44.0,43.5,0.24726717,69.0
up_down_semivol_ratio_tanh,0.005336428,0.0012751722,0.02233225,14.0,3.0,65.333336,282.1045,74.44312,1069.0436,0.039492365,0.010217324,0.15264729,0.075584255,0.026355632,0.21676503,41.0,0.0,0.8877033,0.14487492,0.56914896,0.16666667,0.0,55.5,27.0,0.24696845,70.0
rsi_slope_G_VOL_1,0.0015395818,0.00036701834,0.006458293,6.1666665,0.89752746,42.369488,83.83738,23.114256,304.08536,0.010576657,0.0029581187,0.037816495,0.020497048,0.010899463,0.038545843,179.0,0.0,0.8877033,0.013666204,0.8643617,0.0,0.43916717,180.5,8.5,0.2455652,71.0
ffd_ema_spread_04,0.0011441166,0.0004869678,0.0026880687,4.1666665,1.5723302,11.041645,59.95249,25.294378,142.09883,0.008342838,0.0036182667,0.019236542,0.013294411,0.0075795515,0.023318185,197.0,0.0,0.8877033,0.0,0.92287236,0.0,0.19381769,188.5,4.8333335,0.24040897,72.0
convexity_z_t,0.0016808598,0.00042713116,0.0066145724,3.8333333,1.2133516,12.110623,79.68265,18.287838,347.18835,0.010832608,0.0026761666,0.043848313,0.019299341,0.008393949,0.044372983,169.0,0.0,0.8877033,0.01854839,0.92021275,0.0,0.0,183.0,5.0,0.2402548,73.0
ffd_diff_2_04,0.0030513224,0.00073412794,0.012682487,6.5,0.9574271,44.128685,133.0211,29.115423,607.74023,0.020385306,0.0049465345,0.084010474,0.034441333,0.012078373,0.098209046,108.0,0.0,0.8877033,0.06590786,0.75797874,0.0,0.28202337,147.0,15.166667,0.23984517,74.0
ft_2,0.0047557894,0.002098487,0.010778019,18.0,6.2981477,51.443695,257.8004,115.05242,577.65894,0.033289753,0.016200522,0.06840567,0.07106034,0.039205197,0.12879851,125.0,0.0,0.8877033,0.12480962,0.42021278,0.33333334,0.28202337,105.0,36.333332,0.23779966,75.0
atr_pct_change,0.005096393,0.0025038961,0.010373123,16.5,4.9581585,54.9095,264.97446,103.83754,676.1665,0.035293076,0.015415073,0.0808041,0.074725084,0.047674153,0.117125064,115.0,0.0,0.8877033,0.13657996,0.54787236,0.16666667,0.0,84.5,28.333334,0.23708707,76.0
loc_bb_channel_pos_24,0.0038813173,0.0013004818,0.01158388,10.833333,1.6749793,70.0672,180.63264,48.83385,668.14624,0.027002579,0.008365931,0.08715578,0.048213378,0.02029011,0.114564665,105.0,0.0,0.8877033,0.09459023,0.6968085,0.0,0.19107983,133.5,19.0,0.23578075,77.0
ret8h,0.0029836833,0.0005336744,0.01668127,12.333333,2.0548046,74.02704,156.52806,30.895779,793.0221,0.020794727,0.0040755784,0.10610043,0.041558243,0.017850941,0.096750505,66.0,0.0,0.8877033,0.06357043,0.7606383,0.0,0.20354155,140.5,15.0,0.23530039,78.0
up_down_return_mass_ratio_tanh,0.0050244555,0.0020715035,0.012186875,14.666667,4.8534064,44.321674,241.56644,101.00568,577.7333,0.035179485,0.0155821685,0.07942387,0.067521274,0.039080847,0.11665873,117.0,0.0,0.8877033,0.13409398,0.44414893,0.33333334,0.0,109.5,34.833332,0.23478892,79.0
state_uncertainty_1h,0.0012077296,0.00047690826,0.0030584724,3.0,0.8164966,11.022704,63.64187,20.421412,198.33533,0.00854779,0.0029421141,0.024834085,0.014633492,0.007793189,0.027477723,194.0,0.0,0.8877033,0.0021982908,0.93351066,0.0,0.0,190.0,4.1666665,0.23458673,80.0
shock_vol_ratio,0.0045288806,0.001114141,0.018409485,14.5,3.095696,67.91688,245.27905,52.398186,1148.1659,0.032767225,0.006821387,0.1574007,0.06767818,0.029037127,0.15774068,44.0,0.0,0.8877033,0.11696827,0.6781915,0.0,0.0,71.5,20.166666,0.23388042,81.0
pct_breakout_t,0.004685099,0.0011245076,0.01951979,16.666666,3.3499587,82.91977,267.38852,70.89547,1008.47955,0.033848725,0.00995555,0.115085185,0.07417817,0.0322843,0.17043582,52.0,0.0,0.8877033,0.12236674,0.5638298,0.16666667,0.0,69.5,27.333334,0.23325916,82.0
pers_12,0.0019344789,0.00052728754,0.0070970925,8.166667,1.771691,37.644512,110.85088,31.870298,385.56018,0.013840905,0.0037875075,0.050579615,0.028567841,0.014437029,0.05652974,161.0,0.0,0.8877033,0.027312776,0.77925533,0.0,0.44926554,170.0,13.833333,0.23229913,83.0
vol_state_x_volume_state,0.0024381126,0.0008879872,0.0066942326,5.5,1.6072751,18.820673,99.28066,31.71304,310.80746,0.015623916,0.00564692,0.043228302,0.025040431,0.013773717,0.037935972,175.0,0.0,0.8877033,0.04471699,0.8218085,0.0,0.0,167.5,11.166667,0.23004648,84.0
lr_12h,0.0017998294,0.0005042246,0.00642449,5.8333335,2.114763,16.090588,98.80318,29.689861,328.8014,0.012846958,0.0032747732,0.050398707,0.024104606,0.009545811,0.06086775,170.5,0.0,0.8877033,0.022659656,0.7819149,0.0,0.4242454,168.0,13.666667,0.2291538,85.0
rsi_slope,0.0024433988,0.00042830856,0.013939012,9.5,1.7078252,52.84499,136.43074,28.817026,645.9149,0.017643888,0.0037156276,0.08378308,0.035667494,0.014924671,0.08523941,94.0,0.0,0.8877033,0.04489967,0.7446808,0.0,0.35164016,155.5,16.0,0.22844703,86.0
reversion_target_distance,0.002991224,0.0008741609,0.01023544,11.5,2.9860787,44.288853,166.8394,51.795364,537.41077,0.021560196,0.0063902508,0.07274238,0.044946246,0.023086865,0.087502785,130.0,0.0,0.8877033,0.063831024,0.69148934,0.0,0.34924498,138.0,19.333334,0.22544165,87.0
zscore_price_50,0.0041850638,0.0016675786,0.010503109,15.833333,3.8042374,65.898735,241.32071,89.43034,651.1849,0.030557077,0.011675941,0.07997086,0.061944686,0.018858045,0.20347518,119.0,0.0,0.8877033,0.105086885,0.47074467,0.16666667,0.4888436,90.0,33.166668,0.22492614,88.0
vp_in_hvn_above_zone,0.0040861038,0.001186982,0.01406613,18.333334,3.3499587,100.33292,236.64026,58.761322,952.98425,0.029465178,0.0076353755,0.11370715,0.06529316,0.029039579,0.14680646,68.0,0.0,0.8877033,0.1016671,0.6090425,0.0,0.33052126,86.5,24.5,0.2247036,89.0
true_range_percentile,0.005549809,0.0018939591,0.016262433,13.666667,3.5901098,52.025642,271.16284,97.83526,751.5622,0.03849435,0.013803631,0.10734964,0.073910505,0.034843158,0.15678152,73.0,0.043516632,0.8877033,0.15224878,0.35904256,0.33333334,0.0,62.0,40.166668,0.22349748,90.0
mr_pct,0.0034177683,0.0007008934,0.016666073,12.333333,2.0548046,74.02704,169.76472,37.011604,778.67645,0.02294615,0.0050092335,0.10511105,0.046019826,0.01982664,0.10681712,69.0,0.0,0.8877033,0.07857124,0.71276593,0.0,0.0,125.5,18.0,0.22140567,91.0
