,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
efficiency,0.049241155,0.013442094,0.1803805,65.333336,13.804186,309.21378,76.273415,26.05807,223.25653,0.04769789,0.015061295,0.15105534,2.0,0.0,0.8,1.0,0.9396552,1.0,0.0,2.5,1.1666666,0.93491375,1.0
vol_price_spread,0.048851244,0.014143498,0.16873083,66.833336,8.896004,502.10123,84.64291,27.792807,257.7797,0.048516866,0.015160806,0.15526128,3.0,0.0,0.8,0.9908147,0.9051724,1.0,0.0,2.0,1.8333334,0.92124116,2.0
tail_against_G_VOL_0,0.03810771,0.006232616,0.2329997,39.0,5.033223,302.19205,60.15755,11.494168,314.84927,0.035545494,0.006980048,0.1810134,1.0,0.0,0.8,0.7377251,0.87931037,1.0,0.0,3.5,2.3333333,0.77557635,3.0
up_vol,0.0355305,0.016128799,0.07827095,52.666668,15.2934265,181.37059,56.79207,27.929134,115.482956,0.031734314,0.015311938,0.06577004,9.0,0.0,0.8,0.6770127,0.51724136,0.8333333,0.0,6.5,9.333333,0.6266673,4.0
atr_slope,0.02799163,0.0055522993,0.14111836,50.666668,5.676462,452.23785,41.549004,8.08519,213.5163,0.025332965,0.0044691255,0.14359836,4.0,0.0,0.0,0.4994165,0.87068963,0.8333333,0.0,9.5,2.5,0.61735153,5.0
mkt_rv_ratio_G_VOL_0,0.030657567,0.010725127,0.087634064,36.333332,6.2360954,211.68872,48.77191,19.108624,124.483025,0.030788325,0.011496308,0.082454376,7.0,0.0,0.8,0.562219,0.6637931,0.6666667,0.15296943,6.0,6.5,0.5828172,6.0
support_quality_score,0.031215884,0.013180509,0.07392973,48.666668,10.434984,226.97154,45.299736,19.124191,107.30212,0.028940147,0.011849761,0.07067924,12.0,0.0,0.2,0.5753715,0.62068963,0.6666667,0.0,5.5,7.3333335,0.5716267,7.0
range_norm_24,0.025277363,0.007801115,0.08190433,50.333332,11.599809,218.40399,37.546707,14.4492,97.56632,0.022750353,0.00796307,0.06499737,10.0,0.0,0.8,0.43547544,0.6810345,0.6666667,0.0,10.5,6.1666665,0.50977015,8.0
climax_range_24,0.024114205,0.008390448,0.06930439,37.0,6.2182527,220.15831,34.989014,13.068039,93.68132,0.021387367,0.006960155,0.06571972,13.5,0.0,0.8,0.40807447,0.7413793,0.33333334,0.17190632,15.0,5.0,0.46838114,9.0
clv_mean_4_G_VOL_0,0.021745967,0.005472831,0.086406305,27.0,4.830459,150.91734,31.035166,8.294962,116.11644,0.020177847,0.0053717117,0.07579437,8.0,0.0,0.8,0.35228494,0.69827586,0.33333334,0.0,13.0,5.8333335,0.4183257,10.0
dist_vwap_norm_G_VOL_1,0.022545844,0.006876777,0.073917635,43.166668,5.2730975,353.37128,32.589207,11.758442,90.32289,0.02051691,0.0067159007,0.06267864,13.5,1.0,0.8,0.37112796,0.55172414,0.5,0.0,14.5,8.666667,0.41705143,11.0
mkt_rv_ratio,0.022132743,0.008130826,0.06024705,46.333332,7.4758873,287.16028,31.472462,11.046235,89.67,0.021946702,0.007914163,0.060860217,15.0,0.0,0.8,0.36139637,0.5603448,0.5,0.0,15.0,8.5,0.41385418,12.0
retest_quality,0.021311278,0.007725711,0.058786895,45.166668,9.990273,204.2014,29.033148,12.014748,70.15742,0.019870507,0.0076471753,0.05163175,17.0,1.0,1.0,0.3420448,0.5,0.5,0.0,17.0,9.666667,0.38812464,13.0
up_vol_6,0.019962376,0.009230389,0.04317223,31.833334,11.767422,86.115814,29.158875,14.119448,60.21765,0.016799198,0.007849212,0.03595432,26.0,0.0,0.8,0.3102682,0.41379312,0.5,0.3213301,14.5,11.333333,0.3651623,14.0
kf_score_rm24_mean,0.018678874,0.0068551507,0.05089609,46.166668,8.374896,254.49403,24.329926,9.225763,64.16221,0.017696172,0.0066255825,0.04726445,20.0,0.0,0.8,0.28003222,0.54310346,0.33333334,0.0,22.0,8.833333,0.3397936,15.0
sin_dow,0.019668773,0.007478836,0.051727388,47.166668,8.112062,274.24524,26.82702,12.258995,58.707016,0.019343615,0.008154065,0.045888208,21.0,0.0,0.8,0.30335167,0.5,0.16666667,0.0,17.0,9.666667,0.31684342,16.0
ret4h,0.013548366,0.0020455236,0.089736536,36.5,2.8722813,463.82993,17.002848,4.0800724,70.85581,0.012123367,0.002415448,0.060848355,11.0,0.0,0.8,0.1591708,0.8362069,0.0,0.31851175,32.0,3.1666667,0.31252125,17.0
dir_path_long_2h,0.01779111,0.0077586933,0.040795993,38.333332,15.391195,95.47305,25.52114,11.879325,54.82875,0.01599982,0.007461332,0.034309458,30.0,0.0,0.8,0.2591188,0.44827586,0.33333334,0.0,24.0,10.666667,0.30458432,18.0
vol_z,0.018496448,0.006008745,0.056936786,45.0,10.645813,190.21562,26.883625,9.317687,77.565315,0.01643043,0.005788289,0.046638828,18.5,0.0,0.8,0.27573475,0.5,0.16666667,0.0,17.0,9.666667,0.30165413,19.0
cos_dow,0.017218526,0.006311501,0.046974186,50.333332,8.806563,287.67685,21.723286,8.066886,58.498547,0.015865043,0.0054570762,0.04612352,22.0,0.0,0.8,0.24563023,0.55172414,0.16666667,0.0,24.0,8.666667,0.29802766,20.0
G_LIQ_GOOD,0.017427176,0.008810738,0.034470037,47.333332,14.895935,150.40643,22.737602,14.404934,35.890385,0.016530618,0.009730072,0.028084205,40.0,0.0,0.8,0.25054547,0.5,0.16666667,0.0,33.5,9.666667,0.2878,21.0
accel_5h,0.0105246315,0.00092693506,0.11949907,36.5,3.86221,344.94498,13.073227,1.51103,113.107796,0.009604152,0.0010136404,0.090998486,6.0,0.0,0.8,0.08793949,0.82758623,0.0,0.4863683,39.0,3.3333333,0.2795817,22.0
clv_mean_4_G_VOL_1,0.010815088,0.0011587726,0.10093967,29.166666,4.0585985,209.603,14.811777,1.8152996,120.855385,0.010361883,0.001123613,0.09555659,5.0,0.0,0.8,0.09478188,0.7155172,0.0,0.6764865,38.0,5.5,0.26483366,23.0
v_power,0.017298106,0.008304995,0.036029465,44.166668,16.283087,119.79882,23.553642,14.550007,38.128784,0.016269736,0.008755558,0.030232714,36.0,0.0,0.8,0.24750492,0.37931034,0.16666667,0.13056394,22.0,12.0,0.2624835,24.0
