timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260131_095525,BNBUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/BNBUSDT_15m_20260131_105512/layer0_kalman_bundle.joblib,180,2026-01-01 00:00:00,2026-01-02 20:45:00,0.0005324600975689569,0.020316027766016837,0.0,True,1.2751970324870854,1.2076520979097838,0.03364048345358186,0.6000000000000001,False,0.03390445112371963,1010.548182691637,0.9990088408662766,0.23687833183175527,3.4426271569885936,0.814031628136179,3.474794074068928,0.021316254635333265,0.0016525596949530375,866.1738754695616
