fold_id,seed,feature_name,group,regime_family,source_family,gain,split
0,42,oi_expansion_compression_balance_24h,regime,perp_tradeability,perp_tradeability,311.8176,46.0
0,42,dist_ema20_atr,location,,context,59.56071,11.0
0,42,oiw_entry_zone_1d_atr,regime,perp_tradeability,perp_tradeability,244.03267,26.0
0,42,dist_ema50_atr,location,,context,63.94233,6.0
0,42,donchian_zone_1d_atr,regime,perp_tradeability,perp_tradeability,124.92505,14.0
0,42,dist_ema200_atr,location,,context,262.75156,34.0
0,42,dist_oiw_intensity_96h_atr,regime,perp_tradeability,perp_tradeability,184.75755,42.0
0,42,oiw_pos_delta_entry_dist_1d_atr,location,,open_interest_location,47.59276,12.0
0,42,dist_oiw_z_delta_96h_atr,regime,perp_tradeability,perp_tradeability,196.95764,44.0
0,42,oiw_intensity_entry_dist_1d_atr,location,,open_interest_location,13.20694,3.0
0,42,oi_expansion_compression_balance_96h,regime,perp_tradeability,perp_tradeability,126.43918,17.0
0,42,oiw_z_delta_entry_dist_1d_atr,location,,open_interest_location,45.960236,10.0
0,42,dist_funding_pressure_price_96h_atr,regime,perp_tradeability,perp_tradeability,340.45782,51.0
0,42,dist_oiw_signed_delta_12h_atr,location,,open_interest_location,36.97579,7.0
0,42,dist_oiw_abs_delta_12h_atr,location,,open_interest_location,127.38893,19.0
0,42,dist_funding_pressure_price_12h_atr,location,,open_interest_location,242.66573,37.0
0,42,up_down_semivol_ratio_tanh,regime,path_structure,path_structure,651.0174,62.0
0,42,oiw_pos_delta_entry_dist_7d_atr,location,,open_interest_location,102.687546,17.0
0,42,up_down_return_mass_ratio_tanh,regime,path_structure,path_structure,283.84323,29.0
0,42,oiw_pos_delta_entry_dist_14d_atr,location,,open_interest_location,106.02723,16.0
0,42,amihud_illiq,regime,liquidity,liquidity,215.26141,31.0
0,42,oiw_intensity_entry_dist_7d_atr,location,,open_interest_location,135.89996,20.0
0,42,asset_atr_level_pct,regime,asset_state,asset_state,1553.5079,53.0
0,42,oiw_z_delta_entry_dist_7d_atr,location,,open_interest_location,84.77413,14.0
0,42,asset_funding_rate_abs_mean_7d,regime,perp_tradeability,perp_tradeability,119.82726,19.0
0,42,oiw_z_delta_entry_dist_14d_atr,location,,open_interest_location,243.28825,27.0
0,42,asset_funding_rate_mean_15d,regime,perp_tradeability,perp_tradeability,144.61652,18.0
0,42,dist_prior_day_high,location,,context,1061.5785,37.0
0,42,asset_funding_rate_mean_3d,regime,perp_tradeability,perp_tradeability,148.16222,21.0
0,42,dist_prior_day_low,location,,context,67.34826,14.0
0,42,asset_funding_rate_mean_7d,regime,perp_tradeability,perp_tradeability,209.76225,31.0
0,42,dist_rolling_7d_high,location,,context,1222.0953,61.0
0,42,asset_funding_z,regime,perp_tradeability,perp_tradeability,111.08145,16.0
0,42,dist_local_swing,location,,context,105.205315,22.0
0,42,asset_minus_mkt_oi_1d,regime,open_interest,open_interest,53.10564,11.0
0,42,dist_range_mid_atr,location,,context,36.120953,7.0
0,42,asset_minus_mkt_oi_1d_peer_resid,regime,residual,residual,165.11774,26.0
0,42,dist_ma100_atr,location,,context,95.87372,16.0
0,42,asset_minus_mkt_oi_1d_z_90d,regime,open_interest,open_interest,97.08287,16.0
