fold_id,seed,group,gain,split
0,42,location,8132.2236,904.0
0,42,regime,17213.068,2046.0
1,42,location,3372.4553,158.0
1,42,regime,5533.4775,283.0
2,42,location,252.67583,5.0
2,42,regime,81.04706,4.0
3,42,location,8302.964,1005.0
3,42,regime,15440.086,2225.0
4,42,location,10098.257,1451.0
4,42,regime,16227.51,2977.0
