fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon,total_splits,total_gain,is_healthy_fold,health_reason
0,42,343,0.004298408871456678,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10,2950,25345.291,True,healthy
1,42,51,0.0037761454913385214,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10,441,8905.934,True,healthy
2,42,1,0.003865303480654045,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10,9,333.7229,False,low_iterations_or_gain
3,42,380,0.002963205129155159,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10,3230,23743.049,True,healthy
4,42,522,0.002925273290357779,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10,4428,26325.768,True,healthy
