fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,343,0.004298408871456678,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10
1,42,51,0.0037761454913385214,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10
2,42,1,0.003865303480654045,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10
3,42,380,0.002963205129155159,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10
4,42,522,0.002925273290357779,6,64,6000,quantile,0.65,quantile,quantile,returns_target,10
