canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics
(*)|(dist_funding_pressure_price_12h_atr>0.92982548&dist_local_swing>0.00010520034&dist_prior_day_high<=0.035139486)|(*),*,dist_funding_pressure_price_12h_atr>0.92982548&dist_local_swing>0.00010520034&dist_prior_day_high<=0.035139486,*,0.001529113168362528,0.001529113168362528,0.0011960834430656585,0.026777853444218635,0.1349875156523917,0.018491795605835644,1.0,1.0,0.6026026026026026,428,,,0.009128192292198616,0.017299402262275915,0.020005917350688435,0.024168449613924704,,0.8,0.016532570881324017,0.27920868754949196,0.6,0.02349533438682556,0.016674887310806248,-7.620526692643762,0.21670922909850537,,,,,,,,,,,7.003491266411736e-05,0.0014590782556984107,5,1,1,3,3,stage_a_context,,long,3-way,True,,production,0.10718757826195843,0.016532570881324017,0.016674887310806248,-0.04412260055541992,1.0,primary_target,0,,0.9440699123466065,,0.4085698599529121,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.001529113168362528, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 428, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.002200067)|(asset_minus_mkt_oi_1d_peer_resid<=-0.074493997&compression_ratio<=0.64371282&price_trend_7d_vol_norm>-0.12654151&prior_volatility<=0.26794362),*,dist_local_swing<=0.002200067,asset_minus_mkt_oi_1d_peer_resid<=-0.074493997&compression_ratio<=0.64371282&price_trend_7d_vol_norm>-0.12654151&prior_volatility<=0.26794362,0.0008485122365527786,0.0008485122365527786,0.0009262366975390485,0.021453973837196827,0.12277349110944154,0.042618199734692705,1.0,1.0,0.636,268,,,0.01112763647200601,-0.005763030174264737,0.022765657084233934,0.02326846025342971,,0.6,0.06272109884535251,0.7100630514745795,0.6,0.120087930560112,0.06286341527483474,-5.207309034466744,0.04978456618727549,,,,,,,,,,,9.000446160765577e-05,0.0007585077749451229,5,1,1,5,5,stage_a_context,,long,5-way,True,,production,0.06711745554720762,0.06272109884535251,0.06286341527483474,0.05735635757446289,1.0,primary_target,0,,0.9875315502128725,,0.3591262423927421,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0008485122365527786, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 268, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(oiw_z_delta_entry_dist_14d_atr<=1.4715141)|(asset_atr_level_pct>0.62561274&log_oi_to_volume_1d>2.2130504),*,oiw_z_delta_entry_dist_14d_atr<=1.4715141,asset_atr_level_pct>0.62561274&log_oi_to_volume_1d>2.2130504,0.0010423718602396547,0.0010423718602396547,0.0024152764940833966,0.026846598833799362,0.12196883796644128,0.05445842973073246,1.0,1.0,0.619,329,,,0.011851430947623249,-0.022759925184198466,0.004110729530525846,0.037691582766208584,,0.6,0.02174417589804986,0.491766370988379,0.6,0.001458798348903656,0.02188649232753209,-2.2151483803987504,0.2179633448836859,,,,,,,,,,,7.000643156029158e-05,0.0009723654286793632,5,1,1,3,3,stage_a_context,,long,3-way,True,,production,0.06735,0.02174417589804986,0.02188649232753209,0.012262725830078125,1.0,primary_target,0,,0.9830254926120712,,0.3859215335611441,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0010423718602396547, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 329, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_bb_channel_pos_48<=0.70208138&pullback_depth<=1.9776459)|(asset_funding_rate_abs_mean_7d>0.00003288802&funding_mean_7d_robust_z>-0.68241841),*,loc_bb_channel_pos_48<=0.70208138&pullback_depth<=1.9776459,asset_funding_rate_abs_mean_7d>0.00003288802&funding_mean_7d_robust_z>-0.68241841,0.0012274294640519656,0.0012274294640519656,0.001458981651250785,0.025764860957860947,0.15751460055096417,0.023913433096408806,1.0,1.0,0.644,737,,,0.022359514582378327,0.007873818948611382,0.010334823504310822,0.02134374010039418,,0.8,0.0011736825878548352,0.01912714812627872,0.6,0.05219410657882691,0.0013159990173370675,-2.995941925048828,0.233603178857909,,,,,,,,,,,9.047573966204495e-05,0.0011369537243899207,5,1,1,4,4,stage_a_context,,long,4-way,True,,production,0.11985,0.0011736825878548352,0.0013159990173370675,-0.056155967712402347,0.8797663911845732,primary_target,0,,0.5179182369146006,,0.3705185972453576,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0012274294640519656, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 737, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(*)|(dist_oiw_z_delta_96h_atr>-0.89896637&log_oi_to_volume_1d>1.9182801&oi_vol_15d_robust_z>-0.24012178&price_rv_10d_robust_z>-1.2985392),*,*,dist_oiw_z_delta_96h_atr>-0.89896637&log_oi_to_volume_1d>1.9182801&oi_vol_15d_robust_z>-0.24012178&price_rv_10d_robust_z>-1.2985392,0.000620081043598475,0.000620081043598475,0.0010963120101568143,0.022482179291546344,0.12957436013022788,0.03826637800288161,1.0,1.0,0.633,392,,,0.01086591878535803,-0.00664625108336047,0.02063544310044041,0.021487111083830043,,0.6,-0.00039539615065903587,-0.014546687194476505,0.6,0.08840785175561905,-0.00025307972117681046,-1.226089596748352,0.1509074160733703,,,,,,,,,,,9.000941614677047e-05,0.0005300716274517045,5,1,1,4,4,stage_a_context,,long,4-way,True,,production,0.09405,-0.00039539615065903587,-0.00025307972117681046,0.14525928497314453,1.0,primary_target,0,,0.9743835832707237,,0.3464469718598016,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.000620081043598475, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 392, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.00094349962&loc_bb_channel_pos_48<=0.6124332)|(asset_atr_level_pct<=0.9270975&atr_compression_ratio>-0.84025794&return_autocorr_48<=0.66782701),*,dist_local_swing<=0.00094349962&loc_bb_channel_pos_48<=0.6124332,asset_atr_level_pct<=0.9270975&atr_compression_ratio>-0.84025794&return_autocorr_48<=0.66782701,0.00035456016776151954,0.00035456016776151954,0.0011806098644824143,0.022630857303738594,0.15940301527673428,0.030919989320797463,1.0,1.0,0.636,833,,,0.009066205469808509,-0.012527413071832302,0.011832444697097,0.021436051887996337,,0.6,0.027810274699547527,0.5918188114087802,0.6,-0.0036656972020864486,0.027952591129029758,-2.4728157997131346,0.16730739247299645,,,,,,,,,,,9.053260535705906e-05,0.00026402756240446047,5,1,1,5,5,stage_a_context,,long,5-way,True,,production,0.13025,0.027810274699547527,0.027952591129029758,0.06605043411254882,0.8495517555722516,primary_target,0,,0.507343114450288,,0.2644182879083603,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00035456016776151954, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 833, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.00065000169&oiw_pos_delta_entry_dist_14d_atr<=0.52551162)|(price_trend_7d_vol_norm<=0.022628032&true_range_percentile>-1.0289199&volume_zscore_48h<=0.88391656),*,dist_local_swing<=0.00065000169&oiw_pos_delta_entry_dist_14d_atr<=0.52551162,price_trend_7d_vol_norm<=0.022628032&true_range_percentile>-1.0289199&volume_zscore_48h<=0.88391656,0.00014729093527421355,0.00014729093527421355,0.0006130643156141812,0.02080645803362131,0.16709361382419236,0.05428360543507391,1.0,1.0,0.6258776328986961,1068,,,0.01395033666333462,0.00028179817541803805,0.01659471961514562,0.02832056616106899,,0.8,0.07673346656755253,1.193452724304644,0.8,0.14311674535274505,0.07687578299703475,0.07500062584877014,0.3162893865910995,,,,,,,,,,,9.079734254615112e-05,5.6493592728062435e-05,5,1,1,5,5,stage_a_context,,long,5-way,True,,production,0.1032,0.07673346656755253,0.07687578299703475,0.1317440986633301,0.7265021788129225,primary_target,0,,0.4642757625845228,,0.25488553818346354,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00014729093527421355, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 1068, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_local_swing<=0.0059300028&dist_prior_day_high>0.0038351952)|(variance_ratio_10_48<=-0.62081945),*,dist_local_swing<=0.0059300028&dist_prior_day_high>0.0038351952,variance_ratio_10_48<=-0.62081945,0.0003428866984904744,0.0003428866984904744,0.0011832741556850465,0.02357887402176857,0.16448293513648887,0.015525287985803137,1.0,1.0,0.6346346346346347,718,,,0.01113747114927873,-0.003248859654061301,0.006186467751936335,0.015737899639304734,,0.6,0.04094186018371917,0.4083389681470214,0.6,0.1009286729618907,0.041084176613201406,-6.654978743195533,0.12702803365079127,,,,,,,,,,,7.054561575844725e-05,0.0002723410827320271,5,1,1,3,3,stage_a_context,,long,3-way,True,,production,0.14055,0.04094186018371917,0.041084176613201406,-0.0030814170837402343,0.7682730378161782,primary_target,0,,0.4788955632356623,,0.28383302414426237,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0003428866984904744, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 718, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(dist_ema200_atr<=0.022395922&dist_local_swing<=0.0075000077&dist_prior_day_high<=0.050930582&pullback_depth>-0.047883615)|(price_trend_15d_vol_norm>-0.083199255),*,dist_ema200_atr<=0.022395922&dist_local_swing<=0.0075000077&dist_prior_day_high<=0.050930582&pullback_depth>-0.047883615,price_trend_15d_vol_norm>-0.083199255,0.00044698104757117106,0.00044698104757117106,0.0009764906111036148,0.02142161801457405,0.162270576008014,0.03975658599530803,1.0,1.0,0.665,577,,,0.008295123960299036,0.007262579517708111,0.015050728087500125,0.020564739372628427,,0.8,0.0014451245095351089,0.0486527780631092,0.6,0.025139497965574263,0.0015874409390173386,-4.520629246532917,0.08847148792937745,,,,,,,,,,,9.062509312618613e-05,0.00035635595444498495,5,1,1,5,5,stage_a_context,,long,5-way,True,,production,0.11965,0.0014451245095351089,0.0015874409390173386,0.1084864616394043,0.803670783871776,primary_target,0,,0.4912847743551215,,0.27390576509317843,,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.00044698104757117106, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 577, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: "", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
(*)|(loc_bb_channel_pos_48>0.24164997&loc_prev_day_range_pos_48>0.63536918)|(leverage_build_score<=0.48283932&variance_ratio_10_48<=1.4012018),*,loc_bb_channel_pos_48>0.24164997&loc_prev_day_range_pos_48>0.63536918,leverage_build_score<=0.48283932&variance_ratio_10_48<=1.4012018,0.002194497862365097,0.002194497862365097,0.0017100475645668008,0.023458568006753923,0.10974839218632608,0.003099382377446615,1.0,1.0,0.5115115115115115,438,,,0.02115614990382427,0.02254991337627503,0.026015176442093408,0.04587828612011753,,0.8,-0.056889500608562515,-1.200954715629083,0.6,-0.1044030249118805,-0.05674718417908029,-13.752105098962783,0.2324950993061614,,,,,,,,,,,9.020935038681192e-05,0.002104288511978285,5,1,1,4,4,stage_a_context,,long,4-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,0.1057,-0.056889500608562515,-0.05674718417908029,0.02830219268798828,1.0,primary_target,0,,0.914590996243426,,0.44305015251817864,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002194497862365097, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 438, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}"
