month,trades,hit_rate_net,hit_rate_gross,hit_rate_no_delay_net_same_exit,mean_net_return_pct,mean_gross_return_pct,mean_no_delay_net_same_exit_pct,mean_no_delay_gross_same_exit_pct,delay_cost_bps_net_mean,delay_cost_bps_net_median,delay_cost_bps_gross_mean,entry_gap_bps_mean,entry_gap_bps_median,entry_gap_bps_p90,entry_gap_bps_p10,entry_slippage_proxy_bps_mean,expected_friction_bps_mean,gross_to_net_friction_bps_mean,delayed_1m_fill_rate,mean_position_size
2026-01,55.0,0.8,0.8,0.8,2.8372165686697315,3.040256841976697,2.820981620191735,3.0240218934987,-1.6234948477996265,0.0,-1.6234948477996272,-1.739167974114936,0.0,0.0,0.0,0.0,20.304027330696524,20.304027330696524,0.9272727272727272,1122.0710874823721
2026-02,491.0,0.7291242362525459,0.745417515274949,0.7291242362525459,2.5358749371503424,2.7386135622305448,2.52132811428454,2.7240667393647424,-1.4546822865802433,0.0,-1.4546822865802431,-1.6755912748052153,0.0,0.0,-0.0,0.02308476916175851,20.273862508020198,20.273862508020198,0.8961303462321792,2281.411400468655
2026-03,963.0,0.735202492211838,0.7497403946002077,0.7341640706126688,2.3523165101332815,2.5548713872297975,2.3507651152391085,2.5533199923356245,-0.1551394894173293,-1.734723475976807e-14,-0.15513948941732947,-0.16191900458261413,0.0,0.0,0.0,0.03042880029629581,20.255487709651646,20.255487709651646,0.9044652128764278,9955.282029869315
2026-04,959.0,0.708029197080292,0.7257559958289885,0.7090719499478624,2.53640154788324,2.739140705026385,2.542672841679409,2.7454119988225547,0.6271293796169248,0.0,0.6271293796169247,0.6951738022709225,0.0,0.0,-0.0,0.10618253529176404,20.27391571431456,20.27391571431456,0.9051094890510949,104150.1900728941
2026-05,560.0,0.7053571428571429,0.7232142857142857,0.7017857142857142,2.917024674526551,3.1201448382212007,2.906702516788158,3.109822680482808,-1.0322157738392883,0.0,-1.0322157738392885,-1.081404796458349,0.0,0.0,0.0,0.017779958538735343,20.312016369465027,20.312016369465027,0.9589285714285715,652521.5388011773
