feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
loc_dist_ema20_atr_ts_top20,location,dist_ema20_atr,context,60,26,0,True,True,False
loc_dist_ema20_atr_ts_bot20,location,dist_ema20_atr,context,42,20,0,True,True,False
loc_dist_ema20_atr_ts_top30,location,dist_ema20_atr,context,60,26,0,True,True,False
loc_dist_ema20_atr_ts_bot30,location,dist_ema20_atr,context,83,50,0,True,True,False
loc_dist_ema20_atr_ts_top40,location,dist_ema20_atr,context,68,15,0,True,True,False
loc_dist_ema20_atr_ts_bot40,location,dist_ema20_atr,context,35,13,0,True,True,False
loc_dist_ema20_atr_ts_top50,location,dist_ema20_atr,context,49,2,0,True,True,False
loc_dist_ema20_atr_ts_bot50,location,dist_ema20_atr,context,63,8,0,True,True,False
loc_dist_ema20_atr_ts_top60,location,dist_ema20_atr,context,29,3,0,True,True,False
loc_dist_ema20_atr_ts_bot60,location,dist_ema20_atr,context,51,8,0,True,True,False
loc_dist_ema20_atr_ts_top70,location,dist_ema20_atr,context,65,14,0,True,True,False
loc_dist_ema20_atr_ts_bot70,location,dist_ema20_atr,context,26,5,0,True,True,False
loc_dist_ema20_atr_ts_top80,location,dist_ema20_atr,context,37,25,0,True,True,False
loc_dist_ema20_atr_ts_bot80,location,dist_ema20_atr,context,61,32,0,True,True,False
loc_dist_ema20_atr_ts_band20_80,location,dist_ema20_atr,context,30,16,0,True,True,False
loc_dist_ema20_atr_ts_band25_75,location,dist_ema20_atr,context,169,49,0,True,True,False
loc_dist_ema20_atr_ts_band30_70,location,dist_ema20_atr,context,28,15,0,True,True,False
loc_dist_ema20_atr_ts_band40_60,location,dist_ema20_atr,context,41,9,0,True,True,False
