fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,39,,6,64,36,quantile,0.95,quantile,quantile,target_eff,3
1,42,6,,6,64,47,quantile,0.95,quantile,quantile,target_eff,3
2,42,41,,6,64,59,quantile,0.95,quantile,quantile,target_eff,3
