,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
loc_vwap_dev_z_24,0.011343186,0.0044869096,0.028676277,27.0,6.8068595,107.09785,129.00403,46.97837,354.249,0.017615976,0.0067574265,0.045923192,0.22075835,0.09010647,0.5408518,19.0,0.10850219,0.83972186,0.5926109,0.7617801,0.8333333,0.0,18.0,15.166667,0.641381,11.0
loc_pullback_depth_48,0.01049456,0.0037804008,0.029133363,26.833334,5.6984406,126.35524,116.16096,42.126286,320.30756,0.017403964,0.006870579,0.044086237,0.19590726,0.078863636,0.48665845,22.0,0.0,0.96070164,0.54388475,0.7015707,0.8333333,0.0,17.5,19.0,0.59952927,12.0
trend_acceleration,0.01046818,0.0034706665,0.031573996,22.166666,7.1278014,68.93586,122.14598,43.26994,344.80383,0.0174745,0.006232553,0.04899408,0.20265879,0.06830986,0.6012395,16.0,0.10775234,0.96723837,0.5423701,0.6178011,0.8333333,0.0,12.5,24.333334,0.5777538,13.0
loc_pullback_depth_24,0.009954507,0.0041768956,0.023723895,23.5,6.751543,81.79612,110.889015,44.005188,279.43008,0.015913317,0.006653362,0.038061008,0.18844153,0.091987625,0.38603243,26.0,0.0,0.96070164,0.51287615,0.60471207,0.8333333,0.0,20.5,25.166666,0.5582599,14.0
dir_path_short_2h,0.0075232843,0.00088802364,0.063736826,26.833334,2.3392782,307.79913,102.222,9.681237,1079.3391,0.012436775,0.0013839382,0.111763194,0.17138202,0.025395809,1.1565608,2.0,1.0,0.9531174,0.3732809,0.90575916,0.8333333,0.0,22.0,6.0,0.5567443,15.0
wick_ratio_4h_max,0.008355764,0.00256722,0.027196264,21.666666,5.280993,88.89321,104.656555,33.27908,329.12552,0.013878519,0.00448048,0.04298943,0.17580177,0.063916445,0.48354164,23.0,0.0,0.96070164,0.42108,0.6361257,0.8333333,0.0,21.0,23.166666,0.5156254,16.0
trend_alignment_1_3_6,0.008191971,0.0037696855,0.01780212,25.166666,6.148622,103.00862,110.56229,49.70781,245.9175,0.013767336,0.0065835677,0.028789788,0.18482791,0.082804985,0.4125519,46.0,0.0,0.90306234,0.4116754,0.7120419,0.6666667,0.0,28.5,18.333334,0.50443196,17.0
trend_z_t,0.0077472916,0.0018639066,0.032201465,20.5,3.0413814,138.17735,85.907104,21.005476,351.33844,0.01197804,0.0032096647,0.044700447,0.14292903,0.0423426,0.48246235,15.0,0.46043834,0.987215,0.3861429,0.7486911,0.5,0.0,45.0,16.0,0.47455138,18.0
zscore_price_200,0.007692556,0.0036855063,0.016056253,24.333334,9.030811,65.56566,100.27398,47.6467,211.02972,0.0127904955,0.006361174,0.025718017,0.16768445,0.0875253,0.32125655,64.0,0.0,0.84043837,0.3830001,0.513089,0.6666667,0.0,28.0,31.0,0.43892235,19.0
vol_shock_asym_8_24,0.0075142886,0.002890321,0.019535733,20.166666,4.81029,84.54676,87.05008,36.328754,208.58728,0.01237273,0.0053917184,0.028392518,0.1411624,0.056731764,0.35124627,47.0,0.0,0.96070164,0.3727644,0.60471207,0.5,0.0,41.5,25.166666,0.43119842,20.0
dip_velocity,0.008554332,0.0035632886,0.020536251,17.0,4.932883,58.58643,95.68141,44.398384,206.19969,0.01332969,0.006315476,0.028134165,0.15893334,0.0769737,0.3281615,43.5,0.05869781,0.866396,0.43248132,0.57329845,0.33333334,0.0,51.5,27.166666,0.43118936,21.0
vp_air_pocket_score,0.006577609,0.0016014162,0.027016675,19.166666,2.9674156,123.79833,81.97455,15.645594,429.50287,0.010560654,0.0022543464,0.04947217,0.13582858,0.03482082,0.52983826,18.0,0.0,0.96070164,0.31898242,0.6937173,0.5,0.0,43.5,19.5,0.42386967,22.0
trend_t,0.00798525,0.0030541976,0.02087757,16.666666,5.7927155,47.952946,90.25753,40.35989,201.8445,0.013008321,0.0058389516,0.028980618,0.14713986,0.06932658,0.312292,42.0,0.0,0.9518093,0.39980593,0.39790577,0.6666667,0.0,30.5,38.333332,0.4193697,23.0
excess_coh,0.008097495,0.0035154177,0.018651957,17.5,4.387482,69.80085,81.83007,31.482487,212.69476,0.011842246,0.0050861333,0.027572772,0.13442898,0.055455398,0.32586822,52.0,0.0,0.96070164,0.40625077,0.460733,0.5,0.0,39.0,34.333332,0.4136212,24.0
loc_ema_stack_pos_48,0.0066609583,0.0017017084,0.026072837,18.0,2.8867514,112.23689,77.82984,22.631384,267.6586,0.010876601,0.0032041725,0.036920745,0.12569569,0.03425524,0.46122593,27.0,0.0,0.96070164,0.32376814,0.6308901,0.5,0.0,47.0,23.5,0.41079497,25.0
jump_intensity,0.006525881,0.002377705,0.017911023,17.833334,3.4840908,91.27999,87.00842,32.09992,235.84065,0.010691433,0.0038650031,0.029574811,0.14155354,0.05160591,0.38827732,45.0,0.0,0.96070164,0.31601232,0.5314136,0.6666667,0.0,30.5,29.833334,0.4066602,26.0
dir_path_risk_short_2h,0.0077296556,0.0043888693,0.013613434,23.333334,9.321421,58.40788,97.53142,59.044033,161.10649,0.012566762,0.007976367,0.019798925,0.16051221,0.105187386,0.2449359,98.0,0.1456949,0.9695401,0.3851303,0.36649215,0.6666667,0.0,31.0,40.333332,0.4034447,27.0
clv_collapse,0.0060189655,0.0013821273,0.026211731,26.666666,5.05525,140.66783,79.31644,16.532293,380.53378,0.009750143,0.0021350633,0.044525743,0.13032277,0.035786044,0.4745991,20.0,0.0,0.96070164,0.2869064,0.7801047,0.33333334,0.0,51.0,14.0,0.4028247,28.0
range_expansion_ratio,0.00733809,0.0030678457,0.01755224,17.666666,5.4057584,57.736786,83.670105,33.83782,206.88942,0.011827927,0.005030662,0.027809434,0.13723718,0.061678935,0.30535617,56.0,0.0,0.96070164,0.36264747,0.5078534,0.5,0.0,54.5,31.333334,0.40141946,29.0
clv_t,0.0070365155,0.0018091631,0.027367655,19.5,4.5,84.5,72.12636,14.056276,370.09885,0.010461572,0.0020967165,0.052198034,0.11641376,0.024928043,0.5436513,17.0,0.0,0.9465242,0.3453318,0.7068063,0.16666667,0.0,50.0,18.666666,0.39163408,30.0
trend_strength_vs_reversion,0.006866407,0.0040016565,0.011782006,18.666666,6.315765,55.17058,80.744675,36.646755,177.9067,0.010600758,0.005215316,0.021547318,0.13309957,0.07028541,0.25205085,97.0,0.0,0.96070164,0.33556455,0.7094241,0.16666667,0.0,65.5,18.5,0.38691655,31.0
body_pct,0.0064861383,0.0024702563,0.01703062,22.833334,7.819136,66.67758,85.88317,34.71019,212.50012,0.010606847,0.004429907,0.02539674,0.13847455,0.0514192,0.37291914,60.0,0.0,0.96070164,0.3137304,0.45549738,0.6666667,0.0,28.5,34.666668,0.3864261,32.0
sv_imb_12,0.0061715553,0.0011961982,0.031840958,17.666666,2.0548046,151.89333,73.09291,8.960606,596.22906,0.009952992,0.0011465795,0.0863979,0.11843457,0.016663123,0.8417838,11.0,0.0,0.96070164,0.29566774,0.7853403,0.16666667,0.0,56.0,13.666667,0.38395235,33.0
stall_x_flow,0.0063335816,0.001958397,0.02048321,21.0,3.0,147.0,76.800865,26.366037,223.711,0.010258304,0.004003374,0.02628603,0.12244155,0.033357684,0.44942966,41.0,0.0,0.96070164,0.30497092,0.64659685,0.33333334,0.0,52.5,22.5,0.37938324,34.0
flow_ratio,0.005498222,0.0011121355,0.02718234,19.5,4.2328086,89.83398,71.02541,15.7441225,320.4122,0.008889438,0.002219028,0.035611138,0.114866614,0.026980683,0.4890291,24.0,0.0,0.96070164,0.2570065,0.7329843,0.33333334,0.0,62.5,17.0,0.37459967,35.0
ffd_mr_z_05,0.005808381,0.00038521487,0.08758044,15.666667,2.4944382,98.39668,69.571014,11.46631,422.11713,0.009667309,0.0015387709,0.06073475,0.11210306,0.0179841,0.6987893,8.0,0.0,0.96070164,0.2748151,0.7801047,0.16666667,0.0,60.0,14.0,0.37117448,36.0
clv_pullback,0.006259666,0.0021041764,0.018621737,12.833333,3.7155828,44.325333,70.45382,18.70712,265.33963,0.0099031385,0.0024570604,0.03991443,0.113919884,0.03577526,0.3627574,39.0,0.0,0.96070164,0.30072686,0.6937173,0.16666667,0.0,69.0,19.5,0.3638291,37.0
dn_vol,0.0064489497,0.0021089944,0.019719804,17.5,4.5,68.05556,75.15853,26.410757,213.88274,0.0100505585,0.0035908888,0.028130563,0.12358614,0.05509543,0.27721962,43.5,0.0,0.9327984,0.3115951,0.5235602,0.33333334,0.20863198,55.5,30.333334,0.36269897,38.0
evr_slope,0.0057825446,0.0014916768,0.022416266,18.5,2.9297326,116.819534,70.15208,19.251692,255.63022,0.009520389,0.0027819795,0.032580327,0.11287424,0.03338315,0.38164744,30.0,0.0,0.8139538,0.27333164,0.5366492,0.5,0.0,59.0,29.5,0.3594947,39.0
atr_pct_base,0.0074046794,0.0050269216,0.0109071275,23.0,9.763879,54.179287,90.361496,62.98572,129.63573,0.011981298,0.009297354,0.015440038,0.14171168,0.08948938,0.22440879,132.0,0.0,0.96070164,0.3664709,0.41361257,0.33333334,0.0,85.5,37.333332,0.35496217,40.0
range_pct,0.0062036463,0.0023422863,0.016430626,17.0,4.2426405,68.11795,72.8771,25.827938,205.6328,0.009990696,0.0037899143,0.026336744,0.117055774,0.04285544,0.31972727,62.0,0.0,0.96070164,0.29751036,0.539267,0.33333334,0.0,74.0,29.333334,0.34844744,41.0
pct_extreme,0.006191064,0.0020410146,0.01877952,19.333334,4.2687497,87.561424,70.17503,25.218813,195.27228,0.009765938,0.0038362073,0.024861414,0.11497659,0.05159811,0.2562035,59.0,0.35636118,0.9823201,0.29678792,0.5366492,0.33333334,0.0,77.5,29.5,0.34739566,42.0
mr_pct,0.005785956,0.0021405509,0.015639566,19.666666,5.8783975,65.79647,71.90596,26.805466,192.88855,0.00905123,0.0032979236,0.024841318,0.11884311,0.05035703,0.280471,72.0,0.0,0.96070164,0.27352753,0.40837696,0.5,0.3637837,41.0,37.666668,0.34572357,43.0
loc_range_pos_24,0.0065806815,0.0023084972,0.018759115,16.166666,5.520165,47.34661,76.60781,30.597343,191.80609,0.0112460945,0.0044695213,0.028297134,0.12280609,0.047308475,0.3187872,57.0,0.0,0.96070164,0.31915885,0.46596858,0.33333334,0.0,54.0,34.0,0.34202954,44.0
second_leg_accel_vol_2h,0.0060753613,0.0023963905,0.015402338,16.333334,4.229526,63.075104,81.2096,36.594723,180.21724,0.0104134,0.00439879,0.024651984,0.13523288,0.076119654,0.2402524,75.0,0.0,0.96070164,0.2901445,0.41623038,0.5,0.0,46.0,37.166668,0.33863705,45.0
tail_asymmetry_q90_q10_atr_norm,0.006751274,0.0035062756,0.012999464,19.0,8.020806,45.007942,82.123436,43.582695,154.74626,0.01123331,0.0064289863,0.01962786,0.13059378,0.06158722,0.27692005,104.0,0.0,0.957052,0.3289539,0.42670158,0.33333334,0.0,48.5,36.5,0.33760005,46.0
breakout_confirmed,0.0064287344,0.0016417871,0.025172949,13.0,3.8297083,44.128685,69.70925,23.942194,202.96301,0.010341965,0.0034909854,0.030637836,0.11117748,0.037697546,0.32788423,40.0,0.0,0.96070164,0.3104344,0.44764397,0.33333334,0.0,58.5,35.166668,0.33264992,47.0
ffd_atr_expansion_06,0.005866149,0.0020585947,0.016716113,17.833334,5.610011,56.689335,71.491196,22.396036,228.20966,0.009236505,0.002913184,0.02928515,0.11482452,0.037728816,0.34945887,53.0,0.0,0.96070164,0.27813202,0.4685864,0.33333334,0.23082173,61.5,33.833332,0.3316603,48.0
impact_12,0.005631263,0.0016230784,0.019537643,18.166666,3.5316033,93.449844,72.611694,20.1496,261.66565,0.009150684,0.002466303,0.03395163,0.11736742,0.037088826,0.37140864,36.0,0.0,0.96070164,0.2646454,0.54188484,0.33333334,0.0,48.0,29.166666,0.3310262,49.0
second_leg_accel_vol_1h,0.006470259,0.0028915799,0.014477984,13.666667,5.022173,37.190628,65.00142,28.063816,150.5563,0.009448344,0.004281858,0.020848705,0.106470555,0.06136043,0.18474412,96.0,0.0,0.8124077,0.31281862,0.5235602,0.16666667,0.0,83.0,30.333334,0.32794032,50.0
vp_accept_hvn_touchrate,0.005710582,0.0021589505,0.015104907,18.5,3.6855574,92.86248,71.67932,21.648453,237.3345,0.009048166,0.002697632,0.030348584,0.117345385,0.047859635,0.28771508,55.0,0.0,0.96070164,0.26919973,0.5052356,0.33333334,0.0,72.0,31.5,0.32436877,51.0
vp_lvn_depth_ratio,0.004687078,0.0010582847,0.020758782,18.0,4.082483,79.363464,64.03793,15.855436,258.64047,0.00778196,0.0019799809,0.030585598,0.10126477,0.02324683,0.4411162,34.0,0.0,0.96070164,0.21043247,0.6308901,0.16666667,0.2846042,83.5,23.5,0.31269062,52.0
down_up_vol_ratio_24,0.0049635684,0.0023592454,0.010442751,13.166667,3.3374975,51.943443,62.388725,27.337824,142.37976,0.008250708,0.003864959,0.017613167,0.101555854,0.06039644,0.1707649,124.0,0.0,0.96070164,0.22630793,0.6492147,0.16666667,0.0,98.0,22.333334,0.31177303,53.0
loc_prev_day_range_pos_24,0.005384962,0.0019474792,0.014889924,13.0,2.9439204,57.406445,57.81791,18.16365,184.04399,0.008062047,0.002560491,0.025384428,0.093096144,0.042052075,0.20609903,76.0,0.0,0.96070164,0.2505034,0.58900523,0.16666667,0.0,102.5,26.166666,0.31002817,54.0
climax_range_24,0.004437397,0.001006262,0.019567957,15.333333,2.1343749,110.15456,57.500046,12.262137,269.63126,0.0070871357,0.0016141287,0.031117404,0.091597356,0.025288496,0.3317744,35.0,0.0,0.96070164,0.19609636,0.66753924,0.16666667,0.16392513,86.0,21.166666,0.30793408,55.0
bars_in_high_vol_state_log_norm,0.006603999,0.0033727102,0.012931086,18.833334,6.4657216,54.857674,79.699524,36.049076,176.20464,0.0103330575,0.0050023957,0.021344189,0.13232881,0.07537519,0.23231669,91.0,0.0,0.96070164,0.3204977,0.30890054,0.33333334,0.0,45.0,44.0,0.30349886,56.0
press_24,0.0061209057,0.0034850773,0.01075026,20.166666,7.840422,51.8715,80.281,45.07469,142.98576,0.010399278,0.0063899923,0.01692412,0.13441749,0.087281995,0.20700787,122.0,0.0,0.7849731,0.29275957,0.20942408,0.5,0.27388313,44.0,50.333332,0.30206794,57.0
vp_in_lvn_above_zone,0.005786589,0.0022228374,0.015063906,25.5,9.050782,71.84461,75.5062,32.571198,175.03767,0.009435855,0.0039863707,0.02233494,0.12511273,0.064712346,0.24188882,84.0,0.0,0.96070164,0.27356386,0.39267015,0.33333334,0.0,54.0,38.666668,0.29862767,58.0
flow_persistence,0.004904413,0.0012084752,0.019903814,18.333334,5.312459,63.26846,63.13949,20.040741,198.92453,0.007980961,0.0024832892,0.025649749,0.10287358,0.040489323,0.26137686,54.0,0.0,0.96070164,0.22291136,0.591623,0.16666667,0.0,62.5,26.0,0.295507,59.0
breakout_min,0.0047914917,0.0009848813,0.023310823,16.0,1.1547005,221.7025,59.183315,12.8043,273.55377,0.007702684,0.0016973505,0.034955267,0.09386286,0.023945747,0.3679249,28.0,0.0,0.96070164,0.21642767,0.5628272,0.16666667,0.1818701,89.5,27.833334,0.29383552,60.0
dist_vwap_96_atr,0.005234418,0.0019035761,0.014393504,16.166666,4.0173235,65.05852,60.069817,22.919138,157.43973,0.007870973,0.0031113164,0.019911902,0.09592504,0.04123802,0.22313422,93.0,0.0,0.96070164,0.24185948,0.38219896,0.16666667,0.7362225,90.5,39.333332,0.29038358,61.0
vp_accept_lvn_touchrate,0.0050622644,0.0015860538,0.01615741,15.0,4.5092497,49.897434,68.61096,22.7563,206.86421,0.008551212,0.002974987,0.024579342,0.11078522,0.041822188,0.29346544,70.0,0.0,0.96070164,0.23197483,0.5445026,0.16666667,0.0,49.0,29.0,0.28871182,62.0
pct_breakout_t,0.005299698,0.0013982641,0.020086909,17.666666,2.4944382,125.1228,63.502144,17.334541,232.62932,0.008614102,0.002540397,0.029209118,0.10064783,0.028293401,0.3580335,38.0,0.0,0.96070164,0.24560772,0.60471207,0.0,0.0,57.5,25.166666,0.28626227,63.0
loc_swing_range_pos_24,0.0050797323,0.0017114555,0.01507704,13.666667,3.197221,58.41879,52.990067,19.581566,143.39749,0.007763834,0.003260303,0.018488195,0.08032682,0.023830982,0.2707567,100.0,0.0,0.96070164,0.2329778,0.52879584,0.16666667,0.0,117.5,30.0,0.28533676,64.0
asym_ft,0.0046681673,0.000719066,0.030305682,18.333334,3.2489314,103.45282,60.104294,16.026215,225.41356,0.0075958967,0.0019826954,0.02910061,0.0942497,0.02204311,0.40298334,31.0,0.0,0.96070164,0.20934667,0.66753924,0.0,0.0,82.0,21.166666,0.2820255,65.0
stall,0.0047982954,0.0011532314,0.019964458,12.5,3.640055,42.925175,59.058937,13.46668,259.00656,0.007853614,0.0017042345,0.036191765,0.09478995,0.030285982,0.2966764,33.0,0.0,0.96070164,0.21681833,0.5471204,0.16666667,0.0,83.0,28.833334,0.2810302,66.0
climax_range_12,0.0050551994,0.0014717918,0.017363219,15.166667,3.7155828,61.908936,62.0758,16.97815,226.96262,0.008142863,0.0020463641,0.032401968,0.099566475,0.03432781,0.28878868,48.0,0.0,0.96070164,0.23156917,0.513089,0.16666667,0.0,83.5,31.0,0.2806353,67.0
adx_di_minus_7,0.0018489888,0.00033412248,0.010232056,5.8333335,1.0671874,31.885477,21.542414,3.722316,124.67388,0.0027876655,0.0005170917,0.015028434,0.026602179,0.009746621,0.0726073,138.0,0.0,0.96070164,0.047475923,0.93193716,0.0,0.3930926,184.0,4.3333335,0.2787507,68.0
adx_7_slope,0.00517274,0.0017942938,0.014912408,16.333334,3.5901098,74.30908,64.023346,22.649244,180.97687,0.008164083,0.002935229,0.022707678,0.10520888,0.04965719,0.22290647,80.0,0.0,0.96070164,0.23831809,0.38743454,0.33333334,0.0,79.0,39.0,0.2779336,69.0
adx_di_minus_10,0.0010221371,0.00029030908,0.0035988002,4.0,0.57735026,27.712812,11.738573,4.548718,30.292953,0.0015844348,0.00060459593,0.0041522505,0.008906886,0.010064986,0.0052546933,200.0,0.0,0.96070164,0.0,0.9633508,0.0,0.7120735,198.0,2.3333333,0.27644137,70.0
z_vwap_24,0.003720453,0.00089648133,0.015440111,10.333333,2.924988,36.50537,44.74175,8.793098,227.65855,0.006021693,0.001535366,0.02361703,0.06820162,0.017720247,0.26249415,67.0,0.0,0.96070164,0.1549311,0.74345547,0.0,0.0,127.5,16.333334,0.27107596,71.0
range_norm_12,0.0054376773,0.0032811665,0.009011531,14.166667,4.946941,40.569405,59.13908,31.172419,112.19632,0.008750122,0.0051260013,0.014936523,0.09539456,0.06063114,0.1500899,158.0,0.0,0.96070164,0.25353017,0.41623038,0.16666667,0.0,120.0,37.166668,0.2684992,72.0
loc_prev_week_range_pos_48,0.0044615055,0.0015382263,0.0129402485,15.333333,2.2110832,106.333,56.444546,16.280228,195.6967,0.0070916684,0.0020879693,0.024086446,0.08877629,0.030678997,0.25689334,82.0,0.0,0.96070164,0.19748062,0.43193716,0.33333334,0.0,99.5,36.166668,0.26659864,73.0
dist_from_high_vol,0.0052771317,0.0015353097,0.018138437,13.333333,3.8586123,46.072983,58.95495,15.8491745,219.29759,0.008286337,0.0022787536,0.030131992,0.09185448,0.021116173,0.39956325,49.0,0.0,0.96070164,0.244312,0.526178,0.0,0.0,81.5,30.166666,0.2659161,74.0
vp_profile_concentration,0.0023613723,0.00053245295,0.010472436,8.333333,1.3743685,50.528255,30.941832,5.1734715,185.0589,0.0036773437,0.00064979034,0.020811107,0.043366455,0.012786518,0.14708066,107.0,0.0,0.96070164,0.07689581,0.73036647,0.0,0.8101734,167.0,17.166666,0.265393,75.0
rolling_range_20,0.0036964915,0.0006004634,0.022755839,14.833333,1.6749793,131.3615,49.91285,7.323329,340.18582,0.0061206343,0.0008957861,0.041820433,0.07715204,0.012785787,0.46555114,25.0,0.0,0.96070164,0.15355527,0.7225131,0.0,0.0,103.0,17.666666,0.26508367,76.0
wick_ratio,0.004263502,0.0009509414,0.019115215,13.833333,1.9507834,98.0945,51.388832,8.54462,309.06137,0.0067186984,0.0014941854,0.030211048,0.07955494,0.016965088,0.37305954,37.0,0.0,0.96070164,0.18611172,0.6492147,0.0,0.0,95.5,22.333334,0.26466513,77.0
reversion_target_distance,0.0032757334,0.00051456946,0.020853221,11.333333,1.4907119,86.163155,40.327385,8.4974165,191.38734,0.0052047325,0.0009979402,0.027145157,0.059160776,0.00885558,0.3952307,51.0,0.0,0.96070164,0.12939632,0.7722513,0.0,0.0,143.5,14.5,0.2642308,78.0
ts_12,0.005437498,0.0022063926,0.013400328,11.666667,3.681787,36.96876,61.43483,26.98188,139.88048,0.00830931,0.0035725692,0.019326327,0.09722488,0.049671475,0.1903039,108.0,0.0,0.96070164,0.25351986,0.2984293,0.33333334,0.0,86.5,44.666668,0.26404327,79.0
loc_range_pos_48,0.006671126,0.0035699871,0.01246613,17.833334,6.7185483,47.33579,78.731804,45.327187,136.75452,0.010998039,0.0064592017,0.018726286,0.12669083,0.07594872,0.2113343,116.0,0.0,0.96070164,0.32435197,0.039267015,0.5,0.0,62.5,61.166668,0.26321036,80.0
clv_mean_2,0.002676695,0.0003293253,0.021755677,14.833333,2.67187,82.34973,36.15332,2.9506216,442.97873,0.0043398305,0.00031909964,0.05902272,0.052961502,0.011284068,0.24857351,21.0,0.0,0.96070164,0.0950009,0.8429319,0.0,0.0,146.0,10.0,0.26298347,81.0
ffd_range_24_06,0.004089802,0.00053198467,0.031441662,14.333333,1.8856181,108.95337,49.05442,6.1748857,389.69733,0.006464959,0.0006764302,0.06178863,0.07615036,0.01810239,0.32033765,14.0,0.0,0.96070164,0.17613827,0.62565446,0.0,0.19092637,107.5,23.833334,0.26283598,82.0
atr_slope,0.0039239377,0.001149931,0.013389749,12.5,2.2173557,70.46681,48.183514,14.155038,164.01588,0.005885681,0.0018118763,0.019118989,0.07373066,0.025928658,0.20966029,99.0,0.0,0.96070164,0.16661471,0.5078534,0.0,0.8811216,95.0,31.333334,0.26265752,83.0
trend_retest_success_rate,0.0063432828,0.0035715152,0.011266153,16.5,7.3200636,37.1923,76.49574,45.295788,129.18637,0.009755784,0.0057170666,0.016647577,0.12908287,0.08840945,0.18846838,125.0,0.0,0.96070164,0.30552796,0.07591623,0.5,0.0,68.0,58.833332,0.26201946,84.0
climax_vol_12,0.0031180542,0.0008337947,0.01166026,11.333333,2.2110832,58.091187,39.54485,7.833864,199.6199,0.0049820016,0.0012461261,0.019917998,0.05877812,0.014686027,0.23524858,92.0,0.0,0.96070164,0.12034275,0.7801047,0.0,0.0,145.0,14.0,0.26121467,85.0
time_since_event_extreme_12h,0.0047426075,0.0019351589,0.011622986,18.0,5.4467115,59.485435,61.07394,18.161545,205.38045,0.007553178,0.0024522094,0.023264937,0.098097175,0.035364836,0.27210802,88.0,0.0,0.96070164,0.21362086,0.31937173,0.33333334,0.23417006,66.0,43.333332,0.25904292,86.0
body_ratio,0.004186184,0.0014903066,0.011758747,13.666667,4.714045,39.62155,53.850353,23.26872,124.62484,0.0065903915,0.002934413,0.014801345,0.08367197,0.04057128,0.17256045,126.0,0.0,0.96070164,0.1816723,0.5026178,0.16666667,0.1680835,104.5,31.666666,0.25897837,87.0
trend_pct_base,0.0041287094,0.0010518564,0.016205862,14.0,2.5819888,75.91048,53.376846,13.141404,216.80238,0.0067437105,0.001973684,0.023042005,0.08371755,0.02631728,0.26631275,68.0,0.0,0.96070164,0.17837223,0.63874346,0.0,0.0,104.0,23.0,0.2577906,88.0
align,0.0043080808,0.0014386086,0.012901049,21.0,6.7577114,65.25877,59.566006,23.61906,150.22227,0.0071101896,0.0027902604,0.018118309,0.095188156,0.044529665,0.2034775,109.5,0.0,0.96070164,0.18867134,0.5157068,0.16666667,0.0,84.0,30.833334,0.25769594,89.0
volume_capitulation,0.0040955665,0.0010358602,0.016192982,13.833333,3.0776975,62.176712,48.550343,12.619309,186.788,0.0062993322,0.001495876,0.026527323,0.07383563,0.019097166,0.28547174,71.0,0.0,0.96070164,0.17646925,0.62827224,0.0,0.0,103.0,23.666666,0.25412613,90.0
