timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260119_223710,ETHUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/ETHUSDT_15m_20260119_233655/layer0_kalman_bundle.joblib,104508,2022-12-11 14:45:00,2025-12-10 14:45:00,3.1622776601683795e-05,0.00031622776601683794,0.0,True,1.6365101808147573,1.5275507512904902,0.07505497840054734,0.6000000000000001,False,0.03390445112371963,24706.288442776622,0.9999595221374732,3.670436286008896,292.1333774261508,0.9965804623200983,33.73559658687922,4.221592594041541e-06,6.467962001821537e-05,3877.4350480230682
