fold_id,seed,group,gain,split
0,42,location,49.020332,214.0
0,42,regime,155.67238,632.0
1,42,location,64.62799,195.0
1,42,regime,208.8393,623.0
2,42,location,18.369453,17.0
2,42,regime,84.56825,36.0
