feature_a,feature_b,lift,final_pair_score
ll_count_12,dist_from_high_48h,25.37359436467331,25.37359436467331
kf_ret1h_mean,z_vwap_12,24.320865656204003,24.320865656204003
ffd_dist_ema_fast_04,press_12,10.985148260445039,10.985148260445039
grind_score,amihud_z,10.025992922132891,10.025992922132891
reject_dir2h_abs_prod,kf_ret1h_mean,8.290627020038785,8.290627020038785
tfq_x_dir_edge_2h,kf_ret1h_mean,7.694130184643186,7.694130184643186
ts_12,ret2h,7.158592803601919,7.158592803601919
trend_slope_48h,dist_from_high_48h,7.0352692645005455,7.0352692645005455
z_vwap_12,atr_state,6.848173241050945,6.848173241050945
kf_ret1h_mean,cusum_strength_norm,6.66982891174066,6.66982891174066
vol_exhaust,ret2h,6.1894268428351555,6.1894268428351555
z_vwap_12,ret4h,6.04654427081389,6.04654427081389
kf_ret1h_mean,press_12,6.013952714214421,6.013952714214421
ffd_dist_ema_fast_04,dist_from_high_48h,5.943956363233671,5.943956363233671
vw_breakout,trend_slope_120h,5.562657673658347,5.562657673658347
stage_mr,dist_from_high_48h,5.422994441489393,5.422994441489393
ffd_dist_ema_fast_04,kf_innov_var,5.204672588364506,5.204672588364506
dist_from_high_48h,hh_count_12,5.178750159039853,5.178750159039853
ts_12,tfq_dir2h_abs_prod,5.07164871804107,5.07164871804107
ts_12,z_vwap_12,5.031952085909735,5.031952085909735
tfq_x_dir_edge_2h,dist_from_high_48h,5.020559137022353,5.020559137022353
trend_age_hours,dist_from_high_48h,5.002692914932278,5.002692914932278
press_12,dist_from_high_48h,4.983114155301014,4.983114155301014
kf_ret1h_mean,grind_score,4.9151611582176935,4.9151611582176935
ffd_dist_ema_fast_04,ret2h,4.792478770573968,4.792478770573968
ts_12,kf_ret1h_mean,4.788502699619109,4.788502699619109
ts_12,grind_score,4.736407905454453,4.736407905454453
kf_ret1h_mean,ret4h,4.7058186005554425,4.7058186005554425
trend_slope_48h,ll_count_12,4.692744671448655,4.692744671448655
ret2h,hh_count_12,4.67133511958974,4.67133511958974
ffd_dist_ema_fast_04,trend_slope_120h,4.610513743761032,4.610513743761032
vw_breakout,hh_count_12,4.567878116254512,4.567878116254512
