Stage: Combine | Step: 04_03 | Shape: (244390, 36)
                        open     high      low    close     volume  close_returns  open_returns  high_returns  low_returns  close_log_returns  close_log  open_log  high_log   low_log  close_detrended  label     sma_5     sma_20       ema_12       ema_26  price_momentum_5  price_momentum_20  volatility_5  volatility_20  volume_ma_5  volume_ma_20  volume_momentum  high_low_ratio  close_open_ratio  body_size  upper_shadow  lower_shadow        rsi      macd  macd_signal  macd_histogram
timestamp                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
2025-02-17 16:17:00  2752.19  2752.23  2746.09  2748.15   3992.870            NaN           NaN           NaN          NaN          -0.000424   7.918683  7.920152  7.920167  7.917933              NaN     -1  2736.950  2738.0140  2737.835642  2738.644794         -0.000135          -0.001437      0.000477       0.000536     893.6672     655.27315        -0.608377        1.000490          0.999569   0.880597      0.111940      0.007463  49.792818 -0.809152    -0.733269       -0.075883
2025-02-17 16:18:00  2748.15  2749.37  2746.20  2749.20   2683.014       0.000382     -0.001468     -0.001039     0.000040          -0.000274   7.919065  7.918683  7.919127  7.917973              NaN     -1  2736.960  2737.8870  2737.625543  2738.483698          0.000018          -0.000927      0.000449       0.000511     651.6908     651.22435        -0.750205        1.000570          0.999726   0.480769      0.096154      0.423077  44.536653 -0.858155    -0.758247       -0.099908
2025-02-17 16:19:00  2749.20  2751.60  2747.08  2748.70   5043.450      -0.000182      0.000382      0.000811     0.000320          -0.000625   7.918883  7.919065  7.919938  7.918294              NaN     -1  2736.636  2737.7415  2737.184690  2738.207869         -0.000592          -0.001063      0.000530       0.000518     847.2708     672.32600         1.734942        1.000794          0.999375   0.788018      0.004608      0.207373  40.401506 -1.023178    -0.811233       -0.211945
2025-02-17 16:20:00  2748.70  2749.37  2740.05  2740.24   5290.983      -0.003078     -0.000182     -0.000810    -0.002559          -0.000571   7.915801  7.918883  7.919127  7.915731              NaN     -1  2736.006  2737.4660  2736.571661  2737.836915         -0.001151          -0.002012      0.000560       0.000520    1091.6512     723.82135         3.652200        1.000629          0.999437   0.895349      0.000000      0.104651  36.800000 -1.265254    -0.902037       -0.363217
2025-02-17 16:21:00  2740.24  2741.31  2730.65  2738.07  17360.879      -0.000792     -0.003078     -0.002932    -0.003431          -0.000139   7.915009  7.915801  7.916191  7.912295              NaN      1  2734.894  2737.1805  2735.994482  2737.465292         -0.002030          -0.002085      0.000202       0.000520    1030.0726     772.66200        -0.186327        1.000432          0.999861   0.322034      0.067797      0.610169  36.139169 -1.470810    -1.015792       -0.455018
2025-02-17 16:22:00  2738.21  2742.50  2736.00  2742.15   6993.952       0.001490     -0.000741      0.000434     0.001959          -0.000630   7.916498  7.915060  7.916625  7.914252              NaN     -1  2733.670  2736.8955  2735.241485  2736.993789         -0.002236          -0.002083      0.000226       0.000520    1474.8632     879.75690         7.292869        1.001190          0.999374   0.526154      0.135385      0.338462  29.909042 -1.752304    -1.163094       -0.589210
2025-02-17 16:23:00  2742.15  2744.25  2738.61  2740.20   5006.109      -0.000711      0.001439      0.000638     0.000954           0.001025   7.915786  7.916498  7.917263  7.915206              NaN      1  2733.156  2736.7265  2735.035103  2736.764619         -0.000939          -0.001235      0.000708       0.000576    1590.9624     893.68475         1.440959        1.001227          1.001029   0.838806      0.044776      0.116418  26.938093 -1.729517    -1.276379       -0.453138
2025-02-17 16:24:00  2740.21  2747.27  2739.30  2743.91   4090.341       0.001354     -0.000707      0.001100     0.000252          -0.000326   7.917139  7.915790  7.918363  7.915458              NaN     -1  2732.806  2736.4745  2734.723549  2736.486499         -0.000640          -0.001841      0.000674       0.000573    1427.5256     894.47205        -0.530105        1.000732          0.999674   0.445000      0.550000      0.005000  28.991597 -1.762951    -1.373693       -0.389258
2025-02-17 16:25:00  2743.91  2744.61  2736.00  2736.01   4253.818      -0.002879      0.001350     -0.000968    -0.001205          -0.000454   7.914256  7.917139  7.917394  7.914252              NaN     -1  2732.520  2736.1720  2734.269156  2736.137129         -0.000523          -0.002210      0.000656       0.000578    1265.1928     915.75675        -0.521478        1.000740          0.999546   0.613861      0.173267      0.212871  30.981398 -1.867973    -1.472549       -0.395424
