Stage: Combine | Step: 04_03 | Shape: (243172, 36)
                        open     high      low    close    volume  close_returns  open_returns  high_returns  low_returns  close_log_returns  close_log  open_log  high_log   low_log  close_detrended  label     sma_5     sma_20       ema_12       ema_26  price_momentum_5  price_momentum_20  volatility_5  volatility_20  volume_ma_5  volume_ma_20  volume_momentum  high_low_ratio  close_open_ratio  body_size  upper_shadow  lower_shadow        rsi      macd  macd_signal  macd_histogram
timestamp                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
2025-02-18 12:35:00  2700.66  2708.21  2700.00  2706.65  8388.958            NaN           NaN           NaN          NaN          -0.000906   7.903467  7.901251  7.904043  7.901007              NaN     -1  2629.486  2637.2310  2632.982739  2637.828056         -0.001243          -0.006464      0.001195       0.001335    4231.0224    3303.13405        -0.135622        1.001417          0.999091   0.642473      0.225806      0.131720  23.610362 -4.845318    -3.721217       -1.124101
2025-02-18 12:36:00  2706.65  2710.00  2704.37  2704.59  7211.066      -0.000761      0.002218      0.000661     0.001619           0.002001   7.902706  7.903467  7.904704  7.902624              NaN     -1  2629.198  2636.6690  2632.813087  2637.387460         -0.000547          -0.004253      0.001438       0.001433    4385.1618    3443.68495         0.150166        1.002628          1.001999   0.760870      0.147826      0.091304  36.436931 -4.574373    -3.891848       -0.682525
2025-02-18 12:37:00  2704.63  2705.79  2702.95  2703.38  2408.027      -0.000447     -0.000746     -0.001554    -0.000525           0.002000   7.902258  7.902720  7.903149  7.902099              NaN      1  2630.368  2636.4310  2633.480304  2637.369870          0.002223          -0.001802      0.001640       0.001514    5045.7778    3501.04775         1.229360        1.002965          1.002002   0.675641      0.184615      0.139744  39.773287 -3.889566    -3.891392        0.001826
2025-02-18 12:38:00  2703.38  2706.31  2703.01  2705.37  2166.067       0.000736     -0.000462      0.000192     0.000022          -0.000709   7.902994  7.902258  7.903341  7.902121              NaN     -1  2631.986  2636.2550  2633.757180  2637.215065          0.003079          -0.001334      0.001407       0.001500    4950.2018    3473.83430        -0.120187        1.001514          0.999287   0.471178      0.523810      0.005013  37.476236 -3.457885    -3.804690        0.346806
2025-02-18 12:39:00  2705.38  2707.72  2704.99  2705.83  2434.626       0.000170      0.000740      0.000521     0.000733           0.002831   7.903164  7.902998  7.903862  7.902853              NaN     -1  2634.736  2636.6225  2635.140691  2637.625060          0.005230           0.002789      0.001726       0.001603    4454.7430    3550.68380        -0.399645        1.003730          1.002835   0.759919      0.240081      0.000000  52.531646 -2.484369    -3.540626        1.056257
2025-02-18 12:40:00  2705.83  2708.46  2705.05  2707.84  3038.751       0.000743      0.000166      0.000273     0.000022          -0.001087   7.903907  7.903164  7.904135  7.902876              NaN     -1  2637.388  2636.3500  2635.869815  2637.792093          0.005048          -0.002060      0.001778       0.001376    4399.5376    3480.32445        -0.087320        1.002390          0.998918   0.453968      0.000000      0.546032  51.133113 -1.922277    -3.216956        1.294679
2025-02-18 12:41:00  2707.85  2709.57  2706.32  2706.40  4135.530      -0.000532      0.000747      0.000410     0.000469           0.001314   7.903375  7.903910  7.904545  7.903345              NaN     -1  2639.682  2636.2085  2637.020613  2638.203790          0.004358          -0.001069      0.001707       0.001409    3899.0184    3567.82640        -0.423953        1.001375          1.001318   0.958678      0.041322      0.000000  57.158143 -1.183176    -2.810200        1.627024
2025-02-18 12:42:00  2706.40  2708.19  2704.92  2704.95  2548.889      -0.000536     -0.000535     -0.000509    -0.000517          -0.001192   7.902839  7.903375  7.904036  7.902828              NaN     -1  2640.292  2636.1030  2637.509750  2638.351657          0.001157          -0.000799      0.001774       0.001396    3223.1676    3551.10950        -0.564158        1.001671          0.998808   0.714286      0.151927      0.133787  54.388108 -0.841907    -2.416542        1.574634
2025-02-18 12:43:00  2704.94  2706.30  2703.95  2704.28  2405.766      -0.000248     -0.000539     -0.000698    -0.000359           0.000890   7.902591  7.902835  7.903338  7.902469              NaN     -1  2641.746  2635.9580  2638.285173  2638.662645          0.002759          -0.001096      0.001705       0.001384    2941.4236    3567.10150        -0.402691        1.001956          1.000890   0.455426      0.036822      0.507752  62.307033 -0.377473    -2.008728        1.631255
2025-02-18 12:44:00  2704.29  2705.64  2703.64  2704.11  1460.798      -0.000063     -0.000240     -0.000244    -0.000115          -0.001223   7.902528  7.902595  7.903094  7.902354              NaN     -1  2641.060  2635.6330  2638.444377  2638.711338         -0.001298          -0.002457      0.001253       0.001407    2500.9458    3556.94805        -0.591810        1.001830          0.998774   0.670807      0.194617      0.134576  59.683713 -0.266961    -1.660375        1.393413
2025-02-18 12:45:00  2704.10  2706.00  2702.48  2705.99  1552.840       0.000695     -0.000070      0.000133    -0.000429          -0.000451   7.903223  7.902524  7.903227  7.901925              NaN     -1  2640.710  2635.5140  2638.396011  2638.668276         -0.000663          -0.000901      0.001178       0.001339    2214.9322    3541.10990        -0.495681        1.001232          0.999545   0.369231      0.424615      0.206154  55.177610 -0.272265    -1.382753        1.110488
2025-02-18 12:46:00  2706.00  2706.00  2700.76  2701.44  2897.439      -0.001681      0.000703      0.000000    -0.000636          -0.001829   7.901540  7.903227  7.903227  7.901288              NaN     -1  2638.702  2635.2370  2637.613548  2638.271367         -0.003798          -0.002099      0.001044       0.001392    2452.7178    3700.64660         0.349642        1.002207          0.998177   0.827883      0.001721      0.170396  52.040609 -0.657819    -1.237766        0.579947
2025-02-18 12:47:00  2701.43  2702.49  2699.75  2700.00  3864.923      -0.000533     -0.001689     -0.001297    -0.000374          -0.000919   7.901007  7.901537  7.901929  7.900914              NaN     -1  2636.840  2634.9485  2636.579156  2637.724599         -0.003526          -0.002188      0.001022       0.001395    2512.5242    3675.04510         0.114543        1.001612          0.999081   0.570755      0.429245      0.000000  53.889823 -1.145443    -1.219301        0.073858
2025-02-18 12:48:00  2700.00  2701.68  2698.63  2699.66  3843.116      -0.000126     -0.000529     -0.000300    -0.000415           0.001011   7.900881  7.901007  7.901629  7.900500              NaN     -1  2635.040  2634.8315  2636.113132  2637.415369         -0.003406          -0.000888      0.001070       0.001416    3142.5066    3843.48030         1.507464        1.002756          1.001015   0.368785      0.095304      0.535912  54.699442 -1.302237    -1.235889       -0.066349
2025-02-18 12:49:00  2699.67  2699.74  2697.78  2697.83  2722.049      -0.000678     -0.000122     -0.000718    -0.000315           0.001313   7.900203  7.900885  7.900911  7.900184              NaN      1  2634.578  2635.1285  2636.251112  2637.385342         -0.000875           0.002258      0.001321       0.001382    3448.6930    3683.65005         1.007818        1.001918          1.001318   0.687129      0.114851      0.198020  60.497070 -1.134230    -1.215557        0.081327
2025-02-18 12:50:00  2697.84  2698.20  2695.70  2695.92  2186.791      -0.000708     -0.000678     -0.000570    -0.000771           0.000500   7.899495  7.900207  7.900340  7.899413              NaN      1  2634.618  2635.5505  2636.570941  2637.455317          0.000076           0.003209      0.001340       0.001378    3559.6596    3601.28795         0.381331        1.001602          1.000504   0.315166      0.101896      0.582938  57.080132 -0.884376    -1.149321        0.264945
2025-02-18 12:51:00  2695.92  2696.91  2695.61  2696.83  1459.256       0.000338     -0.000712     -0.000478    -0.000033          -0.000504   7.899832  7.899495  7.899862  7.899380              NaN      1  2635.356  2635.7345  2636.636950  2637.421590          0.001401           0.001397      0.000962       0.001358    2905.2746    3410.54315        -0.712940        1.000740          0.999496   0.682051      0.076923      0.241026  49.819755 -0.784640    -1.076385        0.291745
2025-02-18 12:52:00  2696.83  2699.30  2696.65  2699.29   700.544       0.000912      0.000338      0.000886     0.000386          -0.000125   7.900744  7.899832  7.900748  7.899766              NaN     -1  2636.512  2636.0030  2636.642034  2637.365916          0.002197           0.002041      0.000759       0.001345    2637.5498    3354.75485        -0.460058        1.000918          0.999875   0.136364      0.185950      0.677686  51.734465 -0.723882    -1.005884        0.282002
2025-02-18 12:53:00  2699.30  2699.93  2698.34  2699.86   911.315       0.000211      0.000916      0.000233     0.000627          -0.000785   7.900955  7.900748  7.900981  7.900392              NaN     -1  2636.722  2636.3735  2636.327875  2637.161034          0.000399           0.002821      0.000841       0.001305    1776.5538    3202.67145        -0.821646        1.001508          0.999215   0.521411      0.176322      0.302267  38.246322 -0.833158    -0.971339        0.138181
2025-02-18 12:54:00  2699.85  2699.93  2698.80  2698.81   490.865      -0.000389      0.000204      0.000000     0.000170          -0.002086   7.900566  7.900951  7.900981  7.900563          -3.6415     -1  2635.142  2636.3790  2635.217433  2636.564661         -0.002996           0.000042      0.000959       0.001388    1973.7502    3094.53300         0.323274        1.002515          0.997916   0.830560      0.001513      0.167927  35.559131 -1.347228    -1.046517       -0.300711
