Stage: EngineerFeatures | Step: 04_02 | Shape: (256281, 89)
       open     high      low    close    volume  close_returns  open_returns  high_returns  low_returns  price_impact  volume_price_impact  order_flow_imbalance  bid_ask_spread  market_depth  realized_volatility  parkinson_volatility  garman_klass_volatility  volatility_regime  volatility_percentile  autocorr_1  autocorr_5  autocorr_10  rolling_corr_5  rolling_corr_10  correlation_strength  momentum_5  momentum_10  momentum_20     roc_5    roc_10  momentum_strength  avg_volume  volume_volatility  liquidity_score  engulfing_patterns_count  engulfing_patterns_present  hammer_hanging_man_count  hammer_hanging_man_present  shooting_star_inverted_hammer_count  shooting_star_inverted_hammer_present  tweezer_patterns_count  tweezer_patterns_present  marubozu_patterns_count  marubozu_patterns_present  three_methods_patterns_count  three_methods_patterns_present  doji_patterns_count  doji_patterns_present  spinning_top_patterns_count  spinning_top_patterns_present  bullish_engulfing_count  bullish_engulfing_present  bearish_engulfing_count  bearish_engulfing_present  hammer_count  hammer_present  hanging_man_count  hanging_man_present  shooting_star_count  shooting_star_present  inverted_hammer_count  inverted_hammer_present  tweezer_top_count  tweezer_top_present  tweezer_bottom_count  tweezer_bottom_present  bullish_marubozu_count  bullish_marubozu_present  bearish_marubozu_count  bearish_marubozu_present  rising_three_methods_count  rising_three_methods_present  falling_three_methods_count  falling_three_methods_present  doji_count  doji_present  spinning_top_count  spinning_top_present  total_patterns  pattern_density  bullish_patterns  bearish_patterns  bullish_bearish_ratio  adaptive_sma  adaptive_ema  adaptive_atr  adaptive_bollinger  volume_regime  trend_regime
20  2658.12  2659.00  2657.91  2658.18   882.362       0.000019      0.000629      0.000004     0.000553      0.000024             0.001069              0.236421        0.002519   2063.955300             2.212573          1.548586e-06             5.171019e-07                  3               0.653487         NaN         NaN          NaN       -0.701988        -0.119354                   0.0        7.20         1.05         5.19  0.002716  0.000395           0.000395  2063.95530        1539.082112         0.999976                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2656.708504   2656.682262      2.961931            0.794894              0             2
21  2658.17  2658.91  2656.83  2657.54  1080.328      -0.000241      0.000019     -0.000034    -0.000406      0.000313            -0.016921              0.175743        0.002133   2043.085350             2.221331          1.552460e-06             5.179604e-07                  3               0.655844         NaN         NaN          NaN       -0.013822        -0.117870                   0.0        1.83         0.80         4.51  0.000689  0.000301           0.000301  2043.08535        1549.955828         0.999687                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2657.056818   2656.886736      2.884713            0.711988              1             2
22  2657.55  2662.00  2657.36  2661.98  1502.766       0.001671     -0.000233      0.001162     0.000199      0.002342             0.175960              0.346237        0.004616   1895.967100             2.122554          1.465346e-06             4.749966e-07                  2               0.627976         NaN         NaN          NaN       -0.618483        -0.190815                   0.0        5.90         7.39        13.41  0.002221  0.002784           0.002776  1895.96710        1446.122663         0.997664                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2658.182651   2658.419701      2.983067            0.969234              2             2
23  2661.99  2663.50  2660.57  2661.73  2656.500      -0.000094      0.001671      0.000563     0.001208      0.000135            -0.017957              0.186031        0.004980   1849.165750             2.129380          1.464732e-06             4.780515e-07                  2               0.630106         NaN         NaN          NaN       -0.567911        -0.215029                   0.0        5.29         5.95        12.04  0.001991  0.002240           0.002235  1849.16575        1402.824817         0.999865                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2659.182739   2659.362988      2.998428            0.854823              4             2
24  2661.73  2663.31  2661.58  2662.90   683.704       0.000440     -0.000098     -0.000071     0.000380      0.000689             0.023558              0.113474        0.003086   1697.822150             2.070644          1.273194e-06             4.001411e-07                  2               0.612696         NaN         NaN          NaN       -0.536310        -0.217023                   0.0        4.77        10.44        10.40  0.001794  0.003936           0.003921  1697.82215        1353.859728         0.999311                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2660.098806   2660.374165      2.933973            0.857385              0             2
25  2662.89  2663.81  2662.25  2662.82   804.546      -0.000030      0.000436      0.000188     0.000252      0.000047            -0.001910              0.122081        0.002112   1684.799450             1.983556          1.200398e-06             3.758791e-07                  2               0.586946         NaN         NaN          NaN       -0.513490        -0.594348                   0.0        4.64        11.84        12.42  0.001746  0.004466           0.004446  1684.79945        1361.498279         0.999953                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2660.996533   2661.041129      2.892739            0.826816              1             2
26  2662.83  2663.00  2662.35  2662.68   349.153      -0.000053     -0.000023     -0.000304     0.000038      0.000086            -0.001502              0.069553        0.001532   1627.209850             1.912320          1.099117e-06             3.490444e-07                  2               0.563565         NaN         NaN          NaN       -0.549402        -0.391860                   0.0        5.14         6.97         9.34  0.001934  0.002625           0.002618  1627.20985        1393.664074         0.999914                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2661.986253   2661.451930      2.793769            0.762907              0             2
27  2662.68  2665.74  2662.18  2664.48  2010.030       0.000676     -0.000056      0.001029    -0.000064      0.001137             0.114269              0.043642        0.003280   1583.124700             1.896704          1.033098e-06             3.200209e-07                  2               0.558138         NaN         NaN          NaN       -0.581965        -0.474951                   0.0        2.50         8.40         8.97  0.000939  0.003163           0.003153  1583.12470        1365.213573         0.998864                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2662.476634   2662.289883      2.795575            0.846313              3             2
28  2664.48  2664.48  2662.64  2662.81   624.066      -0.000627      0.000676     -0.000473     0.000173      0.001069            -0.033343              0.057183        0.003632   1562.848350             1.952016          1.006050e-06             2.989290e-07                  2               0.576668         NaN         NaN          NaN       -0.838131        -0.524293                   0.0        1.08         6.37         7.42  0.000406  0.002398           0.002392  1562.84835        1376.829454         0.998933                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2662.681325   2662.317501      2.745207            0.666304              0             2
29  2662.80  2662.80  2660.98  2662.38  2037.179      -0.000161     -0.000631     -0.000631    -0.000623      0.000266            -0.027131             -0.038936        0.002346   1614.341800             1.936742          9.758213e-07             2.902598e-07                  2               0.571760         NaN         NaN          NaN       -0.376353        -0.363407                   0.0       -0.52         4.25         5.37 -0.000195  0.001599           0.001596  1614.34180        1374.214852         0.999734                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2662.601122   2662.217831      2.716947            0.589161              3             4
30  2662.38  2663.62  2662.13  2662.41   689.016       0.000011     -0.000158      0.000308     0.000432      0.000019             0.000652             -0.058030        0.002133   1585.208650             1.937210          9.530567e-07             2.788926e-07                  2               0.571888         NaN         NaN          NaN       -0.417271        -0.334985                   0.0       -0.41         4.23         5.28 -0.000154  0.001591           0.001589  1585.20865        1387.968944         0.999981                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2662.537198   2662.163334      2.703291            0.551971              0             4
31  2662.42  2665.35  2660.46  2665.31  1538.836       0.001089      0.000015      0.000649    -0.000627      0.002154             0.165716              0.223276        0.004635   1346.468100             2.016804          1.104413e-06             3.323729e-07                  2               0.597150         NaN         NaN          NaN       -0.248327        -0.362307                   0.0        2.63         7.77         8.57  0.000988  0.002924           0.002915  1346.46810         830.560311         0.997851                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2663.028992   2663.023816      2.865497            1.025511              3             4
32  2665.32  2667.10  2664.00  2664.01  2142.820      -0.000488      0.001089      0.000657     0.001331      0.000921            -0.098697              0.167143        0.005248   1411.225650             1.967972          1.140161e-06             3.578951e-07                  2               0.581940         NaN         NaN          NaN       -0.436723        -0.409082                   0.0       -0.47         2.03         9.42 -0.000176  0.000763           0.000762  1411.22565         840.058995         0.999080                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2662.966045   2663.218269      2.775061            0.706085              4             4
33  2664.00  2671.00  2663.76  2664.50  3655.061       0.000184     -0.000495      0.001462    -0.000090      0.000315             0.057543              0.244733        0.007129   1556.202950             1.960723          1.466598e-06             5.243452e-07                  2               0.579665         NaN         NaN          NaN       -0.303439        -0.452204                   0.0        1.69         2.77         8.72  0.000635  0.001041           0.001040  1556.20295         962.254902         0.999685                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2663.296755   2663.501494      2.976550            0.762780              4             4
34  2664.51  2665.44  2662.30  2662.85  1104.848      -0.000619      0.000191     -0.002082    -0.000548      0.001058            -0.058446              0.242052        0.007144   1559.562450             1.823079          1.445221e-06             5.359487e-07                  2               0.531873         NaN         NaN          NaN       -0.465575        -0.425538                   0.0        0.47        -0.05        10.39  0.000177 -0.000019           0.000019  1559.56245         960.464859         0.998943                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2663.422490   2663.204447      2.919211            0.388966              2             4
35  2662.86  2665.17  2659.27  2660.98  1599.579      -0.000702     -0.000619     -0.000101    -0.001138      0.001177            -0.094153              0.219441        0.006060   1588.479500             1.847513          1.625823e-06             6.229895e-07                  2               0.540868         NaN         NaN          NaN       -0.131620        -0.220648                   0.0       -1.43        -1.84        10.00 -0.000537 -0.000691           0.000691  1588.47950         952.073812         0.998824                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2663.156176   2662.399393      3.035808            0.104015              3             4
36  2660.98  2660.99  2654.18  2657.23  4880.780      -0.001409     -0.000706     -0.001568    -0.001914      0.002282            -0.556789             -0.051329        0.008179   1643.615050             1.798053          1.792226e-06             7.299940e-07                  2               0.522423         NaN         NaN          NaN        0.211491         0.051271                   0.0       -8.08        -5.45         1.52 -0.003032 -0.002047           0.002051  1643.61505        1105.169389         0.997724                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2661.651274   2660.694824      3.140674           -0.055825              4             4
37  2657.25  2657.42  2653.93  2655.36  1228.894      -0.000704     -0.001402     -0.001342    -0.000094      0.001154            -0.070928             -0.142533        0.006952   1619.969400             1.847851          1.842503e-06             7.458274e-07                  2               0.540985         NaN         NaN          NaN        0.185251         0.150901                   0.0       -8.65        -9.12        -0.72 -0.003247 -0.003423           0.003435  1619.96940        1108.911583         0.998847                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2660.022701   2658.962000      3.106992            0.017946              2             3
38  2655.35  2657.33  2653.77  2656.30  1528.772       0.000354     -0.000715     -0.000034    -0.000060      0.000570             0.043545             -0.121697        0.004532   1650.062050             1.858911          1.912025e-06             7.785426e-07                  2               0.545039         NaN         NaN          NaN        0.035547         0.167282                   0.0       -8.20        -6.51        -0.14 -0.003078 -0.002445           0.002451  1650.06205        1097.218969         0.999431                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2658.486565   2658.103373      3.099045            0.179444              3             3
39  2656.30  2656.63  2652.72  2655.29  1708.211      -0.000380      0.000358     -0.000263    -0.000396      0.000618            -0.052749             -0.236226        0.004808   1635.372550             1.826949          1.974172e-06             8.146886e-07                  2               0.533317         NaN         NaN          NaN        0.176321         0.150009                   0.0       -7.56        -7.09        -2.84 -0.002839 -0.002663           0.002670  1635.37255        1094.221773         0.999383                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2657.068838   2657.212356      3.143592            0.190266              3             3
40  2655.29  2657.94  2654.67  2655.38  1127.574       0.000034     -0.000380      0.000493     0.000735      0.000055             0.003080             -0.227027        0.004634   1647.633150             1.827192          2.041505e-06             8.483596e-07                  2               0.533434         NaN         NaN          NaN        0.223711         0.135286                   0.0       -5.60        -7.03        -2.80 -0.002104 -0.002640           0.002647  1647.63315        1086.688173         0.999945                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2656.017335   2656.644562      3.148729            0.250908              2             2
41  2655.38  2656.30  2653.93  2654.06  1244.830      -0.000497      0.000034     -0.000617    -0.000279      0.000797            -0.049617             -0.230867        0.003671   1655.858250             1.843242          2.050709e-06             8.492778e-07                  2               0.539365         NaN         NaN          NaN        0.066183         0.046922                   0.0       -3.17       -11.25        -3.48 -0.001193 -0.004221           0.004239  1655.85825        1082.783808         0.999203                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2655.419902   2655.850191      3.127777            0.225734              2             2
42  2654.06  2654.06  2650.20  2652.29  1509.032      -0.000667     -0.000497     -0.000843    -0.001405      0.001069            -0.080637             -0.321749        0.004122   1656.171550             1.519752          2.004160e-06             8.711315e-07                  1               0.408344         NaN         NaN          NaN       -0.503333         0.112479                   0.0       -3.07       -11.72        -9.69 -0.001156 -0.004399           0.004419  1656.17155        1082.738085         0.998932                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2654.808973   2654.732979      3.185807            0.181525              3             1
43  2652.29  2652.36  2646.44  2648.84  3495.453      -0.001301     -0.000667     -0.000641    -0.001419      0.002032            -0.355079             -0.338504        0.006438   1698.119200             1.656097          2.192195e-06             9.331279e-07                  1               0.466683         NaN         NaN          NaN        0.472568         0.198519                   0.0       -7.46       -15.66       -12.89 -0.002808 -0.005877           0.005912  1698.11920        1138.355707         0.997972                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2653.405433   2652.921317      3.319856            0.059816              4             0
44  2648.84  2652.32  2648.83  2651.41  1537.673       0.000970     -0.001301     -0.000015     0.000903      0.001476             0.113505             -0.305673        0.006261   1740.817650             1.762968          2.257770e-06             9.514806e-07                  2               0.508715         NaN         NaN          NaN       -0.550603        -0.169658                   0.0       -3.88       -11.44       -11.49 -0.001461 -0.004296           0.004315  1740.81765        1114.059959         0.998526                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2652.684028   2652.528020      3.312707            0.250159              2             0
45  2651.41  2655.52  2651.41  2654.81   968.999       0.001282      0.000970      0.001206     0.000974      0.001944             0.094183             -0.253536        0.004908   1749.040300             1.973505          2.360578e-06             9.711735e-07                  2               0.583766         NaN         NaN          NaN        0.290811         0.301350                   0.0       -0.57        -6.17        -8.01 -0.000215 -0.002319           0.002324  1749.04030        1107.372647         0.998060                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2652.606719   2653.347249      3.357394            0.557313              1             0
46  2654.81  2656.32  2653.08  2653.09   823.670      -0.000648      0.001282      0.000301     0.000630      0.000970            -0.039958             -0.263526        0.004761   1772.766150             1.994045          2.431981e-06             9.988715e-07                  2               0.590263         NaN         NaN          NaN        0.066511         0.087349                   0.0       -0.97        -4.14        -9.59 -0.000365 -0.001558           0.001560  1772.76615        1080.559720         0.999031                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2652.423644   2653.335322      3.323383            0.425595              1             0
47  2653.08  2657.01  2652.72  2657.01  1594.794       0.001478     -0.000652      0.000260    -0.000136      0.002237             0.178413             -0.278499        0.004889   1752.004350             2.170167          2.473242e-06             9.860059e-07                  2               0.641964         NaN         NaN          NaN       -0.143298        -0.136216                   0.0        4.72         1.65        -7.47  0.001780  0.000621           0.000621  1752.00435        1079.749867         0.997768                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2653.324032   2654.561094      3.392408            0.794922              3             0
48  2657.03  2661.42  2656.15  2659.46  5580.810       0.000922      0.001489      0.001660     0.001293      0.001225             0.341852             -0.088851        0.006174   1999.841550             2.235190          2.645726e-06             1.063746e-06                  3               0.659430         NaN         NaN          NaN       -0.443994         0.063923                   0.0       10.62         3.16        -3.35  0.004009  0.001190           0.001188  1999.84155        1343.804066         0.998776                       NaN                         NaN                       NaN                         NaN                                  NaN                                    NaN                     NaN                       NaN                      NaN                        NaN                           NaN                             NaN                  NaN                    NaN                          NaN                            NaN                      NaN                        NaN                      NaN                        NaN           NaN             NaN                NaN                  NaN                  NaN                    NaN                    NaN                      NaN                NaN                  NaN                   NaN                     NaN                     NaN                       NaN                     NaN                       NaN                         NaN                           NaN                          NaN                            NaN         NaN           NaN                 NaN                   NaN             NaN              NaN               NaN               NaN                    NaN   2655.295279   2656.129200      3.498067            0.920535              4             0
