feature_a,feature_b,lift,final_pair_score
amihud_z,G_META_MR_QUAL,22.241107860924945,22.241107860924945
mr_potential_exhaust,tfq_dir2h_abs_prod,18.825187142228096,18.825187142228096
amihud_z,ffd_amihud_04,17.711274464198475,17.711274464198475
mr_potential_exhaust,amihud_z,15.838183086557938,15.838183086557938
mr_potential_exhaust,vol_z_30_calm,11.629933006536653,11.629933006536653
vol_z_x_regime_trend,vol_scale,12.504763496573627,10.003810797258902
ffd_atr_expansion_06,kf_atr_mean,8.225857386471295,8.225857386471295
ret2h,mr_potential_exhaust,7.92576783743165,7.92576783743165
ffd_atr_expansion_06,tfq_dir2h_abs_prod,7.920716332138064,7.920716332138064
mfe_4h,kf_ret1h_mean,6.5141768388669625,6.5141768388669625
signed_vol,evr_6,6.083042805117307,6.083042805117307
reject_dir2h_abs_prod,dir_path_risk_long_2h,5.761598501310561,5.761598501310561
vol_z_30_calm,G_META_MR_QUAL,5.721213564482719,5.721213564482719
ft_2,G_META_MR_QUAL,5.7107091061751,5.7107091061751
ft_2,evr_6,5.515194264603591,5.515194264603591
t_trail_proxy,dir_path_risk_long_2h,5.477111961225684,5.477111961225684
meta_abs_net_x_breakout,amihud_z,5.213282666541588,5.213282666541588
ret2h,G_META_MR_QUAL,5.207356533336648,5.207356533336648
rvol_hod_base,dir_path_risk_long_2h,5.033868199867223,5.033868199867223
mr_potential_exhaust,ffd_amihud_04,4.9868505533048975,4.9868505533048975
clv_mean_4,G_META_MR_QUAL,4.845784162596991,4.845784162596991
vol_z_x_regime_trend,evr_6,4.555014372404982,4.555014372404982
vol_z_x_regime_trend,G_META_MR_QUAL,4.468135568081987,4.468135568081987
meta_abs_net_x_breakout,signed_vol,4.38973471666044,4.38973471666044
amihud_z,ffd_dist_ema_fast_04,4.343920634477093,4.343920634477093
vol_z_x_regime_trend,dir_path_risk_long_2h,4.3362939894113985,4.3362939894113985
rvol_hod_base,G_META_MR_QUAL,4.310596482653551,4.310596482653551
evr_6,tfq_dir2h_abs_prod,4.232751341300881,4.232751341300881
dir_path_edge_2h,tfq_dir2h_abs_prod,4.207266598013387,4.207266598013387
ffd_dist_ema_fast_04,G_META_MR_QUAL,4.20048155139972,4.20048155139972
vol_z_x_regime_trend,ffd_amihud_04,4.194335342446732,4.194335342446732
vol_scale,ffd_dist_ema_fast_04,3.9919798159788,3.9919798159788
