child_id,parent_ids,merge_type,round,details,timestamp
none,"['(*)|(LOC_93_NearPrevDayHigh==1)|(reg_atr_change_rate_ts_top20==1&reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_bot30==0&reg_volume_autocorr_48_ts_top20==1)', '(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot70==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.802587
none,"['(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_trend_persistence_ts_band25_75==1&reg_volatility_autocorr_48_ts_bot50==0)', '(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_band40_60==0&reg_trend_persistence_ts_band25_75==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.809055
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1)', '(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema50_gt_ema200_ts_band40_60==1&reg_return_autocorr_48_ts_top50==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.818623
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top20==1&reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_band30_70==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_return_autocorr_48_ts_band30_70==0&reg_trend_persistence_ts_band40_60==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.826340
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top70==0&reg_compression_score_ts_bot60==0&reg_volume_zscore_48h_ts_top80==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_ema50_gt_ema200_ts_top40==1&reg_volume_zscore_48h_ts_top80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.834577
none,"['(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_bot20==1&reg_price_lt_ema200_ts_top70==1)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_top80==0&reg_price_lt_ema200_ts_top60==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.843284
none,"['(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_atr_change_rate_ts_top40==0&reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_top40==1)', '(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top40==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.852446
none,"['(*)|(LOC_20_AboveVWAP==1)|(reg_price_lt_ema200_ts_top20==0)', '(*)|(LOC_21_BelowVWAP==0)|(reg_price_lt_ema200_ts_bot20==1&reg_return_autocorr_48_ts_top70==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.860632
none,"['(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_bot80==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band25_75==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.868951
none,"['(*)|(LOC_93_NearPrevDayHigh==1)|(reg_volume_zscore_48h_ts_bot50==1)', '(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot70==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.878020
none,"['(*)|(LOC_79_AtSessionLowZone==1)|(reg_compression_score_ts_top80==0&reg_ema20_gt_ema50_ts_bot40==1)', '(*)|(LOC_79_AtSessionLowZone==1)|(reg_ema20_gt_ema50_ts_top60==0&reg_volume_autocorr_48_ts_top20==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.886702
none,"['(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_atr_change_rate_ts_top40==0&reg_bollinger_band_width_ts_band30_70==0)', '(*)|(LOC_78_AtSessionHighZone==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_band20_80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.895153
none,"['(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_volatility_autocorr_48_ts_top80==0)', '(*)|(LOC_13_EMAValueZone_Long==1)|(reg_ema50_gt_ema200_ts_top30==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.902961
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_return_autocorr_48_ts_band25_75==1&reg_volatility_autocorr_48_ts_top80==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volatility_autocorr_48_ts_top20==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.911679
none,"['(*)|(LOC_111_BelowBBMid==1)|(reg_atr_change_rate_ts_band30_70==1&reg_bollinger_band_width_ts_top50==1&reg_return_autocorr_48_ts_bot60==1&reg_trend_persistence_ts_band20_80==1)', '(*)|(LOC_55_AboveLastSwingHigh==0)|(reg_atr_change_rate_ts_bot70==1&reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_top80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.920769
none,"['(*)|(LOC_91_BelowPrevDayLow==1)|(reg_atr_change_rate_ts_top20==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_bot30==0)', '(*)|(LOC_91_BelowPrevDayLow==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top60==0&reg_volatility_autocorr_48_ts_band30_70==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.929415
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_top20==1)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_top40==1&reg_volume_autocorr_48_ts_top20==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.936725
none,"['(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_return_autocorr_48_ts_band40_60==1&reg_volatility_autocorr_48_ts_bot20==1)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.946972
none,"['(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_atr_change_rate_ts_bot70==1&reg_compression_score_ts_band30_70==0)', '(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_compression_score_ts_band30_70==0&reg_price_lt_ema200_ts_top60==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.955071
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_volatility_autocorr_48_ts_band30_70==0)', '(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.964593
none,"['(*)|(LOC_23_AtVWAP_Short==1)|(reg_atr_change_rate_ts_band40_60==0&reg_price_lt_ema200_ts_top20==1)', '(*)|(LOC_23_AtVWAP_Short==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_return_autocorr_48_ts_top80==0&reg_trend_persistence_ts_top60==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.973906
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top60==0&reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top60==0&reg_price_lt_ema200_ts_band25_75==1&reg_return_autocorr_48_ts_top80==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volatility_autocorr_48_ts_top20==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.982604
none,"['(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1)', '(*)|(LOC_55_AboveLastSwingHigh==0)|(reg_atr_change_rate_ts_bot70==1&reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_top80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:41.992640
none,"['(*)|(LOC_74_AboveInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band40_60==1&reg_return_autocorr_48_ts_bot50==0&reg_volume_zscore_48h_ts_bot50==0)', '(*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_top50==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.001201
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top70==0&reg_compression_score_ts_bot60==0&reg_volume_zscore_48h_ts_top80==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volatility_autocorr_48_ts_top20==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.009860
none,"['(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_bot80==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_top80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.017938
none,"['(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_bot60==1&reg_trend_persistence_ts_band25_75==0&reg_volume_zscore_48h_ts_top20==1)', '(*)|(LOC_56_BelowLastSwingLow==1)|(reg_return_autocorr_48_ts_bot50==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.023860
none,"['(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_price_lt_ema200_ts_band25_75==0&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_autocorr_48_ts_band40_60==0)', '(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_trend_persistence_ts_band40_60==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.031432
none,"['(*)|(*)|(reg_bollinger_band_width_ts_top50==1&reg_compression_score_ts_band40_60==1&reg_ema20_gt_ema50_ts_band30_70==1&reg_volume_zscore_48h_ts_bot40==0)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_compression_score_ts_band30_70==1&reg_ema20_gt_ema50_ts_band30_70==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.040014
none,"['(*)|(LOC_113_AtBBLower==1)|(reg_return_autocorr_48_ts_bot40==0&reg_trend_persistence_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==0)', '(*)|(LOC_113_AtBBLower==1)|(reg_return_autocorr_48_ts_top40==1&reg_volume_zscore_48h_ts_band30_70==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.047863
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==0&reg_price_lt_ema200_ts_top60==0&reg_return_autocorr_48_ts_top30==1)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_return_autocorr_48_ts_band25_75==1&reg_volatility_autocorr_48_ts_top80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.056347
none,"['(*)|(LOC_01_AboveEMA==1)|(reg_compression_score_ts_top20==0&reg_trend_persistence_ts_top60==1)', '(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_bot40==1&reg_price_lt_ema200_ts_top70==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.064830
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_band40_60==0)', '(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_bot30==1&reg_compression_score_ts_top60==1&reg_trend_persistence_ts_band25_75==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.073687
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band20_80==1)', '(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top70==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.083209
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_bot60==0&reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top40==1),"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_band25_75==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_bot60==0&reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top40==1)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:38:42.091692
none,"['(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_top80==0&reg_bollinger_band_width_ts_band25_75==1&reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_bot50==0)', '(*)|(LOC_92_InsidePrevDayRange==1)|(reg_return_autocorr_48_ts_top40==1&reg_trend_persistence_ts_top40==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.101365
none,"['(*)|(LOC_73_AtSessionOpen_Short==1)|(reg_bollinger_band_width_ts_top30==1&reg_volatility_autocorr_48_ts_top80==1)', '(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_bot20==0&reg_volatility_autocorr_48_ts_band20_80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.110073
none,"['(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_atr_change_rate_ts_band20_80==0&reg_price_lt_ema200_ts_top20==1&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_top80==0)', '(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_volume_autocorr_48_ts_band40_60==0)']",rejected_pair,1,"{""decision_reason"": ""failed_sharpe_improvement""}",2026-03-24 08:38:42.119090
none,"['(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_top20==1&reg_return_autocorr_48_ts_top40==1)', '(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_band30_70==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.126903
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top50==1&reg_return_autocorr_48_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_ema50_gt_ema200_ts_top40==1&reg_volume_zscore_48h_ts_top80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.135149
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top70==1&reg_return_autocorr_48_ts_top30==1&reg_volume_zscore_48h_ts_top30==1)', '(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top70==1&reg_return_autocorr_48_ts_top80==0&reg_volume_autocorr_48_ts_bot70==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.143342
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_band40_60==0)', '(*)|(LOC_79_AtSessionLowZone==1)|(reg_bollinger_band_width_ts_top20==0&reg_volatility_autocorr_48_ts_bot40==1&reg_volume_zscore_48h_ts_top30==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.152276
none,"['(*)|(LOC_117_AtKCLower==1)|(reg_bollinger_band_width_ts_band40_60==0&reg_price_lt_ema200_ts_top20==0)', '(*)|(LOC_117_AtKCLower==1)|(reg_return_autocorr_48_ts_top40==1&reg_volatility_autocorr_48_ts_band40_60==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.160794
none,"['(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_price_lt_ema200_ts_bot20==0)', '(*)|(LOC_56_BelowLastSwingLow==1)|(reg_return_autocorr_48_ts_bot50==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.166546
none,"['(*)|(LOC_56_BelowLastSwingLow==1)|(reg_atr_change_rate_ts_top50==1&reg_bollinger_band_width_ts_band25_75==1)', '(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_trend_persistence_ts_top40==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.173096
none,"['(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_bollinger_band_width_ts_bot70==1&reg_compression_score_ts_top60==1&reg_volume_zscore_48h_ts_top80==1)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top60==1&reg_price_lt_ema200_ts_top80==0&reg_volatility_autocorr_48_ts_top60==0&reg_volume_zscore_48h_ts_top80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.181068
none,"['(*)|(LOC_134_Fib382Zone_Long==1)|(reg_atr_change_rate_ts_bot70==1&reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top50==1&reg_volume_autocorr_48_ts_band30_70==1)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.191069
none,"['(*)|(LOC_20_AboveVWAP==1)|(reg_compression_score_ts_bot80==1&reg_price_lt_ema200_ts_band25_75==1&reg_volatility_autocorr_48_ts_bot50==1&reg_volume_zscore_48h_ts_band40_60==1)', '(*)|(LOC_95_AbovePrevDayMid==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top80==0&reg_volume_zscore_48h_ts_bot70==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.200133
none,"['(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_bollinger_band_width_ts_top40==1&reg_ema20_gt_ema50_ts_top40==0&reg_return_autocorr_48_ts_bot80==1&reg_volatility_autocorr_48_ts_band40_60==0)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_top80==0&reg_price_lt_ema200_ts_top60==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.209257
none,"['(*)|(LOC_78_AtSessionHighZone==1)|(reg_atr_change_rate_ts_band20_80==1)', '(*)|(LOC_78_AtSessionHighZone==1)|(reg_compression_score_ts_bot60==1&reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top80==0&reg_volatility_autocorr_48_ts_band20_80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.218145
(*)|(LOC_01_AboveEMA==1)|(reg_bollinger_band_width_ts_top70==1&reg_compression_score_ts_top50==0&reg_trend_persistence_ts_top20==1&reg_volatility_autocorr_48_ts_band25_75==0),"['(*)|(LOC_01_AboveEMA==1)|(reg_bollinger_band_width_ts_top70==1&reg_compression_score_ts_top50==0&reg_trend_persistence_ts_top20==1&reg_volatility_autocorr_48_ts_band25_75==0)', '(*)|(LOC_01_AboveEMA==1)|(reg_bollinger_band_width_ts_top70==1&reg_volatility_autocorr_48_ts_band25_75==0)']",prune_duplicate,1,"{""decision_reason"": ""duplicate_pruned""}",2026-03-24 08:38:42.226460
Composite((*)|(LOC_117_AtKCLower==1)|(reg_atr_change_rate_ts_bot80==0&reg_price_lt_ema200_ts_band30_70==0&reg_volume_autocorr_48_ts_band25_75==1))_OR_((*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_top80==1&reg_price_lt_ema200_ts_top60==1)),"['(*)|(LOC_117_AtKCLower==1)|(reg_atr_change_rate_ts_bot80==0&reg_price_lt_ema200_ts_band30_70==0&reg_volume_autocorr_48_ts_band25_75==1)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_top80==1&reg_price_lt_ema200_ts_top60==1)']",accepted_composite,1,"{""decision_reason"": ""accepted""}",2026-03-24 08:38:42.238656
none,"['(*)|(LOC_70_AboveSessionOpen==1)|(reg_atr_change_rate_ts_bot70==1&reg_bollinger_band_width_ts_band25_75==1&reg_ema20_gt_ema50_ts_top20==1&reg_volume_zscore_48h_ts_top80==0)', '(*)|(LOC_70_AboveSessionOpen==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_ema20_gt_ema50_ts_top60==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.249487
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_atr_change_rate_ts_top40==1&reg_bollinger_band_width_ts_band25_75==0)', '(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_band40_60==0&reg_volatility_autocorr_48_ts_bot60==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.258444
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_band40_60==0&reg_volatility_autocorr_48_ts_bot60==1)', '(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_return_autocorr_48_ts_top20==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.267585
none,"['(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_atr_change_rate_ts_top40==1&reg_bollinger_band_width_ts_bot50==0&reg_return_autocorr_48_ts_band25_75==1&reg_trend_persistence_ts_bot20==0&reg_volume_zscore_48h_ts_bot80==0)', '(*)|(LOC_40_UpperQuartileOfRange==1)|(reg_ema20_gt_ema50_ts_top20==1&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_bot80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.275624
none,"['(*)|(LOC_12_DeepPullbackToSlowEMA_Short==1)|(reg_compression_score_ts_bot60==1)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.285497
none,"['(*)|(LOC_112_AtBBUpper==1)|(reg_compression_score_ts_bot60==1&reg_trend_persistence_ts_top40==0)', '(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_trend_persistence_ts_bot80==1)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.295611
none,"['(*)|(LOC_117_AtKCLower==1)|(reg_bollinger_band_width_ts_top50==1&reg_price_lt_ema200_ts_top80==0&reg_volume_autocorr_48_ts_band30_70==0)', '(*)|(LOC_117_AtKCLower==1)|(reg_return_autocorr_48_ts_top40==1&reg_volatility_autocorr_48_ts_band40_60==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.304595
none,"['(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top40==1&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_band25_75==1&reg_volume_zscore_48h_ts_band30_70==0)', '(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_bot80==1&reg_return_autocorr_48_ts_band25_75==1&reg_volatility_autocorr_48_ts_top80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.313253
none,"['(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_atr_change_rate_ts_bot80==0&reg_bollinger_band_width_ts_band30_70==0&reg_return_autocorr_48_ts_top20==1)', '(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_atr_change_rate_ts_top40==1&reg_bollinger_band_width_ts_band25_75==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.321891
none,"['(*)|(LOC_42_MidRange==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_price_lt_ema200_ts_top70==0)', '(*)|(LOC_42_MidRange==1)|(reg_ema50_gt_ema200_ts_top70==0&reg_return_autocorr_48_ts_top80==0)']",rejected_pair,1,"{""decision_reason"": ""composite_lost_to_parent""}",2026-03-24 08:38:42.330323
