canonical_key,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,dominant_parent_key,dominated_by_parent,preset
(*)|(LOC_08_TouchFastEMA_Short==1)|(reg_trend_persistence_ts_bot50==1&reg_volume_autocorr_48_ts_top30==1),0.00219764756038785,0.00219764756038785,0.004929206365816603,0.020308871194720267,0.03135751891319439,0.007684229909470159,1.0,1.0,0.6,29,,,0.013844605958515471,-0.013152175711518372,-0.012518474473239276,0.05252648498590053,,0.4,0.0002323510683838731,0.00039530034517841744,0.0018023472152094325,5,1,1,3,3,stage_a_context,,short,3-way,False,low_sign_consistency,,False,production
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_ema50_gt_ema200_ts_band20_80==0&reg_volume_autocorr_48_ts_band30_70==1),0.0030225541559047997,0.0030225541559047997,0.0013956990717749525,0.017286886274814606,0.0058898195582445315,0.0021710361650463072,1.0,1.0,1.0,4,,,0.011614003502172475,0.010717743927678665,0.012092772193121467,0.016196584252568015,,1.0,0.00023164309775119504,0.000912109638570529,0.002110444517334271,5,1,1,3,3,stage_a_context,,short,3-way,False,low_support,,False,production
(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_compression_score_ts_bot60==0&reg_volume_autocorr_48_ts_band25_75==1),0.003299122140742838,0.003299122140742838,0.006057848312934407,0.016939921118319035,0.013850462885547938,0.005053146620590586,1.0,1.0,0.6,12,,,0.03149985191834481,0.00013528000164174617,0.03116489876135655,0.044452536973968754,,0.8,0.00023155749106805524,0.0007647339404823183,0.00253438820026052,5,1,1,4,4,stage_a_context,,short,4-way,False,low_sign_consistency,,False,production
(*)|(LOC_31_LoseVWAPZone_Short==1)|(reg_compression_score_ts_band20_80==0),0.004432628490030765,0.004432628490030765,0.00553313776371945,0.03127741701900959,0.004297842907742122,0.001714127702944888,1.0,1.0,0.8,3,,,0.003206380111934001,-0.00562428051174806,-0.00487185200836692,0.01634938449598067,,0.4,0.00023119593915364159,0.001296563098648531,0.0031360653913822343,5,1,1,2,2,stage_a_context,,short,2-way,False,low_support,,False,production
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_atr_change_rate_ts_top70==1&reg_compression_score_ts_top50==1&reg_ema20_gt_ema50_ts_top30==1),0.004689437191700563,0.004689437191700563,0.0059304938363257086,0.013560098595917225,0.006765457387673614,0.004726661145164304,0.8,0.8,0.75,2,,,0.018595494588365364,0.013651298806372836,0.016958901219883287,0.021903097001875815,,1.0,0.00023006607416622502,0.0010941929895681697,0.0035952442021323933,4,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_bot50==0&reg_trend_persistence_ts_top40==1&reg_volatility_autocorr_48_ts_top60==1),0.00525949964649044,0.00525949964649044,0.013839475601721525,0.013324241898953915,0.0054135060223259295,0.00320113938782662,1.0,1.0,0.6,1,,,0.016854069848469773,-0.0042068678126224385,0.031083109812135645,0.03584834611210641,,0.6,0.00022901598446447617,0.0012232161244389993,0.004036283522051441,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_21_BelowVWAP==1)|(reg_atr_change_rate_ts_top40==0&reg_bollinger_band_width_ts_band30_70==1&reg_price_lt_ema200_ts_band30_70==1&reg_volume_zscore_48h_ts_band40_60==1),0.003910055942833423,0.003910055942833423,0.008504465954976862,0.016335477121174335,0.005413125984930251,0.003430705937026685,1.0,1.0,0.8,3,,,0.01988018267625668,-0.0006290449184383252,0.016271530284095052,0.05714049692611323,,0.6,0.00022820187046834156,0.001223259062633368,0.002686796880200055,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support,,False,production
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema50_gt_ema200_ts_bot70==0&reg_return_autocorr_48_ts_top60==0),0.0042031994089484215,0.0042031994089484215,0.005526739590705142,0.018071606382727624,0.008277594515300305,0.001476516858809668,1.0,1.0,0.6,7,,,0.0172837432943291,-0.01942351529191918,0.028529070724996764,0.05033913094428394,,0.6,0.00022818636746056516,0.0009892144125685453,0.003213984996379876,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_42_MidRange==1)|(reg_atr_change_rate_ts_top50==0&reg_bollinger_band_width_ts_band30_70==0&reg_ema50_gt_ema200_ts_band25_75==0&reg_volume_autocorr_48_ts_bot50==1),0.004744000919163227,0.004744000919163227,0.008170920063670912,0.01948852315545082,0.006526128837744301,0.003238286822107331,1.0,1.0,0.6,4,,,0.003944072158755295,-0.023258935622222632,0.022020092069594353,0.023072317018795547,,0.6,0.0002280812950049951,0.0011140756645969753,0.0036299252545662518,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_bot20==1&reg_compression_score_ts_band20_80==1&reg_price_lt_ema200_ts_bot40==1&reg_return_autocorr_48_ts_band30_70==0),0.00811179750598967,0.00811179750598967,0.01800575797305153,0.01313934288918972,0.005093007818636021,0.003819281528244542,1.0,1.0,0.4,1,,,0.003161797064138684,-0.015673473501856685,-0.008447149237368527,0.03210841935145654,,0.4,0.00022746471083208222,0.0012611168778207773,0.006850680628168893,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_volatility_autocorr_48_ts_band30_70==1),0.0014131299103610218,0.0014131299103610218,0.001905859832536052,0.02552502155303955,0.07210981560585562,0.011121521804298325,1.0,1.0,0.6,77,,,0.021599814879025837,0.004851491426407438,0.02473732213146885,0.04000347266455459,,0.8,0.00022724985511704117,0.0002606758795094464,0.0011524540308515754,5,1,1,3,3,stage_a_context,,short,3-way,False,low_sign_consistency,,False,production
(*)|(LOC_113_AtBBLower==1)|(reg_return_autocorr_48_ts_top40==1&reg_volatility_autocorr_48_ts_band25_75==0&reg_volume_zscore_48h_ts_band30_70==0),0.0018947080126963556,0.0018947080126963556,0.0011655108285189338,0.018640278093516826,0.014327029779730324,0.005181792517943532,1.0,1.0,1.0,7,,,0.01842694466071027,0.008418704698427815,0.012418140544847411,0.01958349376110605,,1.0,0.0002265241416143575,0.0007519075188088597,0.0011428004938874958,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_bollinger_band_width_ts_bot70==1&reg_compression_score_ts_top60==1&reg_return_autocorr_48_ts_top50==0&reg_volume_zscore_48h_ts_bot60==0),0.002309883659472689,0.002309883659472689,0.0040015282104264955,0.033156081847846505,0.02690335395669601,0.012534008638519667,1.0,1.0,0.6,19,,,0.012345908511138955,0.01446690770021959,0.018223511386775297,0.018762915779504112,,0.8,0.00022641760691307253,0.0005487054788715217,0.0017611781806011674,5,1,1,5,5,stage_a_context,,short,5-way,False,low_sign_consistency,,False,production
(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_bot20==0&reg_ema20_gt_ema50_ts_top20==1&reg_volatility_autocorr_48_ts_bot80==1&reg_volume_zscore_48h_ts_top70==1),0.0012883013812825083,0.0012883013812825083,0.004869245836740519,0.03190504536032677,0.08659962807006877,0.023617487285164898,1.0,1.0,0.6,81,,,0.009102021971496416,-0.025139472770312192,0.015036735660224535,0.047337291021012896,,0.6,0.00022636911941691863,0.0003058331064609248,0.0009824682748215835,5,1,1,5,5,stage_a_context,,short,5-way,False,low_sign_consistency,,False,production
(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_compression_score_ts_band30_70==0&reg_volume_autocorr_48_ts_band20_80==0),0.0034882634412497283,0.0034882634412497283,0.010791073617101965,0.01891566887497902,0.0066861245813254686,0.0011931014297596313,1.0,1.0,0.8,6,,,0.009095302097559857,0.0051830963817827225,0.006448872311160727,0.018767686916459102,,0.8,0.00022574861660016208,0.0011006653057106643,0.002387598135539064,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_42_MidRange==1)|(reg_atr_change_rate_ts_top30==0&reg_ema20_gt_ema50_ts_top30==0&reg_return_autocorr_48_ts_top50==1),0.003967054787790403,0.003967054787790403,0.00577700244665485,0.010933858621865512,0.005093641214295487,0.0025954638225550715,1.0,1.0,0.8,2,,,0.00887303499362344,-0.0007289635979525689,0.011050972720690371,0.013327676500920406,,0.6,0.00022520117897374879,0.0012610384652710176,0.002706016322519385,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_79_AtSessionLowZone==1)|(reg_atr_change_rate_ts_top70==0&reg_bollinger_band_width_ts_band20_80==0&reg_ema20_gt_ema50_ts_top60==1),0.002339963935082778,0.002339963935082778,0.004657420407964943,0.03206292577087879,0.025947686585693363,0.006280981309109083,1.0,1.0,0.6,22,,,0.00015637366336052842,0.003878039499739129,0.005437403547515669,0.012923862324907942,,0.8,0.00022510841999679316,0.0005587186748562816,0.0017812452602264965,5,1,1,4,4,stage_a_context,,short,4-way,False,low_sign_consistency,,False,production
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_atr_change_rate_ts_bot50==0&reg_return_autocorr_48_ts_top50==0),0.002436848753131926,0.002436848753131926,0.0025951739336614625,0.01897983904927969,0.013372629200046619,0.004995978673451426,1.0,1.0,0.8,7,,,0.013711249693788225,-0.00715014777142623,0.003460634544537789,0.012727331866169339,,0.6,0.00022485438083215295,0.0006053264329042419,0.0018315223202276841,5,1,1,3,3,stage_a_context,,short,3-way,False,low_support,,False,production
(*)|(LOC_170_NotTooExtendedAboveEMA==1)|(reg_atr_change_rate_ts_bot30==1&reg_bollinger_band_width_ts_bot20==1&reg_ema50_gt_ema200_ts_bot50==0),0.0030772800790145995,0.0030772800790145995,0.007943401125987414,0.01832708939909935,0.014964099134021455,0.006535839374719782,1.0,1.0,0.6,13,,,0.015778446012180848,-0.027839121822370666,0.016133970950781402,0.05629512669031732,,0.6,0.0002240822301959684,0.0007357278925592513,0.0023415521864553483,5,1,1,4,4,stage_a_context,,short,4-way,False,low_sign_consistency,,False,production
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_return_autocorr_48_ts_band25_75==0),0.004776410618796944,0.004776410618796944,0.02165516423082246,0.018457447364926338,0.006367653243745851,0.0062078574115216984,1.0,1.0,0.6,1,,,0.003964895862796207,0.005436745366502667,0.005915505761790895,0.021894834486725443,,0.8,0.00022384029716403364,0.000877219621369078,0.0038991909974278663,5,1,1,3,3,stage_a_context,,short,3-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_ema50_gt_ema200_ts_band40_60==1&reg_return_autocorr_48_ts_top40==0),0.004304940439760685,0.004304940439760685,0.009222458410016553,0.016317136026918887,0.007639765086217816,0.0051450686703399424,1.0,1.0,0.6,5,,,0.015617885231289378,0.00106166268775117,0.014886910977801454,0.03325139600388543,,0.8,0.00022370283789471723,0.0010296805447688067,0.003275259894991878,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_bollinger_band_width_ts_top50==0&reg_compression_score_ts_top60==0&reg_ema50_gt_ema200_ts_bot80==1&reg_volume_zscore_48h_ts_top70==1),0.006104608066380024,0.006104608066380024,0.013055349663712293,0.026408950611948968,0.003820769297032162,0.0015441480749083826,1.0,1.0,0.6,2,,,0.0129215246603515,-0.01516970948521054,0.018867523844489642,0.028403112329773626,,0.6,0.0002234864875440446,0.0014560191997643975,0.004648588866615627,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_111_BelowBBMid==1)|(reg_bollinger_band_width_ts_bot50==0&reg_ema20_gt_ema50_ts_top30==0&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_autocorr_48_ts_bot70==1),0.0032682521268725395,0.0032682521268725395,0.003772506222194353,0.01287958100438118,0.0073231939356165985,0.005045747363507471,1.0,1.0,0.8,3,,,0.01006009062596699,0.003467374458277541,0.009933153781966866,0.01855682509393059,,0.8,0.00022290535975102985,0.0010517008906743108,0.0022165512361982287,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support,,False,production
(*)|(LOC_06_StackedBelowAllEMAs==1)|(reg_return_autocorr_48_ts_band20_80==0&reg_volatility_autocorr_48_ts_top20==1&reg_volume_zscore_48h_ts_bot80==1),0.0018245548693812453,0.0018245548693812453,0.0027864924773931387,0.01989608071744442,0.041229496982503076,0.02459510112374833,1.0,1.0,0.6,22,,,0.008004789142776794,-0.005699661211417464,0.00497209658560666,0.025276078227128553,,0.6,0.00022166836677048319,0.0004432395357375653,0.00138131533364368,5,1,1,4,4,stage_a_context,,short,4-way,False,low_sign_consistency,,False,production
(*)|(LOC_04_BetweenMidSlowEMA==1)|(reg_bollinger_band_width_ts_bot50==1&reg_price_lt_ema200_ts_top30==1&reg_volume_zscore_48h_ts_bot50==1),0.0034039102029055357,0.0034039102029055357,0.007939431118552215,0.023620476573705675,0.01193925482267455,0.0042424929897173745,1.0,1.0,0.6,8,,,0.0057874156397204075,-0.006591509480024976,-0.004382747197471056,0.011259754199235843,,0.4,0.00022140300977606189,0.0008236712335593155,0.00258023896934622,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_139_Fib618Zone_Short==1)|(reg_compression_score_ts_bot20==1&reg_price_lt_ema200_ts_top70==0&reg_volume_zscore_48h_ts_band25_75==0),0.0034518884611316027,0.0034518884611316027,0.0034136279989650767,0.023702860809862614,0.011460787741513764,0.0022818550100579915,1.0,1.0,0.6,10,,,0.02030420156674642,0.00835591973556505,0.02050272279518408,0.03428203919469093,,0.8,0.00022097098115167368,0.0008406888255251569,0.0026111996356064458,5,1,1,4,4,stage_a_context,,short,4-way,False,low_sign_consistency,,False,production
(*)|(LOC_76_NearInitialBalanceHigh==0)|(reg_bollinger_band_width_ts_top70==1&reg_ema20_gt_ema50_ts_top70==1&reg_return_autocorr_48_ts_top40==0),0.005436500930227339,0.005436500930227339,0.01065510489927006,0.027439430728554724,0.01050461365398355,0.007349538311689092,1.0,1.0,0.4,2,,,0.016751226149263294,-0.004605021328036122,0.002690395379515097,0.048904862532302966,,0.6,0.0002205294153670543,0.000878117166423841,0.004558383763803498,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top70==1&reg_price_lt_ema200_ts_top60==0&reg_return_autocorr_48_ts_top20==0),0.008296963496832177,0.008296963496832177,0.01252970428093841,0.009574628435075283,0.0045108327548319645,0.0041291399487831055,0.6,0.6,0.6666666666666666,2,,,0.021357340670047267,0.0064022651469657545,0.014894809903525113,0.0330811508098677,,0.6666666666666666,0.00022014040470335914,0.001340028844466369,0.006956934652365808,3,1,1,4,4,stage_a_context,,short,4-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band30_70==1&reg_return_autocorr_48_ts_band20_80==0&reg_trend_persistence_ts_band25_75==1),0.005879197269678116,0.005879197269678116,0.00019729509949684143,0.014378550462424755,0.008755428200801624,0.002391068614484998,0.4,0.4,1.0,8,,,0.031986792275909684,0.026028877051073932,0.031986792275909684,0.03794470750074544,,1.0,0.0002200042364417494,0.0009618421701449344,0.004917355099533181,2,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_117_AtKCLower==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_trend_persistence_ts_bot80==1&reg_volatility_autocorr_48_ts_band40_60==1&reg_volume_zscore_48h_ts_band40_60==1),0.004408547841012478,0.004408547841012478,0.007207405637807839,0.021850007772445678,0.007004595918905088,0.003748587434696653,1.0,1.0,0.6,3,,,0.01594312683127764,0.00012406347722352263,0.013423667591094472,0.014642542519118172,,0.8,0.00021979582637709835,0.0010753527895964248,0.0033331950514160534,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_113_AtBBLower==1)|(reg_trend_persistence_ts_top50==0&reg_volatility_autocorr_48_ts_bot20==0&reg_volume_autocorr_48_ts_band25_75==0),0.0028362639248371126,0.0028362639248371126,0.010148578173409764,0.019031618162989615,0.009550339753431737,0.004209102970594668,1.0,1.0,0.8,5,,,0.01551671947928237,0.023507308203927643,0.0291651350775621,0.040051520330492654,,0.8,0.00021951327143423914,0.0009209437364455924,0.0019153201883915201,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_trend_persistence_ts_bot50==0),0.0013931326626334339,0.0013931326626334339,0.0023540780270291314,0.027390874549746515,0.0692464871876726,0.004683020485024579,1.0,1.0,0.6,78,,,0.016333400596907608,0.0005674724273609579,0.017033188559796714,0.037927937988637105,,0.8,0.00021944285090772997,0.00032301303787848375,0.00107011962475495,5,1,1,2,2,stage_a_context,,short,2-way,False,low_sign_consistency,(*)|(LOC_134_Fib382Zone_Long==1)|(*),True,production
(*)|(LOC_95_AbovePrevDayMid==1)|(reg_atr_change_rate_ts_band30_70==0&reg_bollinger_band_width_ts_band40_60==0&reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_bot70==0),0.0020850825210800396,0.0020850825210800396,0.0058956173485805756,0.0325736939907074,0.03104208787478021,0.009445579688503692,1.0,1.0,0.6,20,,,0.01826209651808503,0.013942893607160124,0.021942859965126023,0.03397313380761929,,0.8,0.00021912758081108725,0.0005108190057570857,0.0015742635153229538,5,1,1,5,5,stage_a_context,,short,5-way,False,low_sign_consistency,,False,production
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_return_autocorr_48_ts_band30_70==0&reg_trend_persistence_ts_band25_75==1&reg_volatility_autocorr_48_ts_bot50==1&reg_volume_zscore_48h_ts_top80==1),0.004958390537649393,0.004958390537649393,0.015702669111833392,0.024956439808011054,0.005570968183269234,0.0021345777897537237,1.0,1.0,0.6,2,,,-0.004674617878396987,-0.031786715479062144,0.0018747369891554528,0.020382180860082588,,0.6,0.00021862042077631878,0.0012058052498501593,0.0037525852877992334,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_top60==1&reg_return_autocorr_48_ts_top30==0&reg_trend_persistence_ts_top40==1),0.003914887551218271,0.003914887551218271,0.005836616726921163,0.018092411383986474,0.008754161409482692,0.003661699345199962,1.0,1.0,0.6,6,,,0.024121356813802855,0.010587019019223843,0.014288819351675414,0.049369442895325015,,0.8,0.00021849946390791955,0.0009619117604333549,0.0029529757907849163,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_135_Fib50Zone_Long==1)|(reg_bollinger_band_width_ts_top50==0&reg_trend_persistence_ts_band25_75==1&reg_volatility_autocorr_48_ts_top50==0&reg_volume_zscore_48h_ts_bot40==0),0.004608513414859771,0.004608513414859771,0.010065976012487605,0.027719791606068613,0.006367399885482064,0.0010068976187414007,1.0,1.0,0.6,6,,,0.014614182617237542,0.0022259424151765943,0.01946074931605657,0.023333730276439264,,0.8,0.00021844566308351878,0.0011278762372800666,0.003480637177579705,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_79_AtSessionLowZone==1)|(reg_ema20_gt_ema50_ts_top80==1&reg_return_autocorr_48_ts_top80==0),0.003703740518540144,0.003703740518540144,0.0099690785047777,0.03881675805896521,0.022123496952100086,0.01131113453247773,1.0,1.0,0.4,9,,,-0.003046326061782431,-0.0021546504923241794,-0.0019090482789601445,-0.001757325189075342,,0.2,0.0002181822187827106,0.0004706208377531476,0.0032331196807869967,5,1,1,3,3,stage_a_context,,short,3-way,False,low_support|low_sign_consistency,,False,production
(*)|(*)|(reg_bollinger_band_width_ts_band40_60==1&reg_compression_score_ts_band25_75==0&reg_price_lt_ema200_ts_top80==1&reg_volatility_autocorr_48_ts_top80==0),0.00518373835075181,0.00518373835075181,0.008890924007979719,0.01653088489547372,0.004974531160532863,0.0032031036553093186,0.8,0.8,0.75,2,,,0.011806031610349692,0.0024761903563948065,0.009791589065740135,0.019121430319695022,,0.75,0.00021743336420480515,0.001276046297151844,0.0039076920535999655,4,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_93_NearPrevDayHigh==1)|(reg_bollinger_band_width_ts_top50==0&reg_trend_persistence_ts_band25_75==0&reg_volatility_autocorr_48_ts_band25_75==0&reg_volume_zscore_48h_ts_bot40==0),0.0032610377296805383,0.0032610377296805383,0.004850174914921275,0.016242716833949088,0.007003709164981833,0.002037224976683184,1.0,1.0,0.8,5,,,0.012162066505446437,0.010011285123117468,0.021645067904148663,0.026625527896136893,,0.8,0.00021727439523111774,0.0010754208637483522,0.002185616865932186,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support,,False,production
(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top40==1&reg_bollinger_band_width_ts_band25_75==0&reg_price_lt_ema200_ts_top80==0),0.0017142949858680368,0.0017142949858680368,0.003894256171529442,0.028623298555612565,0.044891917364668674,0.0061687571394496285,1.0,1.0,0.6,43,,,0.01161407450798038,-0.005802165919749691,0.011832679038557543,0.01608139827195996,,0.6,0.00021708654824824445,0.0004247744947952637,0.001289520491072773,5,1,1,4,4,stage_a_context,,short,4-way,False,low_sign_consistency,,False,production
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_atr_change_rate_ts_band25_75==0&reg_ema20_gt_ema50_ts_band25_75==0&reg_volume_autocorr_48_ts_band25_75==0),0.004708010237663984,0.004708010237663984,0.01230005412662981,0.02414107695221901,0.006049688622693806,0.004975168144505762,1.0,1.0,0.6,4,,,0.0023266070023911733,-0.016489416360519205,3.897356483205415e-05,0.016758654141461188,,0.6,0.00021704305809367033,0.001157113600912866,0.0035508966367511184,5,1,1,4,4,stage_a_context,,short,4-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_94_NearPrevDayLow==1)|(reg_bollinger_band_width_ts_top60==1&reg_compression_score_ts_top80==1&reg_price_lt_ema200_ts_bot70==1&reg_return_autocorr_48_ts_top30==1),0.0049560097977519035,0.0049560097977519035,0.010002902350679709,0.01335926353931427,0.00541236591013889,0.001773367905786141,1.0,1.0,0.6,5,,,0.016977585838271168,-0.022301216588027906,0.027419569633905076,0.0372962822790572,,0.6,0.00021659795895831408,0.0012233449525890729,0.0037326648451628305,5,1,1,5,5,stage_a_context,,short,5-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_07_TouchFastEMA_Long==1)|(reg_price_lt_ema200_ts_top20==0),0.002648551855236292,0.002648551855236292,0.010893080563208103,0.025548544153571127,0.010664102681037147,0.0055718849623469,1.0,1.0,0.8,1,,,0.02469412389499547,0.01311325626081106,0.034297187880358876,0.05351088721881931,,0.8,0.0002164489096708928,0.0008231078937401555,0.0018254439614961363,5,5,5,2,2,stage_a_context,,short,2-way,False,low_support,,False,production
(*)|(LOC_75_BelowInitialBalanceMid==1)|(reg_bollinger_band_width_ts_top60==0&reg_trend_persistence_ts_top50==0&reg_volume_zscore_48h_ts_bot60==0),0.0014159632613882423,0.0014159632613882423,0.002815149741899467,0.02810411900281906,0.06526445535574034,0.005701831357175434,1.0,1.0,0.6,69,,,0.0191408797306789,-0.0023645163736996833,0.027058704731969172,0.027648382222530077,,0.6,0.000216431619118949,0.00035229311071093233,0.00106367015067731,5,1,1,4,4,stage_a_context,,short,4-way,False,low_sign_consistency,,False,production
(*)|(LOC_56_BelowLastSwingLow==1)|(reg_atr_change_rate_ts_top70==0&reg_return_autocorr_48_ts_bot30==0&reg_trend_persistence_ts_band30_70==1&reg_volume_zscore_48h_ts_top30==1),0.0032053120667114854,0.0032053120667114854,0.003389498416586644,0.016865596175193787,0.01273299459333465,0.007052069339587974,0.8,0.8,0.75,2,,,0.01959858886353233,0.002541962986468935,0.020137112517406793,0.03719373839447019,,1.0,0.0002162804651160076,0.0007975854672121681,0.002407726599499317,4,1,1,5,5,stage_a_context,,short,5-way,False,low_support,,False,production
(*)|(LOC_03_BetweenFastMidEMA==1)|(reg_bollinger_band_width_ts_top70==0&reg_trend_persistence_ts_band25_75==1),0.0026300457306206227,0.0026300457306206227,0.0052687963643903235,0.01928874021396041,0.018942077233733135,0.008910782078230562,1.0,1.0,0.6,4,,,0.028592974771800804,0.0006207656781328162,0.03662755865127805,0.052876786854799435,,0.8,0.00021604596005894643,0.0005086092314100616,0.002121436499210561,5,1,1,3,3,stage_a_context,,short,3-way,False,low_support|low_sign_consistency,,False,production
(*)|(LOC_134_Fib382Zone_Long==1)|(reg_bollinger_band_width_ts_top60==0&reg_volatility_autocorr_48_ts_band40_60==1),0.0031199201912386343,0.0031199201912386343,0.0058835956346189105,0.022850931994616984,0.013372122483519044,0.0031628527212752273,1.0,1.0,0.6,12,,,0.01860416684683248,-0.008511857194256739,0.01291213500881605,0.019721295042170427,,0.6,0.00021520243574012495,0.0006053379017642828,0.0025145822894743516,5,1,1,3,3,stage_a_context,,short,3-way,False,low_sign_consistency,(*)|(LOC_134_Fib382Zone_Long==1)|(*),True,production
(*)|(LOC_91_BelowPrevDayLow==1)|(reg_atr_change_rate_ts_top40==0&reg_ema20_gt_ema50_ts_band40_60==1&reg_volume_zscore_48h_ts_band25_75==1),0.0055162485999365645,0.0055162485999365645,0.003274479343753173,0.025764261061946552,0.004244384314083172,0.0009941940707770373,0.6,0.6,1.0,4,,,0.005561701726215732,0.0039243260648145345,0.006002567011616218,0.007419510030317171,,1.0,0.00021492288712928227,0.0013814499626852487,0.004134798637251316,3,1,1,4,4,stage_a_context,,short,4-way,False,low_support,,False,production
(*)|(LOC_51_BelowPriorLow==1)|(reg_bollinger_band_width_ts_top50==0&reg_volume_zscore_48h_ts_bot60==1),0.0035589842620538546,0.0035589842620538546,0.003950907486527419,0.015797205083072186,0.005730837247718508,0.0014597383956251645,1.0,1.0,0.8,5,,,0.016480609355362767,0.00939827081599069,0.015959072836045793,0.030651600305935167,,0.8,0.0002146903951680815,0.0009246747584991731,0.0026343095035546815,5,1,1,3,3,stage_a_context,,short,3-way,False,low_support,,False,production
(*)|(LOC_07_TouchFastEMA_Long==0)|(reg_atr_change_rate_ts_bot20==0&reg_bollinger_band_width_ts_top70==0&reg_compression_score_ts_bot60==0&reg_ema50_gt_ema200_ts_top70==1&reg_volume_autocorr_48_ts_top80==0),0.001766770996619016,0.001766770996619016,0.003525317347367761,0.021300381422042845,0.04122366974243599,0.0214289668263702,1.0,1.0,0.6,11,,,0.01300317789168155,5.660873827500724e-05,0.006686247040735249,0.04140972012258065,,0.8,0.00021447491441823057,0.0004432708620596557,0.0013235001345593602,5,1,1,6,6,stage_a_context,,short,6-way,False,low_sign_consistency,,False,production
