canonical_key,mask_score,is_structurally_sound,rejection_reason,avg_trades_per_day,density_dispersion,tail_ratio,lift,learn_eff_ratio,subset_oof_coverage,baseline_oof_coverage,entropy_reduction,path_efficiency,tp_rate,sl_rate,timeout_rate,ev_per_trade,win_rate_conditional,win_rate_unconditional
Composite((*)|(LOC_50_AbovePriorHigh==1)|(reg_atr_change_rate_ts_top60==0&reg_price_lt_ema200_ts_bot70==1))_OR_((*)|(LOC_50_AbovePriorHigh==1)|(reg_volume_autocorr_48_ts_band40_60==0)),0.2787211961182773,False,low_lift,0.7617607259412561,1.208074871048937,0.7030397500556624,0.02116031851677158,1.0415746882312582,0.46394984326018807,0.5000397994109688,0.02131880222310545,0.3333333333333333,0.21003134796238246,0.23824451410658307,0.0,-0.003086676122620702,0.4685314685281921,0.21003134796172404
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_bollinger_band_width_ts_band20_80==0),,False,missing_learnability,0.4704290376502428,1.624470940581312,0.9232363622413898,,,0.27411167512690354,0.5000397994109688,0.09184366972498947,0.5,0.14213197969543148,0.2639593908629442,0.0,0.00019580518710426986,0.349999999995625,0.14213197969471
Composite((*)|(LOC_46_AtRangeBreakdownZone_Short==0)|(reg_price_lt_ema200_ts_bot20==1))_OR_((*)|(LOC_95_AbovePrevDayMid==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_price_lt_ema200_ts_top20==0)),0.32621770788648896,False,low_lift,2.9157048475682554,1.4751563827722516,0.8260026681476862,0.007084854171655941,1.0139199499980271,0.7141687141687142,0.5000397994109688,0.012729557044438455,0.3333333333333333,0.16052416052416052,0.16625716625716624,0.0,-0.00251952325925231,0.49122807017420744,0.16052416052402907
(*)|(LOC_130_ShallowPullback_Long==1)|(reg_price_lt_ema200_ts_bot60==1&reg_volume_zscore_48h_ts_top50==0),,False,missing_learnability,0.49192071957335026,1.6223436719619648,0.8499310549010661,,,0.36893203883495146,0.5000397994109688,-0.04641214591853604,0.3333333333333333,0.1407766990291262,0.24271844660194175,0.0,-0.0012074668193235993,0.36708860759029,0.14077669902844284
(*)|(LOC_14_EMAValueZone_Short==1)|(reg_return_autocorr_48_ts_band40_60==0&reg_volume_zscore_48h_ts_band40_60==0),0.25060337678432437,False,low_lift,0.5492318713683038,2.2226968879225133,1.1521865725897251,0.01746561729178142,1.0343155319631696,0.44782608695652176,0.5000397994109688,-0.07370271719074095,0.3333333333333333,0.16521739130434782,0.2608695652173913,0.0,0.001271177432499826,0.38775510203685964,0.1652173913036295
Composite((*)|(LOC_46_AtRangeBreakdownZone_Short==1)|(reg_bollinger_band_width_ts_top70==0&reg_trend_persistence_ts_top20==1&reg_volume_zscore_48h_ts_band40_60==1))_OR_((*)|(LOC_46_AtRangeBreakdownZone_Short==1)|(reg_compression_score_ts_top20==1&reg_ema20_gt_ema50_ts_top20==1)),0.27910658245041065,False,low_lift,3.445833001671575,0.8948616883705836,0.8586177984945204,0.007761230048783263,1.0152488580447245,0.4539154539154539,0.5000397994109688,-0.023193176782411395,0.25,0.20027720027720028,0.23423423423423423,0.0,-0.0011402913369238377,0.46092503987167316,0.20027720027706147
