fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,53,LOC_90_AbovePrevDayHigh,location,LOC_90_AbovePrevDayHigh,LOC,113
0,42,117,reg_bollinger_band_width_ts_band25_75,regime,bollinger_band_width,bollinger,120
0,42,70,LOC_130_ShallowPullback_Long,location,LOC_130_ShallowPullback_Long,LOC,115
0,42,46,LOC_75_BelowInitialBalanceMid,location,LOC_75_BelowInitialBalanceMid,LOC,66
0,42,196,reg_return_autocorr_48_ts_top40,regime,return_autocorr_48,return,74
0,42,192,reg_return_autocorr_48_ts_top20,regime,return_autocorr_48,return,33
0,42,282,reg_volume_autocorr_48_ts_top20,regime,volume_autocorr_48,volume,99
0,42,41,LOC_70_AboveSessionOpen,location,LOC_70_AboveSessionOpen,LOC,69
0,42,140,reg_ema20_gt_ema50_ts_top30,regime,ema20_gt_ema50,ema20,121
0,42,99,reg_atr_change_rate_ts_band30_70,regime,atr_change_rate,atr,70
0,42,288,reg_volume_autocorr_48_ts_top50,regime,volume_autocorr_48,volume,54
0,42,54,LOC_91_BelowPrevDayLow,location,LOC_91_BelowPrevDayLow,LOC,104
0,42,82,LOC_170_NotTooExtendedAboveEMA,location,LOC_170_NotTooExtendedAboveEMA,LOC,91
0,42,28,LOC_42_MidRange,location,LOC_42_MidRange,LOC,75
0,42,153,reg_ema20_gt_ema50_ts_band25_75,regime,ema20_gt_ema50,ema20,103
0,42,322,reg_volume_zscore_48h_ts_top40,regime,volume_zscore_48h,volume,66
0,42,262,reg_volatility_autocorr_48_ts_band30_70,regime,volatility_autocorr_48,volatility,73
0,42,299,reg_volume_autocorr_48_ts_band40_60,regime,volume_autocorr_48,volume,78
0,42,57,LOC_94_NearPrevDayLow,location,LOC_94_NearPrevDayLow,LOC,79
0,42,209,reg_return_autocorr_48_ts_band40_60,regime,return_autocorr_48,return,87
0,42,166,reg_ema50_gt_ema200_ts_top70,regime,ema50_gt_ema200,ema50,75
0,42,136,reg_compression_score_ts_band30_70,regime,compression_score,compression,69
0,42,284,reg_volume_autocorr_48_ts_top30,regime,volume_autocorr_48,volume,62
0,42,186,reg_price_lt_ema200_ts_top80,regime,price_lt_ema200,price,95
