fold_id,seed,group,gain,split
0,42,location,1114.209590861672,4587
0,42,regime,2799.775097702917,9243
1,42,location,488.12396094109863,1469
1,42,regime,1271.863819184713,3174
2,42,location,345.87483669258654,915
2,42,regime,845.8331430796534,1893
3,42,location,7.369348205626011,19
3,42,regime,14.142514679580927,25
4,42,location,6.150714948773384,12
4,42,regime,13.881689824163914,30
