fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.020882783,1.5365293,-4.167047777175903,0.0,4.319317522048944
1,0.019549547,1.5323405,-4.180058364868164,0.0,4.2724516296386685
2,0.014256494,1.5315223,-4.225301027297974,0.0,4.13202189445497
3,0.0006755033,1.5133936,-4.137042789459229,0.0,4.09852327346802
4,-0.008877615,1.5190498,-4.1971688556671145,-0.0,4.097650890350343
