round,key_a,key_b,ridge_context_similarity,coef_sim,topk_jaccard,topk_sign_agreement,topk_sign_conflict_rate,rank_corr,transport_ab_ic,transport_ba_ic,transport_mean_ic,transport_min_ic,final_merge_decision,decision_reason
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_volume_zscore_48h_ts_top40==0),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_atr_change_rate_ts_top60==0&reg_compression_score_ts_band40_60==0&reg_trend_persistence_ts_band40_60==0),0.4629175614998495,0.3166772920632816,0.25,1.0,0.0,0.5791278007137275,0.2109138420852168,0.181745583638373,0.1963297128617949,0.181745583638373,False,composite_lost_to_parent
0,(*)|(LOC_52_InsidePriorRange==1)|(reg_atr_change_rate_ts_bot70==0&reg_volume_autocorr_48_ts_top80==0),(*)|(LOC_52_InsidePriorRange==1)|(reg_atr_change_rate_ts_top80==1),0.5537888418206351,0.5433328514136675,0.17647058823529413,1.0,0.0,0.6517141162566131,0.1567606078132394,0.21017747810586687,0.18346904295955313,0.1567606078132394,False,composite_lost_to_parent
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_trend_persistence_ts_top60==1&reg_volume_autocorr_48_ts_top70==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_return_autocorr_48_ts_bot30==0&reg_trend_persistence_ts_top80==1),0.5482596855332806,0.4904669510744778,0.25,1.0,0.0,0.6504955754976558,0.1560824613268646,0.1629112330763614,0.159496847201613,0.1560824613268646,False,composite_lost_to_parent
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_return_autocorr_48_ts_bot50==0),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_top30==1&reg_return_autocorr_48_ts_top40==1),0.6159558929083331,0.6517927296983967,0.17647058823529413,1.0,0.0,0.7853151748523104,0.20364533880425584,0.14877812786333114,0.17621173333379347,0.14877812786333114,False,composite_lost_to_parent
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_ema20_gt_ema50_ts_band25_75==1),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_return_autocorr_48_ts_bot50==0),0.5966400483409929,0.6242455994737105,0.17647058823529413,1.0,0.0,0.7161188151899962,0.1471851701679847,0.20270459527339724,0.17494488272069098,0.1471851701679847,False,composite_lost_to_parent
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_ema20_gt_ema50_ts_band25_75==1),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_top30==1&reg_return_autocorr_48_ts_top40==1),0.4841977382122579,0.3789339840154921,0.17647058823529413,1.0,0.0,0.695597983464629,0.1354169039081493,0.14664098826478758,0.14102894608646843,0.1354169039081493,False,failed_ic_improvement
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_bot60==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_band30_70==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_atr_change_rate_ts_top80==0&reg_return_autocorr_48_ts_bot30==0&reg_trend_persistence_ts_top80==0&reg_volume_autocorr_48_ts_top60==1),0.5125135083545015,0.45025879880431546,0.25,1.0,0.0,0.4739704889255949,0.16331519911568107,0.1275258761855068,0.14542053765059393,0.1275258761855068,False,composite_lost_to_parent
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_ema20_gt_ema50_ts_band25_75==1),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_return_autocorr_48_ts_bot50==1),0.5324550978011425,0.42173385196411395,0.3333333333333333,1.0,0.0,0.5934153108395793,0.12574085723423625,0.16875579806693347,0.14724832765058488,0.12574085723423625,False,composite_lost_to_parent
0,(*)|(LOC_56_BelowLastSwingLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_ema50_gt_ema200_ts_band40_60==1),(*)|(LOC_56_BelowLastSwingLow==1)|(reg_compression_score_ts_bot60==1&reg_trend_persistence_ts_band25_75==0&reg_volume_zscore_48h_ts_top20==1),0.46324775577727173,0.39504614852269293,0.1111111111111111,1.0,0.0,0.5769921116428214,0.12492988895162807,0.17835092718106885,0.15164040806634846,0.12492988895162807,False,composite_lost_to_parent
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_volatility_autocorr_48_ts_top60==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_trend_persistence_ts_top60==1&reg_volume_autocorr_48_ts_top70==1),0.5210528684079874,0.45986421347163003,0.25,1.0,0.0,0.5161397234575389,0.11558498245336417,0.1810540741055274,0.14831952827944578,0.11558498245336417,False,composite_lost_to_parent
0,(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_compression_score_ts_top60==1&reg_price_lt_ema200_ts_top70==0&reg_return_autocorr_48_ts_band25_75==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_compression_score_ts_bot60==0&reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_band30_70==0),0.4626368541802953,0.3523651481906643,0.25,1.0,0.0,0.4157253749449642,0.10774061684855588,0.11833454461613939,0.11303758073234763,0.10774061684855588,False,composite_lost_to_parent
0,(*)|(LOC_92_InsidePrevDayRange==1)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_top60==1&reg_compression_score_ts_bot60==0&reg_ema20_gt_ema50_ts_top20==1),(*)|(*)|(reg_atr_change_rate_ts_band40_60==0&reg_bollinger_band_width_ts_top70==1&reg_compression_score_ts_top50==1),0.47739957772205743,0.4201121218527024,0.1111111111111111,1.0,0.0,0.6057134511056355,0.14351639388920673,0.10550422138229443,0.12451030763575058,0.10550422138229443,False,composite_lost_to_parent
0,(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_trend_persistence_ts_band25_75==1),(*)|(LOC_05_StackedAboveAllEMAs==1)|(reg_atr_change_rate_ts_top80==0&reg_bollinger_band_width_ts_bot70==0&reg_price_lt_ema200_ts_top70==0&reg_volume_zscore_48h_ts_bot20==0),0.5495582691886006,0.515827234072136,0.25,1.0,0.0,0.549360138561394,0.10505547936353518,0.14724332894302056,0.12614940415327786,0.10505547936353518,False,composite_lost_to_parent
0,(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_trend_persistence_ts_band25_75==1&reg_volume_autocorr_48_ts_top50==1),(*)|(LOC_76_NearInitialBalanceHigh==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_return_autocorr_48_ts_bot80==1&reg_volume_zscore_48h_ts_band25_75==1),0.4718857098369998,0.42989160849228064,0.1111111111111111,1.0,0.0,0.5065670823769567,0.10319021308218704,0.10260141501388062,0.10289581404803383,0.10260141501388062,False,composite_lost_to_parent
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_bot80==1&reg_compression_score_ts_bot60==0&reg_return_autocorr_48_ts_top30==1&reg_volume_autocorr_48_ts_band20_80==0),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_top70==0&reg_compression_score_ts_bot60==0&reg_volume_zscore_48h_ts_top80==0),0.5240509223027189,0.4567425396116404,0.25,1.0,0.0,0.5601677947748065,0.09944964084298125,0.1545592859001886,0.12700446337158494,0.09944964084298125,False,composite_lost_to_parent
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_bollinger_band_width_ts_band25_75==0&reg_ema20_gt_ema50_ts_top30==1&reg_return_autocorr_48_ts_band20_80==1&reg_volatility_autocorr_48_ts_top20==1),(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_price_lt_ema200_ts_top80==0&reg_return_autocorr_48_ts_bot70==1&reg_volatility_autocorr_48_ts_top20==1),0.4857863295830425,0.475238101544254,0.1111111111111111,1.0,0.0,0.44151406110350455,0.09888173725890806,0.11426492489968956,0.10657333107929881,0.09888173725890806,False,composite_lost_to_parent
0,(*)|(LOC_10_TouchMidEMA_Short==1)|(reg_trend_persistence_ts_bot20==0&reg_volume_zscore_48h_ts_top40==1),Composite((*)|(LOC_10_TouchMidEMA_Short==1)|(reg_bollinger_band_width_ts_band25_75==1&reg_compression_score_ts_band30_70==1))_OR_((*)|(LOC_10_TouchMidEMA_Short==1)|(reg_compression_score_ts_top60==0&reg_return_autocorr_48_ts_top80==0)),0.5034405871564251,0.4577076700060652,0.17647058823529413,1.0,0.0,0.5335448859487226,0.09774699872934117,0.10837842159610447,0.10306271016272282,0.09774699872934117,False,composite_lost_to_parent
0,(*)|(LOC_90_AbovePrevDayHigh==1)|(reg_return_autocorr_48_ts_bot30==0&reg_trend_persistence_ts_top80==1),(*)|(LOC_77_NearInitialBalanceLow==1)|(reg_bollinger_band_width_ts_band30_70==0&reg_compression_score_ts_top70==1),0.49838831758286706,0.4442109200999284,0.25,1.0,0.0,0.3599340353789926,0.09646702963353185,0.17359130910659415,0.13502916937006298,0.09646702963353185,False,composite_lost_to_parent
