feature_name,group,source_name,source_family,model_split_count,extracted_rule_count,final_registry_count,used_in_model,used_in_extracted_rules,used_in_final_registry
LOC_01_AboveEMA,location,LOC_01_AboveEMA,LOC,260,81,0,True,True,False
LOC_02_BelowEMA,location,LOC_02_BelowEMA,LOC,53,23,0,True,True,False
LOC_03_BetweenFastMidEMA,location,LOC_03_BetweenFastMidEMA,LOC,59,34,0,True,True,False
LOC_04_BetweenMidSlowEMA,location,LOC_04_BetweenMidSlowEMA,LOC,85,53,0,True,True,False
LOC_05_StackedAboveAllEMAs,location,LOC_05_StackedAboveAllEMAs,LOC,218,115,0,True,True,False
LOC_06_StackedBelowAllEMAs,location,LOC_06_StackedBelowAllEMAs,LOC,150,56,0,True,True,False
LOC_07_TouchFastEMA_Long,location,LOC_07_TouchFastEMA_Long,LOC,265,170,0,True,True,False
LOC_08_TouchFastEMA_Short,location,LOC_08_TouchFastEMA_Short,LOC,60,46,0,True,True,False
LOC_09_TouchMidEMA_Long,location,LOC_09_TouchMidEMA_Long,LOC,40,13,0,True,True,False
LOC_10_TouchMidEMA_Short,location,LOC_10_TouchMidEMA_Short,LOC,140,150,0,True,True,False
LOC_11_DeepPullbackToSlowEMA_Long,location,LOC_11_DeepPullbackToSlowEMA_Long,LOC,15,13,0,True,True,False
LOC_12_DeepPullbackToSlowEMA_Short,location,LOC_12_DeepPullbackToSlowEMA_Short,LOC,58,38,0,True,True,False
LOC_13_EMAValueZone_Long,location,LOC_13_EMAValueZone_Long,LOC,5,5,0,True,True,False
LOC_14_EMAValueZone_Short,location,LOC_14_EMAValueZone_Short,LOC,220,355,0,True,True,False
LOC_20_AboveVWAP,location,LOC_20_AboveVWAP,LOC,129,24,0,True,True,False
LOC_21_BelowVWAP,location,LOC_21_BelowVWAP,LOC,103,43,0,True,True,False
LOC_22_AtVWAP_Long,location,LOC_22_AtVWAP_Long,LOC,181,61,0,True,True,False
LOC_23_AtVWAP_Short,location,LOC_23_AtVWAP_Short,LOC,149,35,0,True,True,False
LOC_24_VWAPPlus1Dev,location,LOC_24_VWAPPlus1Dev,LOC,2,0,0,True,False,False
LOC_25_VWAPMinus1Dev,location,LOC_25_VWAPMinus1Dev,LOC,0,0,0,False,False,False
LOC_26_VWAPPlus2Dev,location,LOC_26_VWAPPlus2Dev,LOC,0,0,0,False,False,False
LOC_27_VWAPMinus2Dev,location,LOC_27_VWAPMinus2Dev,LOC,1,0,0,True,False,False
LOC_28_BetweenVWAPAndPlus1Dev,location,LOC_28_BetweenVWAPAndPlus1Dev,LOC,53,40,0,True,True,False
LOC_29_BetweenVWAPAndMinus1Dev,location,LOC_29_BetweenVWAPAndMinus1Dev,LOC,39,6,0,True,True,False
LOC_30_ReclaimVWAPZone_Long,location,LOC_30_ReclaimVWAPZone_Long,LOC,9,5,0,True,True,False
LOC_31_LoseVWAPZone_Short,location,LOC_31_LoseVWAPZone_Short,LOC,16,15,0,True,True,False
LOC_40_UpperQuartileOfRange,location,LOC_40_UpperQuartileOfRange,LOC,155,121,0,True,True,False
LOC_41_LowerQuartileOfRange,location,LOC_41_LowerQuartileOfRange,LOC,73,26,0,True,True,False
LOC_42_MidRange,location,LOC_42_MidRange,LOC,106,56,0,True,True,False
LOC_43_NearRangeHigh,location,LOC_43_NearRangeHigh,LOC,112,46,0,True,True,False
LOC_44_NearRangeLow,location,LOC_44_NearRangeLow,LOC,93,50,0,True,True,False
LOC_45_AtRangeBreakoutZone_Long,location,LOC_45_AtRangeBreakoutZone_Long,LOC,96,37,0,True,True,False
LOC_46_AtRangeBreakdownZone_Short,location,LOC_46_AtRangeBreakdownZone_Short,LOC,103,55,0,True,True,False
LOC_50_AbovePriorHigh,location,LOC_50_AbovePriorHigh,LOC,49,48,0,True,True,False
LOC_51_BelowPriorLow,location,LOC_51_BelowPriorLow,LOC,23,22,0,True,True,False
LOC_52_InsidePriorRange,location,LOC_52_InsidePriorRange,LOC,70,61,0,True,True,False
LOC_53_NearPriorHigh,location,LOC_53_NearPriorHigh,LOC,14,8,0,True,True,False
LOC_54_NearPriorLow,location,LOC_54_NearPriorLow,LOC,21,21,0,True,True,False
