fold_id,seed,regime_family,gain,split
0,42,compression,256.61455428923273,875
0,42,liquidity,557.4322899607942,1783
0,42,momentum,216.08551584929228,748
0,42,trend,999.7229658961296,3224
0,42,volatility,483.8239960492033,1711
0,42,volatility_term_structure,286.09577565826476,902
1,42,compression,114.17241255566478,313
1,42,liquidity,234.29562271106988,592
1,42,momentum,110.91138498857617,280
1,42,trend,464.00862205401063,1107
1,42,volatility,226.7208352778107,604
1,42,volatility_term_structure,121.75494159758091,278
2,42,compression,81.94467510096729,199
2,42,liquidity,135.6022625118494,330
2,42,momentum,77.66154715232551,184
2,42,trend,322.8506715707481,669
2,42,volatility,156.17271008901298,353
2,42,volatility_term_structure,71.60127665475011,158
3,42,compression,1.3309959769248962,3
3,42,liquidity,1.0041885860264301,4
3,42,momentum,0.19898100197315216,1
3,42,trend,3.4464230835437775,7
3,42,volatility,6.458508014678955,7
3,42,volatility_term_structure,1.7034180164337158,3
4,42,compression,1.3609189987182617,4
4,42,liquidity,1.8795017041265965,4
4,42,momentum,1.5970198139548302,5
4,42,trend,4.127392362803221,8
4,42,volatility,3.9114769101142883,7
4,42,volatility_term_structure,1.0053800344467163,2
