feature_a,feature_b,lift,final_pair_score
ambig,rv_120h,10.929759760676454,10.929759760676454
ambig,prog_eff_24,9.914703018500486,9.914703018500486
liq_regime,rv_6h,6.836970398890312,6.836970398890312
rv_ratio_24_120,amihud_illiq,5.231429297039248,5.231429297039248
rv_8h,amihud_illiq,5.1392500895186455,5.1392500895186455
grind_score,rv_4h,5.095623983598175,5.095623983598175
ts_24,bars_in_high_vol_state_log_norm,5.0801652466069305,5.0801652466069305
liq_regime,bars_in_high_vol_state_log_norm,5.069145801982988,5.069145801982988
ambig,ts_24,5.012187194349214,5.012187194349214
rv_48h,ts_24,4.818536886308726,4.818536886308726
mfe_2h,amihud_z,4.790160750890063,4.790160750890063
rv_ratio_24_120,ll_count_12,4.712401342478485,4.712401342478485
liq_regime,rv_ratio_24_120,4.7091641968806695,4.7091641968806695
amihud_z,ambig,3.9704446534842006,3.9704446534842006
liq_regime,ambig,3.943103094896496,3.943103094896496
amihud_z,z_vwap_24,3.7600780933285693,3.7600780933285693
prog_eff_24,regime_stability_24h,3.685483406144585,3.685483406144585
rv_24h,prog_eff_24,3.6680343621128646,3.6680343621128646
asset_atr_level,ambig,3.616022013020851,3.616022013020851
ffd_atr_expansion_06,rv_8h,3.556313245536832,3.556313245536832
ambig,rv_4h,3.5268715524034673,3.5268715524034673
amihud_z,rv_4h,3.4959773215044017,3.4959773215044017
bars_in_high_vol_state_log_norm,kf_atr_mean,3.4798166051914805,3.4798166051914805
z_vwap_24,prog_eff_24,3.475011483623982,3.475011483623982
ambig,kf_atr_mean,3.4589699159415517,3.4589699159415517
ts_24,regime_stability_24h,3.4247794932693676,3.4247794932693676
bars_in_high_vol_state_log_norm,regime_stability_24h,3.4146578644835004,3.4146578644835004
ambig,bars_in_high_vol_state_log_norm,3.4123598221252998,3.4123598221252998
amihud_z,rv_8h,3.403920771281996,3.403920771281996
ffd_cvar_5pct_06,rv_ratio_24_120,3.378887483444163,3.378887483444163
amihud_z,rv_120h,3.34688891315775,3.34688891315775
ffd_atr_expansion_06,amihud_z,3.315023170362304,3.315023170362304
