fold_id,seed,regime_family,gain,split
0,42,compression,4.619553,7.0
0,42,context,5.9873486,7.0
0,42,liquidity,8.334246,5.0
0,42,momentum,1.461259,2.0
0,42,path_structure,22.15723,23.0
0,42,trend,19.31874,15.0
0,42,volatility,12.45741,18.0
0,42,volatility_term_structure,14.054662,13.0
1,42,compression,23.592422,23.0
1,42,context,25.79977,17.0
1,42,liquidity,13.878542,20.0
1,42,momentum,3.0634277,5.0
1,42,path_structure,22.897928,25.0
1,42,trend,27.722834,32.0
1,42,volatility,23.107023,19.0
1,42,volatility_term_structure,22.521011,30.0
2,42,context,2.819021,3.0
2,42,liquidity,4.8309717,2.0
2,42,momentum,0.824057,1.0
2,42,path_structure,3.1642768,5.0
2,42,trend,2.259269,3.0
2,42,volatility,18.719872,12.0
2,42,volatility_term_structure,1.217307,4.0
