fold_id,seed,regime_family,gain,split
0,42,compression,368.16455,92.0
0,42,context,236.25793,45.0
0,42,liquidity,339.79758,99.0
0,42,momentum,126.55563,31.0
0,42,path_structure,465.2026,117.0
0,42,trend,129.60587,35.0
0,42,volatility,467.1968,101.0
0,42,volatility_term_structure,347.3177,71.0
1,42,compression,93.19728,28.0
1,42,context,101.818665,18.0
1,42,liquidity,225.114,53.0
1,42,momentum,55.590855,15.0
1,42,path_structure,238.28372,54.0
1,42,trend,45.678623,13.0
1,42,volatility,238.82358,54.0
1,42,volatility_term_structure,207.67224,38.0
2,42,compression,94.11363,21.0
2,42,context,44.810394,9.0
2,42,liquidity,66.35522,15.0
2,42,path_structure,80.74921,19.0
2,42,trend,23.426361,8.0
2,42,volatility,65.20223,15.0
2,42,volatility_term_structure,62.30422,13.0
3,42,compression,363.9423,120.0
3,42,context,160.13129,52.0
3,42,liquidity,490.95078,177.0
3,42,momentum,215.90532,56.0
3,42,path_structure,563.03503,196.0
3,42,trend,188.6672,86.0
3,42,volatility,361.6363,123.0
3,42,volatility_term_structure,290.2684,113.0
