symbol,feature,rows,nan_count,nan_pct,leading_nan_count,interior_nan_count,trailing_nan_count,is_all_nan,is_constant_non_nan
0G/USDC,G_EXH_EFFORT,5644,0,0.0,0,0,0,False,False
0G/USDC,G_EXH_GIVEBACK,5644,0,0.0,0,0,0,False,False
0G/USDC,G_EXH_TAIL_FAIL,5644,0,0.0,0,0,0,False,False
0G/USDC,G_LIQ_EXCEL,5644,0,0.0,0,0,0,False,False
0G/USDC,G_LIQ_GOOD,5644,0,0.0,0,0,0,False,False
0G/USDC,G_LIQ_GREAT,5644,0,0.0,0,0,0,False,False
0G/USDC,G_MR_SPIKE,5644,0,0.0,0,0,0,False,False
0G/USDC,G_TF_TREND,5644,0,0.0,0,0,0,False,False
0G/USDC,G_VOL_LIQ_GT1,5644,0,0.0,0,0,0,False,False
0G/USDC,G_VOL_LIQ_GT2,5644,0,0.0,0,0,0,False,False
0G/USDC,G_VOL_LIQ_GT3,5644,0,0.0,0,0,0,False,False
0G/USDC,a_funding_proxy,5644,0,0.0,0,0,0,False,False
0G/USDC,accel,5644,0,0.0,0,0,0,False,False
0G/USDC,accel_5h,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_10,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_10_gt25,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_10_slope,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_14,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_14_gt25,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_14_slope,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_7,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_7_gt25,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_7_slope,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_di_minus_10,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_di_minus_14,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_di_minus_7,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_di_plus_10,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_di_plus_14,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_di_plus_7,5644,0,0.0,0,0,0,False,False
0G/USDC,adx_zscore,5644,0,0.0,0,0,0,False,False
0G/USDC,align,5644,0,0.0,0,0,0,False,False
0G/USDC,ambig,5644,0,0.0,0,0,0,False,False
0G/USDC,amihud_illiq,5644,0,0.0,0,0,0,False,False
0G/USDC,amihud_z,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_atr_level,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_minus_universe_median_ret_24h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_minus_universe_median_ret_48h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_minus_universe_median_ret_4h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_mom_minus_basket_mom_24h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_mom_minus_basket_mom_4h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_ret_vs_btc_24h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_ret_vs_btc_48h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_ret_vs_btc_4h,5644,0,0.0,0,0,0,False,False
0G/USDC,asset_ret_vs_universe_24h,5644,0,0.0,0,0,0,False,False
