feature_name,status,reason,support,group,regime_family
reg_volatility_autocorr_48_ts_top20,retained,retained,31888,regime,volatility
reg_volatility_autocorr_48_ts_bot20,retained,retained,6903,regime,volatility
reg_volatility_autocorr_48_ts_top30,retained,retained,29832,regime,volatility
reg_volatility_autocorr_48_ts_bot30,retained,retained,8958,regime,volatility
reg_volatility_autocorr_48_ts_top40,retained,retained,27853,regime,volatility
reg_volatility_autocorr_48_ts_bot40,retained,retained,10938,regime,volatility
reg_volatility_autocorr_48_ts_top50,retained,retained,22282,regime,volatility
reg_volatility_autocorr_48_ts_bot50,retained,retained,16511,regime,volatility
reg_volatility_autocorr_48_ts_top60,retained,retained,15173,regime,volatility
reg_volatility_autocorr_48_ts_bot60,retained,retained,23618,regime,volatility
reg_volatility_autocorr_48_ts_top70,retained,retained,5164,regime,volatility
reg_volatility_autocorr_48_ts_bot70,retained,retained,33625,regime,volatility
reg_volatility_autocorr_48_ts_top80,retained,retained,3134,regime,volatility
reg_volatility_autocorr_48_ts_bot80,retained,retained,35657,regime,volatility
reg_volatility_autocorr_48_ts_band20_80,retained,retained,28759,regime,volatility
reg_volatility_autocorr_48_ts_band25_75,retained,retained,26590,regime,volatility
reg_volatility_autocorr_48_ts_band30_70,retained,retained,24671,regime,volatility
reg_volatility_autocorr_48_ts_band40_60,retained,retained,12685,regime,volatility
reg_volatility_of_volatility_48_ts_top20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top20,31888,regime,volatility
reg_volatility_of_volatility_48_ts_bot20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot20,6903,regime,volatility
reg_volatility_of_volatility_48_ts_top30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top30,29832,regime,volatility
reg_volatility_of_volatility_48_ts_bot30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot30,8958,regime,volatility
reg_volatility_of_volatility_48_ts_top40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top40,27853,regime,volatility
reg_volatility_of_volatility_48_ts_bot40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot40,10938,regime,volatility
reg_volatility_of_volatility_48_ts_top50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top50,22282,regime,volatility
reg_volatility_of_volatility_48_ts_bot50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot50,16511,regime,volatility
reg_volatility_of_volatility_48_ts_top60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top60,15173,regime,volatility
reg_volatility_of_volatility_48_ts_bot60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot60,23618,regime,volatility
reg_volatility_of_volatility_48_ts_top70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top70,5164,regime,volatility
reg_volatility_of_volatility_48_ts_bot70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot70,33625,regime,volatility
reg_volatility_of_volatility_48_ts_top80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top80,3134,regime,volatility
reg_volatility_of_volatility_48_ts_bot80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot80,35657,regime,volatility
reg_volatility_of_volatility_48_ts_band20_80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band20_80,28759,regime,volatility
reg_volatility_of_volatility_48_ts_band25_75,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band25_75,26590,regime,volatility
reg_volatility_of_volatility_48_ts_band30_70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band30_70,24671,regime,volatility
reg_volatility_of_volatility_48_ts_band40_60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band40_60,12685,regime,volatility
reg_volatility_ratio_short_long_ts_top20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top20,31888,regime,volatility
reg_volatility_ratio_short_long_ts_bot20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot20,6903,regime,volatility
reg_volatility_ratio_short_long_ts_top30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top30,29832,regime,volatility
reg_volatility_ratio_short_long_ts_bot30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot30,8958,regime,volatility
reg_volatility_ratio_short_long_ts_top40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top40,27853,regime,volatility
reg_volatility_ratio_short_long_ts_bot40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot40,10938,regime,volatility
reg_volatility_ratio_short_long_ts_top50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top50,22282,regime,volatility
reg_volatility_ratio_short_long_ts_bot50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot50,16511,regime,volatility
reg_volatility_ratio_short_long_ts_top60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top60,15173,regime,volatility
reg_volatility_ratio_short_long_ts_bot60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot60,23618,regime,volatility
reg_volatility_ratio_short_long_ts_top70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top70,5164,regime,volatility
reg_volatility_ratio_short_long_ts_bot70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot70,33625,regime,volatility
reg_volatility_ratio_short_long_ts_top80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top80,3134,regime,volatility
reg_volatility_ratio_short_long_ts_bot80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot80,35657,regime,volatility
reg_volatility_ratio_short_long_ts_band20_80,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band20_80,28759,regime,volatility
reg_volatility_ratio_short_long_ts_band25_75,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band25_75,26590,regime,volatility
reg_volatility_ratio_short_long_ts_band30_70,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band30_70,24671,regime,volatility
reg_volatility_ratio_short_long_ts_band40_60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_band40_60,12685,regime,volatility
reg_volume_autocorr_48_ts_top20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top20,31888,regime,liquidity
reg_volume_autocorr_48_ts_bot20,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot20,6903,regime,liquidity
reg_volume_autocorr_48_ts_top30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top30,29832,regime,liquidity
reg_volume_autocorr_48_ts_bot30,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot30,8958,regime,liquidity
reg_volume_autocorr_48_ts_top40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top40,27853,regime,liquidity
reg_volume_autocorr_48_ts_bot40,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot40,10938,regime,liquidity
reg_volume_autocorr_48_ts_top50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top50,22282,regime,liquidity
reg_volume_autocorr_48_ts_bot50,dropped,duplicate_of_reg_volatility_autocorr_48_ts_bot50,16511,regime,liquidity
reg_volume_autocorr_48_ts_top60,dropped,duplicate_of_reg_volatility_autocorr_48_ts_top60,15173,regime,liquidity
