fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,29,dist_prior_day_high,location,dist_prior_day_high,context,49
0,42,65,loc_session_pos_24,location,loc_session_pos_24,context,26
0,42,15,dist_oiw_abs_delta_12h_atr,location,dist_oiw_abs_delta_12h_atr,open_interest_location,32
0,42,30,asset_funding_rate_mean_3d,regime,asset_funding_rate_mean_3d,perp_tradeability,28
0,42,138,variance_ratio_10_48,regime,variance_ratio_10_48,volatility,18
0,42,121,price_rv_15d_robust_z,regime,price_rv_15d_robust_z,open_interest,46
0,42,47,zscore_price_200,location,zscore_price_200,context,65
0,42,21,oiw_pos_delta_entry_dist_14d_atr,location,oiw_pos_delta_entry_dist_14d_atr,open_interest_location,24
0,42,127,prior_volatility,regime,prior_volatility,context,19
0,42,61,loc_swing_range_pos_24,location,loc_swing_range_pos_24,context,25
0,42,128,range_24h_pct,regime,range_24h_pct,compression,60
0,42,2,oiw_entry_zone_1d_atr,regime,oiw_entry_zone_1d_atr,perp_tradeability,25
0,42,129,range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,18
0,42,87,loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,33
0,42,3,dist_ema50_atr,location,dist_ema50_atr,context,7
0,42,78,funding_1d_chg_peer_resid,regime,funding_1d_chg_peer_resid,residual,10
0,42,24,asset_atr_level_pct,regime,asset_atr_level_pct,asset_state,75
0,42,145,volume_zscore_48h,regime,volume_zscore_48h,liquidity,10
0,42,91,loc_pivot_ladder_pos_48,location,loc_pivot_ladder_pos_48,context,8
0,42,4,donchian_zone_1d_atr,regime,donchian_zone_1d_atr,perp_tradeability,33
0,42,35,dist_local_swing,location,dist_local_swing,context,28
0,42,45,zscore_price_50,location,zscore_price_50,context,32
0,42,132,rolling_range_20,regime,rolling_range_20,compression,36
0,42,67,loc_session_pos_48,location,loc_session_pos_48,context,27
0,42,106,log_oi_to_volume_7d,regime,log_oi_to_volume_7d,open_interest,20
0,42,12,dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,58
