feature_name,group,usage_count
asset_atr_level_pct,regime,559
range_24h_pct,regime,487
dist_prior_day_high,location,310
dist_rolling_7d_high,location,285
return_autocorr_48,regime,283
up_down_semivol_ratio_tanh,regime,280
zscore_price_200,location,232
loc_swing_range_pos_48,location,214
pullback_depth,location,198
donchian_zone_1d_atr,regime,189
price_rv_7d_robust_z,regime,184
dist_local_swing,location,180
loc_swing_range_pos_24,location,180
bars_in_high_vol_state_log_norm,location,174
asset_vol_level_pct,regime,166
up_down_return_mass_ratio_tanh,regime,164
price_trend_10d_vol_norm,regime,164
price_trend_15d_vol_norm,regime,163
loc_bb_channel_pos_48,location,158
oi_vol_15d_robust_z,regime,138
oi_value_log_1d_robust_z,regime,131
oi_value_log_7d_robust_z,regime,131
dist_ema200_atr,location,131
rolling_range_20,regime,130
prior_range,regime,127
asset_funding_rate_mean_3d,regime,122
asset_funding_rate_abs_mean_7d,regime,121
funding_mean_10d_robust_z,regime,118
dist_oiw_abs_delta_12h_atr,location,113
price_rv_15d_robust_z,regime,109
price_trend_7d_vol_norm,regime,107
oiw_z_delta_entry_dist_14d_atr,location,103
spectral_entropy_ret_24,regime,103
funding_mean_15d_robust_z,regime,102
oiw_entry_zone_1d_atr,regime,99
price_rv_10d_robust_z,regime,96
asset_funding_rate_mean_7d,regime,96
loc_session_pos_48,location,95
leverage_build_score,regime,90
loc_pullback_depth_24,location,88
leverage_build,regime,88
variance_ratio_10_48,regime,87
oi_expansion_compression_balance_24h,regime,87
loc_session_pos_24,location,85
loc_range_pos_48,location,85
prior_volatility,regime,83
compression_score,regime,83
loc_pullback_depth_48,location,82
bollinger_band_width,regime,80
funding_persistence,regime,78
funding_vol_10d_robust_z,regime,76
oi_value_z_90d,regime,75
direction_entropy_20,regime,74
oiw_pos_delta_entry_dist_14d_atr,location,70
dist_funding_pressure_price_96h_atr,regime,70
dist_oiw_intensity_96h_atr,regime,70
atr_percentile,regime,68
dist_funding_pressure_price_12h_atr,location,68
dist_oiw_z_delta_96h_atr,regime,67
range_expansion_ratio,regime,66
atr_compression_ratio,regime,66
zscore_price_50,location,66
asset_minus_mkt_oi_1d,regime,65
oi_trend_7d_robust_z,regime,64
amihud_illiq,regime,62
efficiency_ratio_20,regime,61
log_oi_to_volume_1d,regime,61
oi_expansion_compression_balance_96h,regime,59
asset_minus_mkt_oi_1d_peer_resid,regime,59
loc_prior_bar_pos_48,location,58
funding_vol_7d_robust_z,regime,58
xasset_funding_ts_resid,regime,56
compression_ratio,regime,55
oi_vol_7d_robust_z,regime,54
asset_funding_rate_mean_15d,regime,54
ema50_slope,regime,54
funding_mean_7d_robust_z,regime,52
dist_range_mid_atr,location,52
choppiness_index_20,regime,52
trend_acceleration,regime,50
loc_range_pos_24,location,48
funding_rate,regime,48
oiw_intensity_entry_dist_7d_atr,location,47
loc_prior_bar_pos_24,location,46
dist_oiw_signed_delta_12h_atr,location,45
xasset_asset_minus_basket_fund_z,regime,44
oi_to_volume_1d_z_90d,regime,44
loc_ema_stack_pos_48,location,43
oiw_z_delta_entry_dist_7d_atr,location,42
volume_percentile,regime,42
xasset_asset_minus_mkt_funding,regime,42
volume_zscore_48h,regime,42
funding_vol_15d_robust_z,regime,41
oi_value_z_30d,regime,41
loc_ema_stack_pos_24,location,41
volume_autocorr_48,regime,40
oi_vol_10d_robust_z,regime,40
log_oi_to_volume_7d,regime,39
dist_ema20_atr,location,39
volume_trend_48,regime,39
cs_rank_oi_value_z_30d,regime,38
asset_minus_mkt_oi_1d_z_90d,regime,37
spike_score_surprise,regime,37
loc_prev_week_range_pos_48,location,37
loc_initial_balance_pos_24,location,35
dist_prior_day_low,location,34
oi_trend_10d_robust_z,regime,34
vol_z_peer_resid,regime,31
oiw_z_delta_entry_dist_1d_atr,location,31
funding_per_hour,regime,31
volume_entropy_24,regime,30
loc_initial_balance_pos_48,location,28
oi_z,regime,28
oiw_pos_delta_entry_dist_7d_atr,location,27
funding_per_hour_z,regime,27
true_range_percentile,regime,27
funding_per_hour_mkt_resid,regime,26
oi_rank,regime,25
ema_slope_norm,regime,25
distance_to_ema,location,24
loc_prev_week_range_pos_24,location,23
dist_ma100_atr,location,22
asset_minus_mkt_oi_7d,regime,21
loc_bb_channel_pos_24,location,21
asset_funding_z,regime,20
funding_abs_z,regime,20
oiw_intensity_entry_dist_1d_atr,location,20
grind_score_surprise,regime,19
dist_ema50_atr,location,18
loc_prev_day_range_pos_48,location,17
oiw_pos_delta_entry_dist_1d_atr,location,16
loc_prev_day_range_pos_24,location,16
loc_pivot_ladder_pos_24,location,16
volume_price_corr_ts_resid,regime,15
fund_rate_z_14d,regime,14
funding_mom_w,regime,14
range_per_funding_abs_z_24h,regime,14
rvol_z_peer_resid,regime,14
xasset_funding_peer_resid,regime,13
exh_qual_surprise,regime,11
fund_abs_z_mkt_resid,regime,11
funding_z,regime,11
overext_surprise,regime,10
loc_pivot_ladder_pos_48,location,10
funding_1d_chg_peer_resid,regime,9
chop_score_surprise,regime,8
funding_rank_30d,regime,8
