fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,3.5347784e-05,0.008719691,-0.026370253,-4.849454e-12,0.025600327
1,3.943141e-05,0.0087276455,-0.026719099,4.849454e-12,0.025671467
2,1.421324e-05,0.008586114,-0.026613958,0.0,0.025586884
3,-3.3664113e-05,0.0085360715,-0.026618501,9.691803e-12,0.025422918
4,-3.3816257e-05,0.008318095,-0.02632335,9.701129e-12,0.02503013
