canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(*)|(oi_vol_7d_robust_z<=0.25808561&oiw_entry_zone_1d_atr<=0.55846399&price_rv_10d_robust_z>-0.041063529&range_24h_pct>0.05173878),4,4,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(*)|(oi_vol_7d_robust_z>0.25808561&oiw_entry_zone_1d_atr<=0.55846399&price_rv_10d_robust_z>-0.041063529&range_24h_pct>0.05173878),4,4,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.20648102&donchian_zone_1d_atr<=0.48661566&price_trend_10d_vol_norm<=-0.10637619),3,3,regime,asset_state|open_interest|perp_tradeability,,asset_state|open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.20648102&dist_oiw_z_delta_96h_atr>0.9348532&donchian_zone_1d_atr<=0.48661566&price_trend_10d_vol_norm>-0.10637619&variance_ratio_10_48>-0.64837819),5,5,regime,asset_state|open_interest|perp_tradeability|volatility,,asset_state|open_interest|perp_tradeability|volatility
(*)|(*)|(asset_atr_level_pct>0.20648102&donchian_zone_1d_atr>0.48661566&spectral_entropy_ret_24<=0.25262532),3,3,regime,asset_state|path_structure|perp_tradeability,,asset_state|path_structure|perp_tradeability
(*)|(loc_pullback_depth_48>0.10714274&loc_swing_range_pos_48<=0.2084617)|(range_24h_pct<=0.05600458),3,3,location|regime,compression,context|path_structure,compression|context|path_structure
(*)|(dist_prior_day_high<=0.070059732&dist_rolling_7d_high>0.14564349)|(range_24h_pct>0.05600458),3,3,location|regime,compression,context,compression|context
(*)|(dist_prior_day_high>0.070059732&dist_rolling_7d_high>0.14564349)|(range_24h_pct>0.05600458),3,3,location|regime,compression,context,compression|context
(*)|(loc_ema_stack_pos_24<=0.73316503&zscore_price_50>-0.55286491)|(asset_atr_level_pct<=0.64842886&direction_entropy_20>-0.50937158&xasset_funding_ts_resid>-0.22890794),5,5,location|regime,asset_state|path_structure|residual,context|trend,asset_state|context|path_structure|residual|trend
(*)|(*)|(asset_atr_level_pct>0.64842886&oi_value_log_1d_robust_z<=-0.18831761),2,2,regime,asset_state|open_interest,,asset_state|open_interest
(*)|(*)|(asset_atr_level_pct>0.64842886&bollinger_band_width>-0.0071708215&oi_value_log_1d_robust_z>-0.18831761),3,3,regime,asset_state|compression|open_interest,,asset_state|compression|open_interest
(*)|(dist_prior_day_high<=0.020603815&loc_swing_range_pos_24>0.41221303)|(trend_acceleration>0.45293269),3,3,location|regime,trend,context,context|trend
(*)|(dist_prior_day_high>0.020603815)|(oi_vol_15d_robust_z<=-0.36086392&range_24h_pct<=0.15053248&vol_z_peer_resid>-0.22832912),4,4,location|regime,compression|open_interest|residual,context,compression|context|open_interest|residual
(*)|(dist_prior_day_high>0.020603815)|(oi_rank<=0.30803573&oi_vol_15d_robust_z>-0.36086392&range_24h_pct<=0.15053248),4,4,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(dist_prior_day_high<=0.028742705)|(range_24h_pct>0.047769245&up_down_semivol_ratio_tanh>0.47909766),3,3,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_prior_day_high>0.028742705&dist_rolling_7d_high<=0.31943288)|(oi_vol_15d_robust_z>-0.20298186&range_24h_pct>0.047769245&return_autocorr_48<=-0.083871678),5,5,location|regime,compression|momentum|open_interest,context,compression|context|momentum|open_interest
(*)|(loc_swing_range_pos_48>0.65648961)|(range_24h_pct<=0.053625923),2,2,location|regime,compression,context,compression|context
(*)|(loc_bb_channel_pos_48<=0.54302227)|(ema_slope_norm<=-0.96413559&range_24h_pct>0.080539159),3,3,location|regime,compression|trend,compression,compression|trend
(*)|(loc_bb_channel_pos_48<=0.54302227)|(ema_slope_norm>-0.96413559&range_24h_pct>0.080539159),3,3,location|regime,compression|trend,compression,compression|trend
(*)|(dist_rolling_7d_high<=0.22448739&loc_pivot_ladder_pos_48>-0.17419563&loc_prior_bar_pos_48<=0.33533165)|(oi_vol_15d_robust_z<=-0.29292876),4,4,location|regime,open_interest,context,context|open_interest
(*)|(dist_rolling_7d_high<=0.22448739)|(asset_funding_rate_mean_7d<=0.0000049797459&compression_score>-0.4364036&dist_oiw_intensity_96h_atr>-0.81323141&oi_vol_15d_robust_z>-0.29292876),5,5,location|regime,open_interest|perp_tradeability|volatility_term_structure,context,context|open_interest|perp_tradeability|volatility_term_structure
(*)|(dist_prior_day_high<=0.073631771&dist_rolling_7d_high>0.22448739)|(*),2,2,location,,context,context
(*)|(dist_prior_day_high>0.042658377)|(price_trend_7d_vol_norm<=-0.091381542),2,2,location|regime,open_interest,context,context|open_interest
(*)|(dist_prior_day_high>0.042658377)|(dist_oiw_intensity_96h_atr>-1.9110252&price_trend_7d_vol_norm>-0.091381542),3,3,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.60879207&oi_value_log_1d_robust_z<=-0.37436864),2,2,regime,asset_state|open_interest,,asset_state|open_interest
(*)|(dist_prior_day_high>0.0077842348&oiw_z_delta_entry_dist_14d_atr>-0.56544465)|(asset_atr_level_pct<=0.39265835),3,3,location|regime,asset_state,context|open_interest_location,asset_state|context|open_interest_location
(*)|(*)|(asset_atr_level_pct>0.89450699),1,1,regime,asset_state,,asset_state
(*)|(loc_swing_range_pos_24<=0.23744477&pullback_depth>-1.0659363)|(rolling_range_20<=-0.671368),3,3,location|regime,compression,context,compression|context
(*)|(dist_prior_day_high>0.036350861&dist_rolling_7d_high<=0.20323308&pullback_depth>-1.0659363)|(funding_per_hour_z>0.036892653&rolling_range_20>-0.671368),5,5,location|regime,compression|funding,context,compression|context|funding
(*)|(dist_prior_day_high>0.036350861&dist_rolling_7d_high>0.20323308&pullback_depth>-1.0659363)|(rolling_range_20>-0.671368),4,4,location|regime,compression,context,compression|context
(*)|(dist_rolling_7d_high<=0.26029518&loc_bb_channel_pos_48<=0.22139648)|(choppiness_index_20>-0.63796562),3,3,location|regime,path_structure,compression|context,compression|context|path_structure
(*)|(dist_prior_day_low>0.023836216&dist_rolling_7d_high<=0.26029518&loc_bb_channel_pos_48>0.22139648&loc_prior_bar_pos_24>0.50000536)|(choppiness_index_20>-0.63796562),5,5,location|regime,path_structure,compression|context,compression|context|path_structure
(*)|(dist_rolling_7d_high>0.26029518)|(*),1,1,location,,context,context
(*)|(*)|(asset_atr_level_pct<=0.92195344&asset_atr_level_pct>0.63524777&bollinger_band_width<=0.0068105767&return_autocorr_48<=0.56730402),4,4,regime,asset_state|compression|momentum,,asset_state|compression|momentum
(*)|(*)|(asset_atr_level_pct>0.92195344),1,1,regime,asset_state,,asset_state
(*)|(pullback_depth>0.08626841)|(range_24h_pct<=0.043368533),2,2,location|regime,compression,context,compression|context
(*)|(pullback_depth<=-0.68536639)|(range_24h_pct>0.043368533),2,2,location|regime,compression,context,compression|context
(*)|(bars_in_high_vol_state_log_norm>-0.44740227&pullback_depth>-0.68536639)|(price_rv_10d_robust_z>0.057891045&price_trend_7d_vol_norm>-0.16135424&range_24h_pct>0.043368533&up_down_semivol_ratio_tanh<=0.75365603),6,6,location|regime,compression|open_interest|path_structure,context,compression|context|open_interest|path_structure
(*)|(dist_prior_day_high>0.015509768)|(asset_atr_level_pct<=0.33843708&oiw_entry_zone_1d_atr>-0.78318155),3,3,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(dist_prior_day_high<=0.10239773&zscore_price_200<=0.51376969)|(asset_atr_level_pct>0.33843708&dist_funding_pressure_price_96h_atr>-1.1137823),4,4,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(dist_prior_day_high<=0.10239773&zscore_price_200>0.51376969)|(asset_atr_level_pct>0.33843708&xasset_asset_minus_mkt_funding>-0.20525281),4,4,location|regime,asset_relative_funding|asset_state,context,asset_relative_funding|asset_state|context
(*)|(*)|(asset_atr_level_pct<=0.72001082&compression_ratio<=-0.10047029&range_24h_pct>0.064334273),3,3,regime,asset_state|compression|volatility_term_structure,,asset_state|compression|volatility_term_structure
(*)|(loc_ema_stack_pos_48<=0.22491269)|(asset_atr_level_pct>0.72001082&range_24h_pct>0.064334273),3,3,location|regime,asset_state|compression,trend,asset_state|compression|trend
(*)|(loc_ema_stack_pos_48>0.22491269)|(asset_atr_level_pct>0.72001082&range_24h_pct>0.064334273),3,3,location|regime,asset_state|compression,trend,asset_state|compression|trend
(*)|(dist_prior_day_high>0.020066535)|(price_trend_7d_vol_norm<=-0.12025452),2,2,location|regime,open_interest,context,context|open_interest
(*)|(dist_prior_day_high>0.020066535)|(price_trend_7d_vol_norm>0.024670495&range_expansion_ratio>-0.49249062),3,3,location|regime,open_interest|volatility_term_structure,context,context|open_interest|volatility_term_structure
(*)|(dist_prior_day_high<=0.058947571&loc_session_pos_48>0.093288481)|(atr_compression_ratio>-1.1286711&funding_mean_15d_robust_z<=-0.36758807&oi_vol_15d_robust_z<=0.18643242),5,5,location|regime,open_interest|volatility_term_structure,context,context|open_interest|volatility_term_structure
(*)|(dist_prior_day_high<=0.058947571&loc_session_pos_48>0.093288481)|(atr_compression_ratio>-1.1286711&funding_mean_15d_robust_z>-0.36758807&oi_vol_15d_robust_z<=0.18643242&xasset_asset_minus_mkt_funding>-0.36563811),6,6,location|regime,asset_relative_funding|open_interest|volatility_term_structure,context,asset_relative_funding|context|open_interest|volatility_term_structure
(*)|(*)|(asset_atr_level_pct<=0.42391634&asset_minus_mkt_oi_1d_peer_resid>-0.4816485&compression_score>-0.077749789),3,3,regime,asset_state|residual|volatility_term_structure,,asset_state|residual|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm>-0.43925935)|(asset_atr_level_pct<=0.64358437&asset_atr_level_pct>0.42391634),3,3,location|regime,asset_state,context,asset_state|context
(*)|(loc_prev_day_range_pos_48<=0.39805835)|(asset_atr_level_pct>0.64358437&price_rv_10d_robust_z>0.0076753437),3,3,location|regime,asset_state|open_interest,context,asset_state|context|open_interest
(*)|(loc_swing_range_pos_24>0.036584053&zscore_price_200>0.121075)|(range_24h_pct<=0.068376504),3,3,location|regime,compression,context,compression|context
(*)|(dist_ema200_atr<=-0.005037915&dist_rolling_7d_high<=0.20722082)|(range_24h_pct>0.068376504),3,3,location|regime,compression,context,compression|context
(*)|(dist_ema200_atr>-0.005037915&dist_rolling_7d_high<=0.20722082)|(asset_funding_rate_mean_3d>0.000015129297&range_24h_pct>0.068376504),4,4,location|regime,compression|perp_tradeability,context,compression|context|perp_tradeability
(*)|(dist_prior_day_high<=0.069269545&loc_prior_bar_pos_48>0.07143297)|(asset_atr_level_pct>0.22794653&asset_funding_rate_mean_15d>0.0000035736764),4,4,location|regime,asset_state|perp_tradeability,context,asset_state|context|perp_tradeability
(*)|(dist_prior_day_high>0.069269545)|(asset_atr_level_pct>0.22794653&price_rv_15d_robust_z>0.0047962326),3,3,location|regime,asset_state|open_interest,context,asset_state|context|open_interest
(*)|(loc_initial_balance_pos_24<=0.26163027)|(asset_atr_level_pct<=0.56569546&log_oi_to_volume_1d>2.0578179&price_trend_15d_vol_norm<=0.037021723),4,4,location|regime,asset_state|open_interest,context,asset_state|context|open_interest
(*)|(*)|(asset_atr_level_pct<=0.56569546&price_trend_15d_vol_norm>0.037021723),2,2,regime,asset_state|open_interest,,asset_state|open_interest
(*)|(*)|(asset_atr_level_pct>0.56569546&dist_funding_pressure_price_96h_atr<=-0.63380563&return_autocorr_48<=0.85205954),3,3,regime,asset_state|momentum|perp_tradeability,,asset_state|momentum|perp_tradeability
(*)|(loc_ema_stack_pos_24<=0.066658817&pullback_depth>-0.29561228)|(range_24h_pct<=0.051153757),3,3,location|regime,compression,context|trend,compression|context|trend
(*)|(zscore_price_200<=-1.1210667&zscore_price_50<=-1.261739)|(range_24h_pct>0.051153757),3,3,location|regime,compression,context,compression|context
(*)|(dist_ema200_atr>0.034660034&zscore_price_200>-1.1210667)|(oi_vol_15d_robust_z>-0.37282312&range_24h_pct>0.051153757),4,4,location|regime,compression|open_interest,context,compression|context|open_interest
(*)|(*)|(asset_atr_level_pct<=0.4510473&price_trend_15d_vol_norm>0.0037061998&range_24h_pct>0.031820763),3,3,regime,asset_state|compression|open_interest,,asset_state|compression|open_interest
(*)|(dist_local_swing<=0.0084999986)|(asset_atr_level_pct>0.4510473&asset_funding_rate_mean_7d<=0.000024876123&oi_value_z_90d>-0.22155276),4,4,location|regime,asset_state|open_interest|perp_tradeability,context,asset_state|context|open_interest|perp_tradeability
(*)|(*)|(asset_atr_level_pct>0.4510473&asset_funding_rate_mean_7d>0.000024876123&oi_value_z_90d>-0.22155276),3,3,regime,asset_state|open_interest|perp_tradeability,,asset_state|open_interest|perp_tradeability
(*)|(dist_prior_day_high<=0.036667284&loc_prev_week_range_pos_24<=0.65720755&loc_session_pos_48>0.12612557)|(atr_percentile<=0.8194474&spike_score_surprise<=0.26109892),5,5,location|regime,compression|residual,context,compression|context|residual
(*)|(dist_prior_day_high>0.036667284)|(oi_value_log_1d_robust_z<=-0.51094913),2,2,location|regime,open_interest,context,context|open_interest
(*)|(dist_prior_day_high>0.036667284)|(asset_funding_rate_abs_mean_7d>0.000014157918&asset_minus_mkt_oi_7d<=0.24016948&oi_value_log_1d_robust_z>-0.51094913),4,4,location|regime,open_interest|perp_tradeability,context,context|open_interest|perp_tradeability
(*)|(zscore_price_200>1.022041)|(oi_value_log_1d_robust_z>-0.23701435&range_24h_pct>0.036040571&up_down_semivol_ratio_tanh<=0.45422015),4,4,location|regime,compression|open_interest|path_structure,context,compression|context|open_interest|path_structure
(*)|(pullback_depth<=-0.66863877)|(range_24h_pct>0.036040571&up_down_semivol_ratio_tanh>0.45422015),3,3,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(loc_pullback_depth_48<=0.10714274&zscore_price_200>-1.5783082)|(asset_atr_level_pct<=0.79501379&price_trend_7d_vol_norm<=0.11162718),4,4,location|regime,asset_state|open_interest,context|path_structure,asset_state|context|open_interest|path_structure
(*)|(loc_ema_stack_pos_24<=0.27251214)|(asset_atr_level_pct>0.79501379),2,2,location|regime,asset_state,trend,asset_state|trend
(*)|(*)|(asset_atr_level_pct<=0.40167958&oi_to_volume_1d_z_90d>0.86379158),2,2,regime,asset_state|open_interest,,asset_state|open_interest
(*)|(dist_prior_day_high<=0.049604859)|(asset_atr_level_pct>0.40167958&oi_vol_15d_robust_z>0.60540146),3,3,location|regime,asset_state|open_interest,context,asset_state|context|open_interest
(*)|(dist_prior_day_high>0.049604859)|(asset_atr_level_pct>0.40167958&funding_persistence>0.60416669),3,3,location|regime,asset_state|funding,context,asset_state|context|funding
(*)|(bars_in_high_vol_state_log_norm<=-0.43925935)|(asset_atr_level_pct<=0.72830784&compression_score>-0.92367893&log_oi_to_volume_1d>2.0368474),4,4,location|regime,asset_state|open_interest|volatility_term_structure,context,asset_state|context|open_interest|volatility_term_structure
(*)|(dist_range_mid_atr>-0.036715139)|(asset_atr_level_pct>0.72830784&funding_persistence>0.49702382),3,3,location|regime,asset_state|funding,context,asset_state|context|funding
(*)|(dist_prior_day_high<=0.043078993&loc_prior_bar_pos_48<=0.1818226&loc_session_pos_24>0.01083416)|(range_24h_pct<=0.053004105),4,4,location|regime,compression,context,compression|context
(*)|(dist_prior_day_high<=0.043078993&loc_session_pos_24>0.01083416)|(oi_trend_7d_robust_z>0.017284341&range_24h_pct>0.053004105&return_autocorr_48<=0.47790569),5,5,location|regime,compression|momentum|open_interest,context,compression|context|momentum|open_interest
(*)|(dist_ema200_atr>-0.033351555&dist_prior_day_high>0.043078993)|(price_rv_10d_robust_z>0.23050037),3,3,location|regime,open_interest,context,context|open_interest
(*)|(dist_prior_day_high<=0.047333859&dist_rolling_7d_high<=0.31943288&loc_prior_bar_pos_48<=0.07143297)|(direction_entropy_20>-0.026431236&fund_abs_z_mkt_resid>0.15390308),5,5,location|regime,path_structure|residual,context,context|path_structure|residual
(*)|(dist_prior_day_high>0.047333859&dist_rolling_7d_high<=0.31943288&loc_prior_bar_pos_48<=0.07143297)|(log_oi_to_volume_1d>1.3707712),4,4,location|regime,open_interest,context,context|open_interest
(*)|(*)|(oiw_entry_zone_1d_atr<=0.58250409&price_rv_15d_robust_z<=0.10191993&price_trend_15d_vol_norm<=-0.035678614&rolling_range_20>-1.0162164),4,4,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(loc_prior_bar_pos_48>0.13340992)|(asset_minus_mkt_oi_1d_peer_resid>0.12650689&oiw_entry_zone_1d_atr>0.58250409&rolling_range_20>-1.0162164),4,4,location|regime,compression|perp_tradeability|residual,context,compression|context|perp_tradeability|residual
(*)|(dist_prior_day_high<=0.031670656&loc_bb_channel_pos_24>0.64957356&loc_session_pos_24>0.46932697)|(asset_funding_rate_mean_3d>-0.0000047294589),4,4,location|regime,perp_tradeability,compression|context,compression|context|perp_tradeability
(*)|(dist_oiw_abs_delta_12h_atr>-0.032390859&dist_prior_day_high>0.031670656)|(oi_value_z_30d>-0.47667038),3,3,location|regime,open_interest,context|open_interest_location,context|open_interest|open_interest_location
(*)|(zscore_price_200<=-0.57205713)|(asset_atr_level_pct<=0.71101075&compression_score>-0.38410223&true_range_percentile<=0.36148313),4,4,location|regime,asset_state|volatility|volatility_term_structure,context,asset_state|context|volatility|volatility_term_structure
(*)|(*)|(asset_atr_level_pct>0.71101075&atr_compression_ratio>0.82803452),2,2,regime,asset_state|volatility_term_structure,,asset_state|volatility_term_structure
(*)|(dist_local_swing>0.0000013599965)|(price_trend_15d_vol_norm<=-0.091998965),2,2,location|regime,open_interest,context,context|open_interest
(*)|(dist_local_swing>0.0000013599965&loc_ema_stack_pos_24<=0.92982185)|(price_trend_15d_vol_norm>-0.091998965&up_down_semivol_ratio_tanh>0.8092342),4,4,location|regime,open_interest|path_structure,context|trend,context|open_interest|path_structure|trend
(*)|(dist_local_swing>0.0000013599965&loc_ema_stack_pos_24>0.92982185)|(price_trend_15d_vol_norm>-0.091998965),3,3,location|regime,open_interest,context|trend,context|open_interest|trend
(*)|(loc_swing_range_pos_48>0.090906553)|(oi_value_log_1d_robust_z>-0.44555897&range_24h_pct<=0.076280773&return_autocorr_48>-0.27215293),4,4,location|regime,compression|momentum|open_interest,context,compression|context|momentum|open_interest
(*)|(*)|(dist_funding_pressure_price_96h_atr<=-0.94098324&price_rv_10d_robust_z<=0.23050037&range_24h_pct>0.076280773),3,3,regime,compression|open_interest|perp_tradeability,,compression|open_interest|perp_tradeability
(*)|(loc_bb_channel_pos_48>0.34655738)|(price_rv_10d_robust_z>0.23050037&range_24h_pct>0.076280773),3,3,location|regime,compression|open_interest,compression,compression|open_interest
