feature_name,group,usage_count
reg_ema20_gt_ema50_raw,regime,2243
reg_atr_change_rate_ts_band25_75,regime,1106
reg_atr_change_rate_ts_bot50,regime,1017
reg_atr_change_rate_ts_top60,regime,832
reg_atr_change_rate_ts_top40,regime,538
reg_atr_change_rate_ts_top70,regime,531
reg_atr_change_rate_ts_band40_60,regime,517
reg_atr_change_rate_ts_bot20,regime,467
reg_atr_change_rate_ts_bot30,regime,432
reg_atr_change_rate_ts_bot80,regime,430
reg_atr_change_rate_ts_top80,regime,334
reg_atr_change_rate_ts_bot70,regime,303
reg_atr_change_rate_ts_bot60,regime,290
reg_ema50_gt_ema200_raw,regime,283
reg_atr_change_rate_ts_bot40,regime,225
loc_dist_ema20_atr_ts_band25_75,location,171
reg_atr_change_rate_ts_top30,regime,167
reg_atr_change_rate_ts_top50,regime,156
loc_dist_ema20_atr_ts_bot50,location,149
reg_atr_change_rate_ts_top20,regime,127
loc_dist_ema20_atr_ts_top70,location,127
reg_atr_change_rate_ts_band30_70,regime,124
loc_dist_ema20_atr_ts_band40_60,location,95
reg_atr_change_rate_ts_band20_80,regime,84
loc_dist_ema20_atr_ts_top60,location,83
loc_dist_ema20_atr_ts_bot30,location,75
loc_dist_ema20_atr_ts_bot80,location,70
loc_dist_ema20_atr_ts_top40,location,64
loc_dist_ema20_atr_ts_bot70,location,59
loc_dist_ema20_atr_ts_top80,location,57
reg_price_lt_ema200_raw,regime,55
loc_dist_ema20_atr_ts_top30,location,45
loc_dist_ema20_atr_ts_bot40,location,44
loc_dist_ema20_atr_ts_bot20,location,40
loc_dist_ema20_atr_ts_band30_70,location,36
loc_dist_ema20_atr_ts_top50,location,34
loc_dist_ema20_atr_ts_bot60,location,33
reg_atr_compression_ratio_ts_bot30,regime,33
reg_atr_compression_ratio_ts_top80,regime,20
reg_atr_compression_ratio_ts_top70,regime,20
loc_dist_ema20_atr_ts_band20_80,location,19
loc_dist_ema50_atr_ts_band25_75,location,19
reg_atr_compression_ratio_ts_band25_75,regime,17
reg_atr_compression_ratio_ts_bot20,regime,16
reg_atr_compression_ratio_ts_bot50,regime,15
reg_atr_compression_ratio_ts_bot70,regime,15
reg_atr_compression_ratio_ts_band40_60,regime,15
loc_dist_ema20_atr_ts_top20,location,13
reg_atr_compression_ratio_ts_bot40,regime,12
reg_atr_compression_ratio_ts_top50,regime,9
loc_dist_ema50_atr_ts_top60,location,8
reg_atr_compression_ratio_ts_top60,regime,7
loc_dist_ema50_atr_ts_bot50,location,4
loc_dist_ema50_atr_ts_band20_80,location,3
loc_dist_ema50_atr_ts_bot40,location,2
loc_dist_ema50_atr_ts_top80,location,2
