feature_name,status,reason,support,group,regime_family
loc_dist_ema20_atr_ts_top20,retained,retained,297411,location,
loc_dist_ema20_atr_ts_bot20,retained,retained,74247,location,
loc_dist_ema20_atr_ts_top30,retained,retained,260286,location,
loc_dist_ema20_atr_ts_bot30,retained,retained,111369,location,
loc_dist_ema20_atr_ts_top40,retained,retained,223162,location,
loc_dist_ema20_atr_ts_bot40,retained,retained,148496,location,
loc_dist_ema20_atr_ts_top50,retained,retained,186039,location,
loc_dist_ema20_atr_ts_bot50,retained,retained,185620,location,
loc_dist_ema20_atr_ts_top60,retained,retained,148803,location,
loc_dist_ema20_atr_ts_bot60,retained,retained,222855,location,
loc_dist_ema20_atr_ts_top70,retained,retained,111785,location,
loc_dist_ema20_atr_ts_bot70,retained,retained,259870,location,
loc_dist_ema20_atr_ts_top80,retained,retained,74702,location,
loc_dist_ema20_atr_ts_bot80,retained,retained,296954,location,
loc_dist_ema20_atr_ts_band20_80,retained,retained,223002,location,
loc_dist_ema20_atr_ts_band25_75,retained,retained,185846,location,
loc_dist_ema20_atr_ts_band30_70,retained,retained,148793,location,
loc_dist_ema20_atr_ts_band40_60,retained,retained,74654,location,
loc_dist_ema50_atr_ts_top20,retained,retained,297411,location,
loc_dist_ema50_atr_ts_bot20,retained,retained,74247,location,
loc_dist_ema50_atr_ts_top30,retained,retained,260286,location,
loc_dist_ema50_atr_ts_bot30,retained,retained,111369,location,
loc_dist_ema50_atr_ts_top40,retained,retained,223162,location,
loc_dist_ema50_atr_ts_bot40,retained,retained,148496,location,
loc_dist_ema50_atr_ts_top50,retained,retained,186039,location,
loc_dist_ema50_atr_ts_bot50,retained,retained,185620,location,
loc_dist_ema50_atr_ts_top60,retained,retained,148803,location,
loc_dist_ema50_atr_ts_bot60,retained,retained,222855,location,
loc_dist_ema50_atr_ts_top70,retained,retained,111785,location,
loc_dist_ema50_atr_ts_bot70,retained,retained,259870,location,
loc_dist_ema50_atr_ts_top80,retained,retained,74702,location,
loc_dist_ema50_atr_ts_bot80,retained,retained,296954,location,
loc_dist_ema50_atr_ts_band20_80,retained,retained,223002,location,
loc_dist_ema50_atr_ts_band25_75,retained,retained,185846,location,
loc_dist_ema50_atr_ts_band30_70,retained,retained,148793,location,
loc_dist_ema50_atr_ts_band40_60,retained,retained,74654,location,
loc_dist_ema200_atr_ts_top20,retained,retained,297411,location,
loc_dist_ema200_atr_ts_bot20,retained,retained,74247,location,
loc_dist_ema200_atr_ts_top30,retained,retained,260286,location,
loc_dist_ema200_atr_ts_bot30,retained,retained,111369,location,
loc_dist_ema200_atr_ts_top40,retained,retained,223162,location,
loc_dist_ema200_atr_ts_bot40,retained,retained,148496,location,
loc_dist_ema200_atr_ts_top50,retained,retained,186039,location,
loc_dist_ema200_atr_ts_bot50,retained,retained,185620,location,
loc_dist_ema200_atr_ts_top60,retained,retained,148803,location,
loc_dist_ema200_atr_ts_bot60,retained,retained,222855,location,
