fold_id,seed,group,used_feature_count,split_count
0,42,location,12,36
0,42,regime,17,193
1,42,location,18,70
1,42,regime,26,431
2,42,location,3,3
2,42,regime,7,9
3,42,location,3,4
3,42,regime,8,10
4,42,location,24,288
4,42,regime,31,1692
