fold_id,seed,group,gain,split
0,42,location,81.0243,107.0
0,42,regime,79.45444,80.0
1,42,location,415.1706,952.0
1,42,regime,325.6094,719.0
2,42,location,344.45828,529.0
2,42,regime,277.65726,436.0
