fold_id,seed,regime_family,gain,split
0,42,compression,8.367583,7.0
0,42,context,3.49596,1.0
0,42,liquidity,12.181632,9.0
0,42,momentum,4.304548,3.0
0,42,path_structure,9.884168,20.0
0,42,trend,20.346687,19.0
0,42,volatility,3.9289033,11.0
0,42,volatility_term_structure,16.944956,10.0
1,42,compression,22.678038,59.0
1,42,context,26.287643,58.0
1,42,liquidity,43.005383,103.0
1,42,momentum,10.838229,27.0
1,42,path_structure,68.605385,124.0
1,42,trend,55.07581,115.0
1,42,volatility,53.26652,116.0
1,42,volatility_term_structure,45.852383,117.0
2,42,compression,39.345222,58.0
2,42,context,15.085909,35.0
2,42,liquidity,37.66809,55.0
2,42,momentum,7.9170327,16.0
2,42,path_structure,53.01015,80.0
2,42,trend,52.35485,71.0
2,42,volatility,36.497746,59.0
2,42,volatility_term_structure,35.778236,62.0
