canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(dist_prior_day_low<=0.33333361&dist_vwap_atr<=0.49868706&zscore_price_50>0.25863752)|(bars_since_ema20_ema50_cross_log_norm>-0.066335879&up_down_semivol_ratio_tanh>-0.060637552),5,5,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_prior_day_low>0.33333361&dist_vwap_atr<=0.49868706&zscore_price_50>0.25863752)|(bars_since_ema20_ema50_cross_log_norm>-0.066335879&up_down_semivol_ratio_tanh>-0.060637552),5,5,location|regime,path_structure|trend,context,context|path_structure|trend
(*)|(dist_prior_day_low<=-0.066335879)|(ema_slope_norm<=-0.22875781&volume_trend_48>-0.28767142),3,3,location|regime,liquidity|trend,context,context|liquidity|trend
(*)|(dist_prior_day_low>-0.066335879&loc_pivot_ladder_pos_48<=0.034747534&loc_swing_range_pos_24<=0.096774623)|(*),3,3,location,,context,context
(*)|(dist_prior_day_low>-0.066335879&loc_pivot_ladder_pos_48<=0.084848702&loc_pivot_ladder_pos_48>0.034747534&loc_swing_range_pos_24<=0.096774623)|(*),4,4,location,,context,context
(*)|(dist_prior_day_low>-0.066335879&loc_swing_range_pos_24<=0.30203229&loc_swing_range_pos_24>0.096774623)|(ema50_slope>0.12857251),4,4,location|regime,trend,context,context|trend
(*)|(dist_prior_day_low>-0.066335879&loc_swing_range_pos_24<=0.44155464&loc_swing_range_pos_24>0.30203229)|(ema50_slope>0.12857251),4,4,location|regime,trend,context,context|trend
(*)|(loc_prior_bar_pos_48<=-0.28453222&loc_prior_bar_pos_48>-0.36253256)|(ema50_slope<=-0.26433831),3,3,location|regime,trend,context,context|trend
(*)|(loc_prev_week_range_pos_48<=-0.19457418)|(ema20_slope_5h<=-0.094346769&ema50_slope>-0.26433831),3,3,location|regime,trend,context,context|trend
(*)|(loc_initial_balance_pos_48<=-0.12698409&loc_initial_balance_pos_48>-0.16666758&loc_prev_week_range_pos_48>-0.19457418)|(ema20_slope_5h<=-0.094346769&ema50_slope>-0.26433831),5,5,location|regime,trend,context,context|trend
(*)|(dist_prior_day_high<=0.13859712&loc_prev_day_range_pos_24<=-0.026144112&loc_prev_day_range_pos_24>-0.091667809)|(ema20_slope_5h>-0.094346769&ema50_slope>-0.26433831&true_range_percentile<=-0.049697753),6,6,location|regime,trend|volatility,context,context|trend|volatility
(*)|(dist_prior_day_high<=0.13859712&loc_prev_day_range_pos_24>-0.026144112)|(ema20_slope_5h>-0.094346769&ema50_slope>-0.26433831&variance_ratio_10_48>0.0037509718),5,5,location|regime,trend|volatility,context,context|trend|volatility
(*)|(loc_pullback_depth_48<=0.19693077&loc_pullback_depth_48>0.10256352&loc_session_pos_48>-0.094346769&zscore_price_200>-0.066335879)|(bollinger_band_width<=0.21911147&ema20_slope_5h<=0.24862124),6,6,location|regime,compression|trend,context|path_structure,compression|context|path_structure|trend
(*)|(loc_session_pos_24<=0.60988861&loc_session_pos_48>-0.094346769)|(ema20_slope_5h>0.24862124),3,3,location|regime,trend,context,context|trend
(*)|(loc_ema_stack_pos_24<=-0.28453222&loc_initial_balance_pos_48<=-0.075149789)|(true_range_percentile>-0.37127453),3,3,location|regime,volatility,context|trend,context|trend|volatility
(*)|(loc_ema_stack_pos_24>-0.28453222&loc_initial_balance_pos_48<=-0.075149789&pullback_depth<=-0.21096772)|(*),3,3,location,,context|trend,context|trend
(*)|(loc_ema_stack_pos_24>-0.28453222&loc_initial_balance_pos_48<=-0.075149789&pullback_depth<=-0.091667809&pullback_depth>-0.21096772)|(*),4,4,location,,context|trend,context|trend
(*)|(dist_weekly_vwap<=0.12857251&loc_initial_balance_pos_48>-0.075149789&loc_range_pos_24<=0.057129275)|(up_down_return_mass_ratio_tanh<=0.10838523),4,4,location|regime,path_structure,context,context|path_structure
(*)|(dist_weekly_vwap<=0.12857251&loc_initial_balance_pos_48>-0.075149789&loc_range_pos_24>0.057129275)|(up_down_return_mass_ratio_tanh<=0.10838523),4,4,location|regime,path_structure,context,context|path_structure
(*)|(*)|(atr_compression_ratio<=-0.026144112&bollinger_band_width<=-0.31995332&efficiency_ratio_20>-0.55635041),3,3,regime,compression|path_structure|volatility_term_structure,,compression|path_structure|volatility_term_structure
(*)|(*)|(atr_compression_ratio<=-0.026144112&bollinger_band_width>-0.31995332&efficiency_ratio_20>-0.55635041&ema20_slope_5h<=-0.20512885),4,4,regime,compression|path_structure|trend|volatility_term_structure,,compression|path_structure|trend|volatility_term_structure
(*)|(*)|(atr_compression_ratio<=-0.026144112&bollinger_band_width>-0.31995332&efficiency_ratio_20>-0.55635041&ema20_slope_5h<=-0.049697753&ema20_slope_5h>-0.18696243),5,5,regime,compression|path_structure|trend|volatility_term_structure,,compression|path_structure|trend|volatility_term_structure
(*)|(dist_ema20_atr<=0.10838523&dist_rolling_7d_high<=0.19693077)|(atr_compression_ratio>-0.026144112&efficiency_ratio_20<=0.16163863&volume_trend_48>-0.018017337),5,5,location|regime,liquidity|path_structure|volatility_term_structure,context,context|liquidity|path_structure|volatility_term_structure
(*)|(dist_ema20_atr>0.10838523&dist_rolling_7d_high<=0.19693077)|(atr_compression_ratio>-0.026144112&efficiency_ratio_20<=0.16163863&volume_trend_48>-0.018017337),5,5,location|regime,liquidity|path_structure|volatility_term_structure,context,context|liquidity|path_structure|volatility_term_structure
(*)|(dist_rolling_7d_high>0.19693077&loc_session_pos_48>0.21212183)|(atr_compression_ratio>-0.026144112&true_range_percentile<=0.400397),4,4,location|regime,volatility|volatility_term_structure,context,context|volatility|volatility_term_structure
(*)|(*)|(prior_volatility<=-0.28767142&rolling_range_20>-0.49596679),2,2,regime,compression|context,,compression|context
(*)|(*)|(choppiness_index_20<=-0.20791039&prior_volatility>-0.28767142&range_expansion_ratio<=-0.063274384),3,3,regime,context|path_structure|volatility_term_structure,,context|path_structure|volatility_term_structure
(*)|(*)|(choppiness_index_20<=-0.17465007&choppiness_index_20>-0.20791039&prior_volatility>-0.28767142&range_expansion_ratio<=-0.063274384),4,4,regime,context|path_structure|volatility_term_structure,,context|path_structure|volatility_term_structure
(*)|(dist_ema20_atr>-0.14900397&dist_rolling_7d_high<=-0.10606117)|(choppiness_index_20>-0.17465007&prior_volatility>-0.28767142&range_expansion_ratio<=-0.063274384),5,5,location|regime,context|path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_ema20_atr>-0.14900397&dist_rolling_7d_high>-0.10606117)|(choppiness_index_20>-0.17465007&prior_volatility>-0.28767142&range_expansion_ratio<=-0.063274384),5,5,location|regime,context|path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_range_mid_atr<=0.24862124&dist_vwap_atr<=0.23902638&dist_vwap_atr>-0.045106791&loc_prev_week_range_pos_24>0.164359)|(prior_volatility>-0.28767142&range_expansion_ratio>-0.063274384),6,6,location|regime,context|volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_range_mid_atr>0.24862124&loc_ema_stack_pos_48<=0.30203229)|(prior_volatility>-0.28767142&range_expansion_ratio>-0.063274384),4,4,location|regime,context|volatility_term_structure,context|trend,context|trend|volatility_term_structure
(*)|(dist_range_mid_atr>0.24862124&loc_ema_stack_pos_48>0.30203229)|(prior_volatility>-0.28767142&range_expansion_ratio>-0.063274384),4,4,location|regime,context|volatility_term_structure,context|trend,context|trend|volatility_term_structure
(*)|(loc_prev_week_range_pos_24<=-0.18443939&loc_prev_week_range_pos_48<=-0.23122907)|(compression_score<=-0.075149789&volume_percentile>-0.28453222),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(loc_prev_week_range_pos_24<=-0.18443939&loc_prev_week_range_pos_48>-0.23122907)|(compression_score<=-0.075149789&volume_percentile>-0.28453222),4,4,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(loc_prev_week_range_pos_24>-0.18443939)|(compression_score<=-0.075149789&volume_percentile>-0.28453222),3,3,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_high<=0.49868706&dist_weekly_vwap>-0.072755434&loc_ema_stack_pos_48<=0.057129275&pullback_depth<=0.27822694)|(bars_since_ema20_ema50_cross_log_norm<=0.082250997&compression_score>-0.075149789),6,6,location|regime,trend|volatility_term_structure,context|trend,context|trend|volatility_term_structure
(*)|(dist_prior_day_high<=0.49868706&dist_weekly_vwap>-0.072755434&loc_pivot_ladder_pos_24<=0.13547027&pullback_depth<=0.27822694)|(bars_since_ema20_ema50_cross_log_norm>0.082250997&compression_score>-0.075149789),6,6,location|regime,trend|volatility_term_structure,context,context|trend|volatility_term_structure
(*)|(dist_prior_day_high<=0.49868706&dist_weekly_vwap>-0.072755434&loc_pivot_ladder_pos_24>0.13547027&pullback_depth<=0.27822694)|(bars_since_ema20_ema50_cross_log_norm>0.082250997&compression_score>-0.075149789),6,6,location|regime,trend|volatility_term_structure,context,context|trend|volatility_term_structure
(*)|(dist_prior_day_high<=0.49868706&dist_weekly_vwap>-0.072755434&pullback_depth>0.27822694)|(compression_score>-0.075149789),4,4,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_range_mid_atr>-0.66618538&loc_range_pos_24<=-0.27725768)|(bollinger_band_width<=-0.03233381),3,3,location|regime,compression,context,compression|context
(*)|(loc_range_pos_24>-0.27725768&loc_swing_range_pos_48>-0.25427493)|(bollinger_band_width<=-0.03233381&choppiness_index_20<=-0.17465007),4,4,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(loc_range_pos_24<=-0.11678439&loc_range_pos_24>-0.27725768)|(bollinger_band_width<=-0.03233381&choppiness_index_20>-0.17465007),4,4,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(loc_range_pos_24>-0.11678439)|(bollinger_band_width<=-0.03233381&choppiness_index_20>-0.17465007),3,3,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(loc_range_pos_24<=0.4564479&loc_session_pos_48<=0.49868706)|(bollinger_band_width>-0.03233381&realized_volatility_24h<=0.13547027&volume_autocorr_48>-0.020834146),5,5,location|regime,compression|liquidity|volatility,context,compression|context|liquidity|volatility
(*)|(loc_bb_channel_pos_24>-0.51592481&loc_range_pos_48<=-0.31995332)|(volume_autocorr_48<=-0.14339299),3,3,location|regime,liquidity,compression|context,compression|context|liquidity
(*)|(loc_bb_channel_pos_24>-0.51592481&loc_range_pos_48>-0.31995332)|(range_expansion_ratio<=-0.22222024&volume_autocorr_48<=-0.14339299),4,4,location|regime,liquidity|volatility_term_structure,compression|context,compression|context|liquidity|volatility_term_structure
(*)|(loc_bb_channel_pos_24>-0.51592481&loc_range_pos_48>-0.31995332)|(range_expansion_ratio>-0.22222024&volume_autocorr_48<=-0.14339299),4,4,location|regime,liquidity|volatility_term_structure,compression|context,compression|context|liquidity|volatility_term_structure
(*)|(loc_pullback_depth_24<=-0.066335879)|(choppiness_index_20>-0.13543856&compression_score<=-0.094346769&volume_autocorr_48>-0.14339299),4,4,location|regime,liquidity|path_structure|volatility_term_structure,path_structure,liquidity|path_structure|volatility_term_structure
(*)|(loc_pullback_depth_24>-0.066335879)|(choppiness_index_20>-0.13543856&direction_entropy_20>0.36523265&volume_autocorr_48>-0.14339299),4,4,location|regime,liquidity|path_structure,path_structure,liquidity|path_structure
(*)|(dist_local_swing>-0.37127453)|(bollinger_band_width<=-0.10000223&direction_entropy_20<=-0.29090774),3,3,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(*)|(bollinger_band_width<=0.014493008&bollinger_band_width>-0.10000223&compression_score<=0.040490758&trend_acceleration>-0.075149789),4,4,regime,compression|trend|volatility_term_structure,,compression|trend|volatility_term_structure
(*)|(distance_to_ema<=0.27421817&loc_prev_week_range_pos_24<=0.10838523)|(bollinger_band_width>-0.10000223&compression_score>0.040490758),4,4,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(distance_to_ema<=0.27421817&loc_prev_week_range_pos_24<=0.2621198&loc_prev_week_range_pos_24>0.10838523)|(bollinger_band_width>-0.10000223&compression_score>0.040490758),5,5,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(distance_to_ema>0.27421817)|(bollinger_band_width>-0.10000223&compression_score>0.040490758&trend_acceleration<=0.49868706),4,4,location|regime,compression|trend|volatility_term_structure,context,compression|context|trend|volatility_term_structure
(*)|(dist_ema50_atr<=-0.28453222&dist_ma100_atr<=-0.27725768&dist_prior_day_high>-0.34366703)|(*),3,3,location,,context,context
(*)|(dist_ma100_atr>-0.27725768&loc_swing_range_pos_24<=-0.23444)|(return_autocorr_48<=-0.22390901),3,3,location|regime,momentum,context,context|momentum
(*)|(dist_ma100_atr>-0.27725768&loc_swing_range_pos_24<=-0.11111165)|(return_autocorr_48>-0.22390901&volume_zscore_48h>-0.2166197),4,4,location|regime,liquidity|momentum,context,context|liquidity|momentum
(*)|(dist_ma100_atr>-0.27725768&loc_initial_balance_pos_24<=0.25863752&loc_initial_balance_pos_24>0.16163863&loc_swing_range_pos_24>-0.11111165)|(return_autocorr_48<=0.49868706&return_autocorr_48>-0.22390901),6,6,location|regime,momentum,context,context|momentum
(*)|(dist_ma100_atr>-0.27725768&loc_initial_balance_pos_24>0.25863752&loc_swing_range_pos_24>-0.11111165)|(return_autocorr_48<=0.49868706&return_autocorr_48>-0.22390901),5,5,location|regime,momentum,context,context|momentum
(*)|(dist_range_mid_atr<=-0.055464026&loc_swing_range_pos_48<=-0.26433831&loc_swing_range_pos_48>-0.55635041)|(*),3,3,location,,context,context
(*)|(dist_prior_day_low<=-0.16071495&dist_range_mid_atr<=-0.055464026&loc_swing_range_pos_48>-0.26433831)|(*),3,3,location,,context,context
(*)|(dist_prior_day_low>-0.145978&dist_range_mid_atr<=-0.055464026&loc_swing_range_pos_48>-0.26433831)|(volume_trend_48>-0.14339299),4,4,location|regime,liquidity,context,context|liquidity
(*)|(dist_prior_day_low<=0.2314816&dist_range_mid_atr>-0.055464026&loc_initial_balance_pos_48<=0.22516666&loc_prior_bar_pos_24>0.12499791&loc_swing_range_pos_24<=0.25541934)|(*),5,5,location,,context,context
(*)|(dist_range_mid_atr>-0.055464026&loc_swing_range_pos_24>0.25541934)|(*),2,2,location,,context,context
(*)|(loc_initial_balance_pos_24<=-0.14339299&loc_range_pos_48>-0.19457418&loc_swing_range_pos_24>-0.51592481)|(*),3,3,location,,context,context
(*)|(dist_local_swing<=0.053717725)|(bars_outside_ema20_atr_band_log_norm<=-0.10000223&range_expansion_ratio>-0.23444&tail_asymmetry_q90_q10_atr_norm>-0.24033706&volume_autocorr_48>-0.26016203),5,5,location|regime,liquidity|path_structure|volatility|volatility_term_structure,context,context|liquidity|path_structure|volatility|volatility_term_structure
(*)|(dist_local_swing<=0.053717725)|(bars_outside_ema20_atr_band_log_norm>-0.083333865&range_expansion_ratio>-0.23444&tail_asymmetry_q90_q10_atr_norm>-0.24033706&volume_autocorr_48>-0.26016203),5,5,location|regime,liquidity|path_structure|volatility|volatility_term_structure,context,context|liquidity|path_structure|volatility|volatility_term_structure
(*)|(dist_local_swing>0.053717725&loc_prev_week_range_pos_48>0.071482144)|(choppiness_index_20<=0.13859712&range_expansion_ratio>0.057129275&volume_autocorr_48>-0.26016203),5,5,location|regime,liquidity|path_structure|volatility_term_structure,context,context|liquidity|path_structure|volatility_term_structure
(*)|(dist_weekly_vwap<=0.2380951&loc_prev_week_range_pos_24>0.1674384&zscore_price_200<=0.28000236)|(prior_range>0.17890553&realized_volatility_24h>-0.28455323),5,5,location|regime,context|volatility,context,context|volatility
(*)|(dist_weekly_vwap>0.30390126)|(realized_volatility_24h>-0.28455323&return_autocorr_48<=0.42043361),3,3,location|regime,momentum|volatility,context,context|momentum|volatility
(*)|(dist_ema200_atr>-0.038725108&dist_ma100_atr<=0.2343277&loc_prev_week_range_pos_48<=0.047158048)|(compression_score<=0.11341617&direction_entropy_20>-0.27751923),5,5,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_ema200_atr>-0.038725108&dist_ma100_atr<=0.2343277&loc_prev_week_range_pos_48<=0.087481856&loc_prev_week_range_pos_48>0.047158048)|(compression_score<=0.11341617&direction_entropy_20>-0.27751923),6,6,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_ema200_atr>0.11979138&dist_ma100_atr<=0.2343277)|(compression_score>0.11341617&direction_entropy_20>-0.27751923),4,4,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_ma100_atr>0.2343277)|(direction_entropy_20>-0.27751923&prior_range<=0.37095344),3,3,location|regime,context|path_structure,context,context|path_structure
(*)|(dist_prior_day_low>-0.40180117&dist_weekly_vwap<=-0.27751923)|(choppiness_index_20<=-0.065803252&true_range_percentile>-0.64342964),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_weekly_vwap>-0.27751923&loc_prev_week_range_pos_24<=-0.12962991)|(choppiness_index_20<=-0.065803252&true_range_percentile>-0.64342964&up_down_semivol_ratio_tanh>-0.25369796),5,5,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_weekly_vwap>-0.27751923&loc_prev_week_range_pos_24>-0.12962991)|(choppiness_index_20<=-0.065803252&true_range_percentile>-0.64342964),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(loc_pivot_ladder_pos_48<=0.1846801)|(choppiness_index_20>-0.065803252&direction_entropy_20<=0.45060384&trend_acceleration<=0.0063906983&trend_acceleration>-0.055275995&volume_trend_48>-0.052292679),6,6,location|regime,liquidity|path_structure|trend,context,context|liquidity|path_structure|trend
(*)|(loc_pivot_ladder_pos_48>0.1846801)|(choppiness_index_20>-0.065803252&direction_entropy_20<=0.45060384&trend_acceleration>-0.055275995&volume_trend_48>-0.052292679),5,5,location|regime,liquidity|path_structure|trend,context,context|liquidity|path_structure|trend
(*)|(loc_prev_week_range_pos_48<=-0.27352038)|(volatility_ratio_short_long>-0.55014426),2,2,location|regime,volatility,context,context|volatility
(*)|(loc_pivot_ladder_pos_24>-0.060605094&loc_prev_day_range_pos_24<=0.057454672&loc_prev_week_range_pos_48>-0.27352038&loc_swing_range_pos_24<=0.3624092)|(compression_score<=0.063518859),5,5,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_ma100_atr<=0.13788453&loc_prev_week_range_pos_48>-0.27352038&loc_swing_range_pos_24<=0.3624092)|(compression_score>0.063518859&efficiency_ratio_20<=0.21876189&up_down_return_mass_ratio_tanh<=0.34359556),6,6,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(dist_ma100_atr>0.13788453&loc_prev_week_range_pos_48>-0.27352038&loc_swing_range_pos_24<=0.3624092)|(compression_score>0.063518859&efficiency_ratio_20<=0.21876189&up_down_return_mass_ratio_tanh<=0.34359556),6,6,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(loc_prev_week_range_pos_48>-0.27352038&loc_swing_range_pos_24<=0.3624092)|(compression_score>0.063518859&efficiency_ratio_20>0.21876189&up_down_return_mass_ratio_tanh<=0.34359556),5,5,location|regime,path_structure|volatility_term_structure,context,context|path_structure|volatility_term_structure
(*)|(*)|(prior_volatility<=-0.27751923&volume_trend_48>-0.36614239),2,2,regime,context|liquidity,,context|liquidity
(*)|(dist_vwap_atr>-0.27352038)|(efficiency_ratio_20<=-0.19220446&prior_volatility>-0.27751923&return_autocorr_48<=0.21237752&volume_trend_48<=-0.22704554),5,5,location|regime,context|liquidity|momentum|path_structure,context,context|liquidity|momentum|path_structure
(*)|(*)|(efficiency_ratio_20<=-0.19220446&prior_volatility>-0.27751923&return_autocorr_48<=0.21237752&volume_trend_48>-0.22704554),4,4,regime,context|liquidity|momentum|path_structure,,context|liquidity|momentum|path_structure
(*)|(loc_prev_week_range_pos_48<=-0.10000028)|(efficiency_ratio_20>-0.19220446&prior_volatility<=-0.063062824&prior_volatility>-0.27751923&return_autocorr_48<=0.21237752),5,5,location|regime,context|momentum|path_structure,context,context|momentum|path_structure
(*)|(loc_prev_week_range_pos_48>-0.10000028)|(efficiency_ratio_20>-0.19220446&prior_volatility<=-0.063062824&prior_volatility>-0.27751923&return_autocorr_48<=0.21237752),5,5,location|regime,context|momentum|path_structure,context,context|momentum|path_structure
(*)|(loc_pivot_ladder_pos_48<=0.060212933)|(efficiency_ratio_20>-0.19220446&prior_volatility>-0.063062824&return_autocorr_48<=0.21237752),4,4,location|regime,context|momentum|path_structure,context,context|momentum|path_structure
(*)|(loc_pivot_ladder_pos_48<=0.11643489&loc_pivot_ladder_pos_48>0.060212933)|(efficiency_ratio_20>-0.19220446&prior_volatility>-0.063062824&return_autocorr_48<=0.21237752),5,5,location|regime,context|momentum|path_structure,context,context|momentum|path_structure
(*)|(loc_pivot_ladder_pos_48>0.11643489)|(efficiency_ratio_20>-0.19220446&prior_volatility>-0.063062824&return_autocorr_48<=0.21237752&variance_ratio_10_48<=0.16604719),5,5,location|regime,context|momentum|path_structure|volatility,context,context|momentum|path_structure|volatility
(*)|(loc_pivot_ladder_pos_48>0.11643489)|(efficiency_ratio_20>-0.19220446&prior_volatility>-0.063062824&return_autocorr_48<=0.21237752&variance_ratio_10_48>0.16604719),5,5,location|regime,context|momentum|path_structure|volatility,context,context|momentum|path_structure|volatility
(*)|(loc_pivot_ladder_pos_48<=0.39718789&loc_swing_range_pos_48<=0.25410119)|(prior_volatility>-0.27751923&return_autocorr_48>0.21237752),4,4,location|regime,context|momentum,context,context|momentum
(*)|(loc_pivot_ladder_pos_48<=0.39718789&loc_swing_range_pos_48>0.25410119)|(prior_volatility>-0.27751923&return_autocorr_48>0.21237752),4,4,location|regime,context|momentum,context,context|momentum
(*)|(dist_prior_day_high<=-0.093944661&loc_prev_day_range_pos_24>-0.25983&loc_session_pos_48<=0.37095344)|(ema20_slope_5h>-0.21428402&variance_ratio_10_48>-0.22704554&volume_autocorr_48<=0.6134938),6,6,location|regime,liquidity|trend|volatility,context,context|liquidity|trend|volatility
(*)|(dist_ma100_atr<=-0.12670353&loc_prev_day_range_pos_48<=-0.052292679&loc_pullback_depth_24<=-0.1688474)|(efficiency_ratio_20>-0.31232467),4,4,location|regime,path_structure,context|path_structure,context|path_structure
(*)|(dist_ma100_atr<=-0.12670353&loc_prev_day_range_pos_48<=-0.052292679&loc_pullback_depth_24>-0.1688474)|(efficiency_ratio_20>-0.31232467),4,4,location|regime,path_structure,context|path_structure,context|path_structure
(*)|(dist_ma100_atr<=-0.063062824&dist_ma100_atr>-0.12670353&loc_prev_day_range_pos_48<=-0.052292679)|(efficiency_ratio_20>-0.31232467),4,4,location|regime,path_structure,context,context|path_structure
(*)|(dist_ema200_atr<=0.32463658&distance_to_ema<=0.34359556&loc_prev_day_range_pos_48>-0.052292679)|(prior_range<=0.090748213&tail_asymmetry_q90_q10_atr_norm<=0.060212933),5,5,location|regime,context|path_structure,context,context|path_structure
(*)|(dist_ema200_atr<=0.32463658&distance_to_ema<=0.34359556&loc_prev_day_range_pos_48>-0.052292679)|(prior_range>0.090748213&tail_asymmetry_q90_q10_atr_norm<=0.13470592),5,5,location|regime,context|path_structure,context,context|path_structure
(*)|(dist_rolling_7d_high<=0.038265742)|(choppiness_index_20<=0.06617564&ema50_slope>-0.30769175&up_down_semivol_ratio_tanh>-0.097076908&volume_zscore_48h<=-0.041667115),5,5,location|regime,liquidity|path_structure|trend,context,context|liquidity|path_structure|trend
(*)|(dist_rolling_7d_high<=0.038265742)|(choppiness_index_20<=0.06617564&ema50_slope>-0.30769175&volume_zscore_48h>-0.041667115),4,4,location|regime,liquidity|path_structure|trend,context,context|liquidity|path_structure|trend
(*)|(dist_ema20_atr<=0.18181735&loc_pullback_depth_24<=0.2343277)|(choppiness_index_20>0.06617564&ema50_slope>-0.30769175),4,4,location|regime,path_structure|trend,context|path_structure,context|path_structure|trend
(*)|(dist_ema20_atr>0.18181735&loc_pullback_depth_24<=0.2343277)|(choppiness_index_20>0.06617564&ema50_slope>-0.30769175),4,4,location|regime,path_structure|trend,context|path_structure,context|path_structure|trend
(*)|(bars_in_high_vol_state_log_norm>0.24458633&loc_pullback_depth_24>0.2343277)|(choppiness_index_20>0.06617564&ema50_slope>-0.30769175&volume_autocorr_48<=0.38771847),5,5,location|regime,liquidity|path_structure|trend,context|path_structure,context|liquidity|path_structure|trend
(*)|(loc_ema_stack_pos_48<=-0.28093797)|(up_down_return_mass_ratio_tanh>-0.55014426),2,2,location|regime,path_structure,trend,path_structure|trend
(*)|(distance_to_ema<=0.31877071&loc_ema_stack_pos_48>-0.28093797)|(atr_compression_ratio<=-0.045029014&choppiness_index_20<=-0.1056816&rolling_range_20>-0.2447793&volatility_ratio_short_long<=-0.077390477),6,6,location|regime,compression|path_structure|volatility|volatility_term_structure,context|trend,compression|context|path_structure|trend|volatility|volatility_term_structure
(*)|(distance_to_ema<=0.31877071&loc_ema_stack_pos_48>-0.28093797&loc_range_pos_24>-0.0067432704)|(atr_compression_ratio>-0.045029014&ema20_slope_5h<=0.28397772&prior_range<=0.096773505),6,6,location|regime,context|trend|volatility_term_structure,context|trend,context|trend|volatility_term_structure
