fold_id,seed,group,gain,split
0,42,location,2866.8794,990.0
0,42,regime,3328.677,1391.0
1,42,location,975.5286,188.0
1,42,regime,715.812,190.0
2,42,location,1954.3439,762.0
2,42,regime,2366.0828,1036.0
3,42,location,2480.452,936.0
3,42,regime,2559.912,1149.0
