strategy_id,side,H,n_rows,model,ece30,brier30,ndcg30,lift30,stability30,month_lift_mean30,month_lift_std30,month_lift_cv30,n30,ece20,brier20,ndcg20,lift20,stability20,month_lift_mean20,month_lift_std20,month_lift_cv20,n20,ece10,brier10,ndcg10,lift10,stability10,month_lift_mean10,month_lift_std10,month_lift_cv10,n10,rank_score_lift20_ndcg20_cvi,CVi20
dist_ema_fast_-0_0008298126_range_24h_pct_0_036314368_rsi_slope_1_1116575,long,10,150540,ebm_on_lgbm,0.043191058985272944,0.23696898347926626,0.4654801156267401,1.4734530590946644,0.5650266386773809,1.4342795468002727,0.5900587819998414,0.4113970473323366,45162,0.06324060471988031,0.24095886648695353,0.5132468100029234,1.6283645692916466,0.48801129900049794,1.5698193488915415,0.7787986435306977,0.49610685966748463,30108,0.09518646339076565,0.2392840091359874,0.5980284528886899,1.9072052876462147,0.39756236835824604,1.7527786424483718,1.0977103501356067,0.6262683132274797,15054,0.6562881211503219,0.3059204526677392
dist_prior_day_low_0_012672868_loc_prev_week_range_pos_48_0_22452639,long,5,138266,ebm_on_lgbm,0.05922579805841786,0.23843617905876752,0.42802460084394267,1.368440401409852,0.5700889953311663,1.3975309675184053,0.6167938191759841,0.44134505221460063,41480,0.0747760755643157,0.24566631515983187,0.46767094326070957,1.4975354558146352,0.4926456492061741,1.5261970361786175,0.8500855745398923,0.5569955892935006,27654,0.10472274947607861,0.2529385473597624,0.5363547180315839,1.7229529463760926,0.4065736217187826,1.6903915755534642,1.2221648981423783,0.7230065464184969,13827,0.48110076978030025,0.26283842559975934
bars_in_high_vol_state_log_norm_0_45356679_dist_prior_day_low_0_011585106_rvol_z_0_89040798_volume_trend_48_-1_0869701,long,10,160579,ebm_on_lgbm,0.05477462243362219,0.23901645663059334,0.4364635889106808,1.3067907524548874,0.6059548415190208,1.2215681659990654,0.5342190075052696,0.43732194817503967,48174,0.07052452992176947,0.24425179356867574,0.47318551598365316,1.4169765504951055,0.5409841700223795,1.2678023031013295,0.7047649323867519,0.5558945387369948,32116,0.10064789713512903,0.24888699889904042,0.5418543743957839,1.6253045826037036,0.46315564373729284,1.3310226285442728,0.9457260224580338,0.7105253446870549,16058,0.43715887489718086,0.23631037807803823
dist_prior_day_low_0_012672868_range_expansion_ratio_-0_26680329_variance_ratio_10_48_-0_37689748_vov_fast_slow_ratio_0_56139898,long,5,109578,ebm_on_lgbm,0.048027192776805255,0.24054592377204656,0.41075071862861273,1.3083438531215428,0.5969527741270967,1.2649617384841263,0.5584461545580386,0.44147241461614517,32874,0.0653951020000581,0.24696044302246856,0.43692830407273847,1.3927818728470989,0.5371554194988699,1.3185236030687328,0.7321168971195484,0.5552546349272667,21916,0.09014169136403924,0.25729397414520305,0.4857833057340641,1.554332691360707,0.4597552809020557,1.399258828282819,1.0721104849864613,0.766198288063599,10958,0.3902483784467358,0.22834307072854965
dist_prior_day_low_0_029999996_compression_ratio_-0_095844157_vov_mad_20_-0_2115936,short,10,190016,ebm_on_lgbm,0.04692857792247608,0.2352147201675002,0.44136173577916216,1.4429101646437743,0.5618569465310465,1.421684227505093,0.6613254808915366,0.46517011508383815,57005,0.06289835035826027,0.24440381219054164,0.4494224113708795,1.589387581597208,0.487350671446424,1.5356012296867567,0.8788411352862809,0.5723104058435454,38004,0.09017882930637723,0.2539240201464258,0.5144122839448048,1.8275141663618168,0.39633634626194025,1.6712114561319547,1.2563455029980626,0.7517569046283274,19002,0.5111704744722245,0.2930853306199606
dist_prior_day_high_0_035536911_dist_prior_day_low_0_012770575_vol_z_0_6473701,short,5,281174,ebm_on_lgbm,0.039290418011173306,0.236735012471989,0.4314631954533972,1.4162053213121764,0.5922267463407754,1.3765543561908589,0.5211791457771918,0.3786111059270257,84353,0.05947980341025646,0.24363440208423393,0.4319470051017588,1.5195108487138815,0.5165120664061804,1.4779456906127668,0.6975700966844209,0.47198596614821314,56235,0.09023974686108506,0.2541339324276654,0.48660610057959197,1.7158579333833412,0.4201521850222956,1.6146924562859832,1.0193186446199962,0.6312768783770073,28118,0.49649154778160887,0.2700749224814812
dist_prior_day_low_0_023332626_loc_vwap_dev_z_48_-0_85210818_dist_ema_fast_0_003809185_ret24h_-1_0786834,short,5,113760,ebm_on_lgbm,0.05152036289195891,0.2420283082121535,0.4482045168710083,1.2897709022406265,0.6218233507998143,1.2733333932789808,0.4456966534071056,0.3500232584304788,34128,0.06723662402543716,0.24702302416468264,0.48375764660466125,1.3926869286663022,0.5581303199566563,1.365524909557619,0.5890648991775465,0.431383172633013,22752,0.09806914853374836,0.25128396175385176,0.5463258553972961,1.574081308435555,0.477091143374279,1.4875050942298682,0.8392554753431682,0.5642030500572026,11376,0.49013298035474223,0.2283118056098133
dist_prior_day_low_0_033441655_compression_score_0_55698758_ret24h_-1_0731928,short,10,177705,ebm_on_lgbm,0.056121917067504835,0.23798777343306038,0.43540062904477406,1.4453328696683987,0.5551458141056359,1.4247167346746707,0.6497083648100194,0.4560260246626171,53312,0.08064837408841942,0.24786822391320437,0.41213108735958176,1.5516461747163066,0.48028502372369436,1.5373761434376676,0.8781762751480223,0.5712172051578492,35541,0.12687961882037216,0.26260327520622856,0.45035216547994844,1.70017394980763,0.38383839652363677,1.642157984381512,1.3043766941272301,0.7943059755681932,17771,0.4482449808886175,0.2806570853340797
