timestamp,symbol,timeframe,run_optimization,loaded_from,bundle_path,n_bars,start,end,kalman_Q,kalman_R,volume_weight,volume_adaptive,total_loss,smoothness_penalty,tracking_penalty,volume_weight_used,volume_adaptive_used,parameter_regularization,volume_kalman_snr_improvement,volume_kalman_noise_reduction,volume_kalman_tracking_rmse,moving_average_snr_improvement,moving_average_noise_reduction,moving_average_tracking_rmse,fisher_snr_improvement,fisher_noise_reduction,fisher_tracking_rmse
20260130_191956,SOLUSDT,15m,True,,outcomes/meta_labeling_hpo_sample_weighted/SOLUSDT_15m_20260130_201951/layer0_kalman_bundle.joblib,964,2026-01-01 00:00:00,2026-01-11 00:45:00,3.1622776601683795e-05,0.00031622776601683794,0.0,True,1.3283754283406735,1.2564060138676238,0.03806496334932988,0.6000000000000001,False,0.03390445112371963,3365.8711560984775,0.9997028232593141,0.07592318037491005,23.199703722420736,0.9559448893592545,0.8979287920836002,0.07065311122330847,-0.06277626873301334,134.7064849320162
