feature_a,feature_b,lift,final_pair_score
vol_z24_base,dir_path_long_2h,12.62488517321745,12.62488517321745
body_pct,ffd_atr_expansion_06,12.224207447229029,12.224207447229029
volatility_zscore_G_VOL_1,sin_dow,9.1977691977692,9.1977691977692
pullback_72,volatility_zscore_G_VOL_1,8.872076058491553,8.872076058491553
dist_ema_fast_G_VOL_0,dir_path_long_2h,8.426790971606117,8.426790971606117
ll_count_12,volatility_zscore_G_VOL_1,7.643164399921158,7.643164399921158
tfq_x_dir_edge_2h,kf_score_rm24_mean,7.6294876798337485,7.6294876798337485
signed_vol,volatility_zscore_G_VOL_1,7.035122453349704,7.035122453349704
asym_ft,volatility_zscore_G_VOL_1,6.855569981118708,6.855569981118708
prog_def,meta_abs_net_x_breakout,6.507687727325428,6.507687727325428
clv_mean_4_G_VOL_0,meta_abs_net_x_breakout,6.50701706757711,6.50701706757711
funding_proxy,tfq_dir2h_abs_prod,6.332795170347335,6.332795170347335
dist_from_low_120h,volatility_zscore_G_VOL_1,6.249285873250713,6.249285873250713
retest_quality,vol_z24_base,6.160466564747184,6.160466564747184
funding_proxy,vol_price_spread,6.1108381344475,6.1108381344475
tfq_x_dir_edge_2h,vov_ratio,6.039107414332396,6.039107414332396
sin_hod,funding_proxy,5.9089057813825026,5.9089057813825026
giveback_G_VOL_0,prog_def,5.806315261337453,5.806315261337453
vov_ratio,vol_z24_base,5.688994556023462,5.688994556023462
sin_hod,meta_abs_net_x_breakout,5.511260255185995,5.511260255185995
mkt_rv_ratio,mr_qual,5.418337322780738,5.418337322780738
volatility_zscore_G_VOL_1,dir_path_long_2h,5.311675497845974,5.311675497845974
vov_ratio,mr_qual,5.280672421393348,5.280672421393348
tail_against_G_VOL_1,ffd_atr_expansion_06,5.118052706947933,5.118052706947933
volume_capitulation,giveback_G_VOL_0,5.0099242470224,5.0099242470224
vov_ratio,body_pct,4.932256393520749,4.932256393520749
pullback_120,volatility_zscore_G_VOL_1,4.916852397169868,4.916852397169868
tfq_x_dir_edge_2h,ffd_atr_expansion_06,4.913248122306924,4.913248122306924
dir_path_risk_long_2h,ffd_z_06,4.848913213142829,4.848913213142829
vov_ratio,kf_score_rm24_mean,4.775796245764418,4.775796245764418
mkt_rv_ratio,volatility_zscore_G_VOL_1,4.685146966947622,4.685146966947622
tfq_x_dir_edge_2h,vol_price_spread,4.674144335845927,4.674144335845927
volatility_zscore_G_VOL_1,asset_atr_level,4.652733315207007,4.652733315207007
sin_dow,meta_abs_net_x_breakout,4.5621620080180785,4.5621620080180785
pullback_4_G_VOL_1,dir_path_long_2h,4.5612047318757325,4.5612047318757325
body_pct,meta_abs_net_x_breakout,4.516358833329267,4.516358833329267
retest_quality,funding_proxy,4.500226818499742,4.500226818499742
vol_price_spread,body_pct,4.495725131008758,4.495725131008758
volume_capitulation,dir_path_long_2h,4.473726498473405,4.473726498473405
retest_quality,volatility_zscore_G_VOL_1,4.452323488301945,4.452323488301945
dir_path_risk_long_2h,vov_ratio,4.45221990836185,4.45221990836185
funding_proxy,volatility_zscore_G_VOL_1,4.410550473627067,4.410550473627067
dist_vwap_norm_G_VOL_1,volatility_zscore_G_VOL_1,4.404744440357417,4.404744440357417
atr_pct_base,ffd_atr_expansion_06,4.338973237246982,4.338973237246982
pullback_120,jump_rate_10h,4.336171497889216,4.336171497889216
vov_interaction,volatility_zscore_G_VOL_1,4.304144460421778,4.304144460421778
clv_mean_4_G_VOL_0,jump_rate_10h,4.276704875319154,4.276704875319154
body_pct,vol_z24_base,4.2715601196491315,4.2715601196491315
