fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-0.42227975,0.36118996,-1.0,-0.44407960772514343,-1.661936745733783e-07
1,-0.41346842,0.36372173,-1.0,-0.43467795848846436,-1.7366363607607072e-07
2,-0.41004914,0.3640876,-1.0,-0.4203522354364395,-1.85585848697656e-07
3,-0.41383424,0.3674431,-1.0,-0.3992001414299011,-1.937267612106548e-07
4,-0.42606813,0.3676544,-1.0,-0.4367922991514206,-2.0422087473548358e-07
