fold_id,seed,group,gain,split
0,42,location,23019.72976050352,318
0,42,regime,172118.61604941892,1789
1,42,location,356.34686644002795,3
1,42,regime,49.69222150184214,7
2,42,location,1.6566578466445208,3
2,42,regime,190.3314251959091,10
3,42,location,6917.065056207055,633
3,42,regime,29163.398234925207,3286
4,42,location,4019.6122687264588,576
4,42,regime,17781.857314949044,3214
