fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,-4.113285e-05,0.01291381,-0.03482852,-9.691803e-12,0.037257705
1,3.5985984e-05,0.012896677,-0.034759857,0.0,0.0373346
2,2.6356316e-05,0.01263581,-0.034785274,0.0,0.0372317
3,1.0449569e-06,0.012487318,-0.03475324,0.0,0.0373537
4,-2.9679839e-05,0.012245629,-0.034977995,9.700685e-12,0.03744227
