fold_id,seed,regime_family,gain,split
0,42,basis,46.748917,16.0
0,42,compression,629.87476,42.0
0,42,context,620.7352,26.0
0,42,cross_asset,2312.781,63.0
0,42,cross_asset_orderbook,964.3263,44.0
0,42,cross_sectional,697.4841,30.0
0,42,liquidity,808.2173,73.0
0,42,mark_index,635.8729,46.0
0,42,momentum,73.01229,9.0
0,42,orderbook,50.902077,10.0
0,42,path_structure,1017.6647,92.0
0,42,trend,371.86145,22.0
0,42,volatility,704.07043,48.0
0,42,volatility_term_structure,546.6441,43.0
1,42,basis,47.514984,16.0
1,42,compression,643.9401,33.0
1,42,context,391.7869,18.0
1,42,cross_asset,1890.0956,43.0
1,42,cross_asset_orderbook,1345.5703,51.0
1,42,cross_sectional,233.66278,14.0
1,42,liquidity,352.65366,38.0
1,42,mark_index,482.74426,31.0
1,42,momentum,71.37631,9.0
1,42,orderbook,5.67811,2.0
1,42,path_structure,269.24115,33.0
1,42,trend,394.35666,16.0
1,42,volatility,281.44873,26.0
1,42,volatility_term_structure,187.63754,22.0
2,42,compression,61.8329,2.0
2,42,momentum,3.78643,1.0
2,42,path_structure,8.90294,1.0
2,42,volatility,18.7238,2.0
3,42,compression,43.642403,2.0
3,42,context,58.80414,3.0
3,42,cross_asset,166.52759,3.0
3,42,cross_asset_orderbook,54.8023,2.0
3,42,cross_sectional,66.17387,2.0
3,42,liquidity,12.02249,2.0
3,42,momentum,18.56393,4.0
3,42,path_structure,11.330373,2.0
3,42,volatility,15.289471,3.0
3,42,volatility_term_structure,12.71681,2.0
4,42,basis,42.30893,13.0
4,42,compression,587.36346,39.0
4,42,context,137.73474,9.0
4,42,cross_asset,1092.7853,36.0
4,42,cross_asset_orderbook,310.00867,28.0
4,42,cross_sectional,162.4938,14.0
4,42,liquidity,314.50687,43.0
4,42,mark_index,50.17376,12.0
4,42,momentum,43.18921,9.0
4,42,orderbook,6.001936,4.0
4,42,path_structure,175.77312,25.0
4,42,trend,112.15664,13.0
4,42,volatility,259.35233,28.0
4,42,volatility_term_structure,145.9732,18.0
