feature_name,group,usage_count
mkt_ret_eq_24h,regime,749
range_24h_pct,regime,405
xasset_mkt_ob_stress,regime,265
prior_volatility,regime,263
volume_autocorr_48,regime,263
dist_prior_day_high,location,209
dist_rolling_7d_high,location,208
xasset_mkt_depth_z,regime,207
bars_in_high_vol_state_log_norm,location,186
realized_volatility_24h,regime,176
dist_weekly_vwap,location,173
xasset_mkt_spread_bps,regime,170
market_dispersion_4h,regime,152
loc_prev_week_range_pos_48,location,142
loc_prev_week_range_pos_24,location,127
mark_index_basis,regime,121
up_down_return_mass_ratio_tanh,regime,119
direction_entropy_20,regime,99
spectral_entropy_ret_24,regime,99
dist_prior_day_low,location,98
zscore_price_200,location,96
dist_vwap_atr,location,94
rolling_range_20,regime,88
loc_vwap_dev_z_24,location,86
up_down_semivol_ratio_tanh,regime,85
prior_range,regime,83
atr_percentile,regime,82
market_breadth_4h,regime,78
perp_index_basis,regime,77
return_autocorr_48,regime,77
amihud_illiq,regime,76
compression_ratio,regime,75
loc_ema_stack_pos_24,location,74
atr_compression_ratio,regime,70
symbol_minus_mkt_ret_24h,regime,69
variance_ratio_10_48,regime,69
compression_score,regime,67
loc_swing_range_pos_48,location,59
rv_24h,regime,57
tail_asymmetry_q90_q10_atr_norm,regime,57
loc_vwap_dev_z_48,location,57
ema50_slope,regime,55
dist_ema200_atr,location,54
basis_pct,regime,52
volume_percentile,regime,50
loc_swing_range_pos_24,location,49
zscore_price_50,location,49
volume_trend_48,regime,48
volatility_ratio_short_long,regime,48
perp_index_basis_z,regime,47
path_efficiency_24,regime,41
premium_index,regime,39
loc_session_pos_48,location,38
dist_ema_fast,regime,38
efficiency_ratio_20,regime,37
loc_range_pos_48,location,36
loc_pullback_depth_48,location,34
range_expansion_ratio,regime,33
loc_bb_channel_pos_48,location,33
loc_initial_balance_pos_48,location,33
choppiness_index_20,regime,32
premium_index_z,regime,32
basis_vol,regime,32
mark_index_basis_z,regime,30
volume_zscore_48h,regime,30
loc_ema_stack_pos_48,location,29
ema20_slope_5h,regime,28
loc_pivot_ladder_pos_48,location,27
volume_entropy_24,regime,27
loc_initial_balance_pos_24,location,26
dist_ema50_atr,location,25
loc_bb_channel_pos_24,location,25
pullback_depth,location,25
trend_acceleration,regime,24
loc_pullback_depth_24,location,23
dist_ma100_atr,location,23
distance_to_ema,location,22
ob_depth_usd_l20_z,regime,21
loc_session_pos_24,location,20
bollinger_band_width,regime,19
cs_rank_ret_24h,regime,19
loc_range_pos_24,location,18
true_range_percentile,regime,18
loc_prev_day_range_pos_48,location,17
dist_ema20_atr,location,17
ema_slope_norm,regime,15
loc_prev_day_range_pos_24,location,15
ob_spread_z_24h,regime,14
loc_pivot_ladder_pos_24,location,11
dist_local_swing,location,10
dist_range_mid_atr,location,8
basis_stretch,regime,7
premium_index_mom_8h,regime,5
mark_perp_dislocation,regime,4
loc_prior_bar_pos_48,location,2
basis_pct_z,regime,2
