,RETURNS_REGIME_0,RETURNS_REGIME_1,RETURNS_REGIME_2,RETURNS_REGIME_3,RETURNS_REGIME_INTEGRITY,RETURNS_REGIME_0_VELOCITY,RETURNS_REGIME_1_VELOCITY,RETURNS_REGIME_2_VELOCITY,RETURNS_REGIME_3_VELOCITY,RETURNS_REGIME_INTEGRITY_VELOCITY
2022-12-12 08:45:00,0.022097036,0.19434193,0.000897575,0.78266346,0.6320768,0.022097012,-0.80433863,0.0008975259,0.7813441,0.5638031
2022-12-12 09:00:00,0.73375154,0.00029114113,0.25225946,0.013697889,0.39806333,0.7116545,-0.19405077,0.25136188,-0.7689656,-0.23401344
2022-12-12 09:15:00,0.7505936,0.00034722424,0.23266007,0.01639907,0.41335875,0.016842118,5.6083114e-05,-0.019599382,0.0027011815,0.015295405
2022-12-12 09:30:00,0.7647662,0.00040982,0.21543884,0.019385098,0.42813244,0.014172608,6.259577e-05,-0.01722123,0.0029860265,0.014773697
2022-12-12 09:45:00,0.012009943,0.26388958,0.00052666554,0.7235738,0.56603974,-0.7527563,0.26347977,-0.21491218,0.7041887,0.13790733
2022-12-12 10:00:00,0.7604653,0.00038890546,0.22075489,0.018390905,0.423424,0.74845535,-0.26350066,0.22022822,-0.7051829,-0.14261575
2022-12-12 10:15:00,0.010486355,0.28128543,0.0004693321,0.7077589,0.5523412,-0.74997896,0.2808965,-0.22028555,0.68936795,0.12891722
2022-12-12 10:30:00,0.7559493,0.00036884585,0.22624782,0.017434034,0.41870075,0.74546295,-0.2809166,0.22577849,-0.69032484,-0.13364048
2022-12-12 10:45:00,9.609748e-09,0.9992272,2.8671803e-08,0.0007727377,0.058893546,-0.7559493,0.9988584,-0.22624779,-0.016661298,-0.3598072
2022-12-12 11:00:00,0.0033708701,1.4062779e-08,0.99662906,6.817355e-08,0.045304723,0.0033708606,-0.9992272,0.996629,-0.00077266956,-0.013588821
2022-12-12 11:15:00,9.3925664e-08,0.9969869,1.1607373e-07,0.0030128409,0.08576984,-0.0033707763,0.9969869,-0.99662894,0.0030127726,0.040465113
2022-12-12 11:30:00,0.79006076,0.0005903692,0.18152934,0.027819498,0.46192658,0.7900607,-0.9963966,0.18152922,0.024806658,0.37615675
2022-12-12 11:45:00,0.019163769,0.20927669,0.000790587,0.77076894,0.61599493,-0.77089703,0.20868632,-0.18073876,0.7429495,0.1540683
2022-12-12 12:00:00,0.7867447,0.00055844785,0.1863494,0.026347443,0.45667163,0.7675809,-0.20871824,0.18555881,-0.74442154,-0.15932328
2022-12-12 12:15:00,0.7947221,0.00064237154,0.1744351,0.030200448,0.46998027,0.007977379,8.39237e-05,-0.011914306,0.003853005,0.0133086415
2022-12-12 12:30:00,0.8011449,0.00073385786,0.16378212,0.034339108,0.48285967,0.006422836,9.1486334e-05,-0.01065298,0.0041386574,0.012879395
2022-12-12 12:45:00,0.010837085,0.27700672,0.00048258595,0.7116736,0.5556302,-0.7903078,0.27627286,-0.16329953,0.6773345,0.072770536
2022-12-12 13:00:00,0.79758555,0.0006796865,0.16983865,0.031896096,0.4754158,0.78674847,-0.27632704,0.16935606,-0.6797775,-0.0802144
2022-12-12 13:15:00,3.105568e-08,0.9984358,5.8394225e-08,0.0015641446,0.07155996,-0.79758555,0.99775606,-0.16983859,-0.030331952,-0.40385583
2022-12-12 13:30:00,0.009580735,5.6159898e-08,0.9904188,4.444074e-07,0.062445436,0.009580704,-0.99843574,0.99041873,-0.0015637001,-0.009114519
2022-12-12 13:45:00,0.013301732,0.25123227,0.00057485356,0.7348911,0.5765938,0.0037209967,0.2512322,-0.9898439,0.7348907,0.51414835
2022-12-12 14:00:00,0.81083435,0.00097028713,0.14343685,0.04475851,0.5105646,0.7975326,-0.250262,0.14286199,-0.6901326,-0.06602915
2022-12-12 14:15:00,0.011855345,0.2655224,0.0005208748,0.7221014,0.5647159,-0.798979,0.2645521,-0.14291598,0.6773429,0.054151274
2022-12-12 14:30:00,0.80847573,0.000892335,0.14926681,0.041365147,0.5021591,0.79662037,-0.26463005,0.14874594,-0.68073624,-0.0625568
2022-12-12 14:45:00,0.010563451,0.2803295,0.00047224865,0.7086348,0.5530717,-0.79791224,0.27943715,-0.14879456,0.66726965,0.050912578
2022-12-12 15:00:00,0.011659085,7.354012e-08,0.9883402,6.3621394e-07,0.06637036,0.001095634,-0.28032944,0.98786795,-0.70863414,-0.48670134
2022-12-12 15:15:00,0.008639156,0.30722594,0.00039883846,0.6837361,0.5333977,-0.0030199296,0.30722585,-0.9879414,0.68373543,0.4670273
2022-12-12 15:30:00,0.8151981,0.0012846153,0.12545453,0.058062714,0.5393317,0.80655897,-0.3059413,0.12505569,-0.62567335,0.005933996
2022-12-12 15:45:00,0.007817794,0.32106358,0.0003670331,0.67075163,0.523915,-0.8073803,0.31977895,-0.1250875,0.6126889,-0.015416695
2022-12-12 16:00:00,0.008824305,0.30432788,0.0004059641,0.68644184,0.5354352,0.0010065106,-0.016735697,3.8931008e-05,0.015690256,0.011520246
2022-12-12 16:15:00,4.8814396e-08,0.9979528,7.7172565e-08,0.0020470584,0.07708179,-0.008824255,0.693625,-0.00040588694,-0.6843948,-0.45835343
2022-12-12 16:30:00,0.013819482,9.312806e-08,0.98617953,8.696608e-07,0.06998275,0.013819433,-0.9979527,0.9861795,-0.0020461888,-0.007099046
2022-12-12 16:45:00,0.013423266,0.25012434,0.00057937065,0.73587304,0.5775434,-0.00039621565,0.25012425,-0.9856002,0.73587215,0.5075606
2022-12-12 17:00:00,0.01474619,0.23885939,0.0006283846,0.74576604,0.5874521,0.0013229238,-0.011264964,4.901391e-05,0.009893026,0.00990876
2022-12-12 17:15:00,0.8098103,0.0009336796,0.14608619,0.043169886,0.5066945,0.7950641,-0.23792571,0.1454578,-0.7025961,-0.08075764
2022-12-12 17:30:00,0.02029377,1.6039023e-07,0.9797043,1.7753921e-06,0.07895913,-0.7895165,-0.0009335192,0.8336181,-0.04316811,-0.42773536
2022-12-12 17:45:00,0.00962118,0.29266012,0.00043647128,0.69728225,0.5438329,-0.010672592,0.29265994,-0.97926784,0.69728047,0.4648738
2022-12-12 18:00:00,0.010740544,0.27816677,0.00047894134,0.7106138,0.5547335,0.0011193639,-0.014493355,4.2470063e-05,0.01333152,0.010900613
2022-12-12 18:15:00,0.011924668,0.26478684,0.0005234721,0.722765,0.56531125,0.0011841245,-0.0133799175,4.453077e-05,0.012151262,0.010577723
2022-12-12 18:30:00,0.013172963,0.2524207,0.0005700647,0.7338363,0.57558,0.001248294,-0.012366132,4.659257e-05,0.011071245,0.010268724
2022-12-12 18:45:00,0.014484683,0.24097763,0.0006187168,0.74391896,0.5855525,0.0013117206,-0.01144308,4.8652128e-05,0.010082708,0.009972508
2022-12-12 19:00:00,0.011808338,7.4844536e-08,0.98819095,6.5122856e-07,0.0666336,-0.0026763459,-0.24097756,0.9875722,-0.7439183,-0.5189189
2022-12-12 19:15:00,0.011610503,0.26816523,0.00051169225,0.71971256,0.5625905,-0.00019783377,0.26816517,-0.98767924,0.7197119,0.4959569
2022-12-12 19:30:00,0.022854643,1.9032397e-07,0.97714293,2.2188017e-06,0.0819862,0.01124414,-0.26816505,0.9766313,-0.71971035,-0.4806043
2022-12-12 19:45:00,1.5879036e-07,0.99590224,1.6170696e-07,0.004097444,0.093381345,-0.022854485,0.99590206,-0.9771428,0.004095225,0.011395148
2022-12-12 20:00:00,0.016774464,0.22397153,0.0007030822,0.75855094,0.6013206,0.016774306,-0.7719307,0.0007029204,0.7544535,0.5079393
2022-12-12 20:15:00,6.376363e-07,0.99086106,3.9612524e-07,0.009137906,0.116627336,-0.016773827,0.7668895,-0.000702686,-0.749413,-0.4846933
2022-12-12 20:30:00,0.8099127,0.00093712413,0.14583048,0.043319736,0.5070643,0.809912,-0.98992395,0.14583008,0.03418183,0.39043695
2022-12-12 20:45:00,0.024250146,0.18502755,0.0009759451,0.78974634,0.64279187,-0.78566253,0.18409044,-0.14485453,0.74642664,0.13572755
2022-12-12 21:00:00,0.80799747,0.000878891,0.15034777,0.040775847,0.5006444,0.7837473,-0.18414867,0.14937183,-0.7489705,-0.14214742
2022-12-12 21:15:00,0.021384265,0.1977085,0.00087160774,0.7800356,0.62833893,-0.7866132,0.19682962,-0.14947617,0.7392598,0.12769455
2022-12-12 21:30:00,0.023030892,0.19015293,0.00093157653,0.7858846,0.63682586,0.0016466267,-0.007555574,5.9968817e-05,0.0058489786,0.008486916
2022-12-12 21:45:00,0.7978957,0.0006840294,0.16932751,0.03209276,0.4760314,0.7748648,-0.18946889,0.16839594,-0.75379187,-0.1607945
2022-12-12 22:00:00,0.80365,0.0007789865,0.15921313,0.036357887,0.48870182,0.0057542953,9.495708e-05,-0.010114381,0.0042651286,0.012670437
2022-12-12 22:15:00,0.8081024,0.0008817866,0.15011293,0.040902875,0.5009724,0.0044524204,0.00010280004,-0.009100208,0.0045449873,0.012270549
2022-12-12 22:30:00,0.0133431405,0.2508533,0.0005763929,0.73522717,0.5769181,-0.7947593,0.24997151,-0.14953654,0.6943243,0.07594575
2022-12-12 22:45:00,0.014663335,0.2395251,0.00062532246,0.74518627,0.58685327,0.0013201939,-0.0113282,4.8929578e-05,0.0099590765,0.009935117
2022-12-12 23:00:00,0.016046016,0.22902694,0.00067630765,0.7542507,0.5965059,0.00138268,-0.010498151,5.0985145e-05,0.009064486,0.00965265
2022-12-12 23:15:00,0.0078824395,4.3093813e-08,0.9921172,3.1179974e-07,0.05878872,-0.008163575,-0.2290269,0.9914409,-0.7542504,-0.53771716
2022-12-12 23:30:00,0.012781692,0.25612706,0.0005554945,0.73053575,0.5724494,0.0048992527,0.256127,-0.9915617,0.73053545,0.51366067
2022-12-12 23:45:00,0.8090821,0.00091036136,0.14785415,0.042153407,0.50415885,0.7963004,-0.2552167,0.14729865,-0.6883823,-0.0682905
2022-12-13 00:00:00,0.011380271,0.27071658,0.0005030442,0.71740013,0.5605586,-0.79770184,0.2698062,-0.1473511,0.6752467,0.056399766
2022-12-13 00:15:00,0.80640036,0.000838091,0.15378162,0.038979948,0.4959192,0.79502004,-0.26987848,0.15327857,-0.6784202,-0.06463943
2022-12-13 00:30:00,0.81016076,0.0009456553,0.14520304,0.04369054,0.5079751,0.0037604352,0.000107564265,-0.008578591,0.004710592,0.012055876
2022-12-13 00:45:00,0.008112236,0.31590796,0.00037847317,0.6756013,0.52740186,-0.80204856,0.3149623,-0.14482456,0.6319108,0.01942678
2022-12-13 01:00:00,0.009139109,0.29956824,0.00041804614,0.6908746,0.5388225,0.0010268732,-0.016339717,3.9572962e-05,0.01527327,0.011420636
2022-12-13 01:15:00,0.010231733,0.2845068,0.0004596867,0.7048018,0.5498977,0.0010926235,-0.015061436,4.1640586e-05,0.013927172,0.011075156
2022-12-13 01:30:00,0.0056590363,2.7670398e-08,0.9943408,1.7159392e-07,0.05308698,-0.004572697,-0.28450677,0.9938811,-0.7048016,-0.49681067
2022-12-13 01:45:00,0.0084173195,0.3108002,0.0003902806,0.6803922,0.53090996,0.0027582832,0.31080016,-0.9939505,0.680392,0.477823
2022-12-13 02:00:00,0.8105596,0.00095996115,0.14416921,0.044311278,0.5094862,0.80214226,-0.30984023,0.14377892,-0.6360809,-0.021423748
2022-12-13 02:15:00,2.5397457e-08,0.9986129,5.1626863e-08,0.0013870271,0.06922334,-0.8105595,0.99765295,-0.14416915,-0.04292425,-0.44026288
2022-12-13 02:30:00,0.014336804,9.80392e-08,0.98566216,9.3068536e-07,0.07079125,0.014336778,-0.9986128,0.9856621,-0.0013860965,0.0015679135
2022-12-13 02:45:00,0.8149912,0.001540628,0.11497142,0.0684968,0.55845815,0.80065435,0.00154053,-0.87069076,0.06849587,0.4876669
2022-12-13 03:00:00,0.008832674,0.30419862,0.00040628586,0.6865624,0.5355265,-0.8061585,0.302658,-0.114565134,0.6180656,-0.022931658
2022-12-13 03:15:00,0.009904391,0.28879976,0.00044725588,0.7008486,0.5466834,0.0010717176,-0.015398857,4.0970015e-05,0.01428617,0.01115688
2022-12-13 03:30:00,0.020294532,1.6039886e-07,0.97970355,1.7755167e-06,0.07896007,0.01039014,-0.2887996,0.9792563,-0.7008468,-0.4677233
2022-12-13 03:45:00,0.8094483,0.0020536266,0.100015454,0.088482596,0.5895251,0.7891538,0.0020534662,-0.8796881,0.08848082,0.51056504
2022-12-13 04:00:00,0.0065899445,0.34538108,0.0003187821,0.6477102,0.5081402,-0.80285835,0.34332743,-0.099696666,0.5592276,-0.08138489
2022-12-13 04:15:00,0.8125207,0.0018254603,0.10591953,0.07973431,0.57667136,0.80593073,-0.3435556,0.10560075,-0.5679759,0.06853116
2022-12-13 04:30:00,8.038125e-14,0.9999996,5.236619e-11,4.305258e-07,0.007340075,-0.8125207,0.99817413,-0.10591953,-0.07973388,-0.5693313
2022-12-13 04:45:00,0.81483823,0.0015681275,0.11399555,0.06959809,0.5603413,0.81483823,-0.99843144,0.11399555,0.06959766,0.5530012
2022-12-13 05:00:00,0.81361705,0.0017229075,0.1089295,0.075730555,0.57042426,-0.0012211935,0.00015477998,-0.0050660507,0.0061324644,0.010082978
2022-12-13 05:15:00,0.014858629,0.23796389,0.00063253846,0.74654496,0.5882605,-0.7987584,0.23624098,-0.10829696,0.6708144,0.0178362
2022-12-13 05:30:00,0.016247027,0.22760151,0.0006837013,0.7554678,0.59785205,0.001388399,-0.010362365,5.1162897e-05,0.008922803,0.009591572
2022-12-13 05:45:00,0.81527597,0.0013047366,0.12452414,0.05889513,0.540952,0.799029,-0.22629678,0.12384044,-0.6965726,-0.056900024
2022-12-13 06:00:00,0.8153473,0.0014442338,0.11860116,0.06460732,0.5516129,7.129402e-05,0.00013949731,-0.0059229853,0.005712194,0.010660912
2022-12-13 06:15:00,0.011928682,0.26474443,0.0005236225,0.7228033,0.56534564,-0.8034186,0.26330018,-0.11807753,0.658196,0.013732713
2022-12-13 06:30:00,7.028179e-13,0.99999815,1.5363778e-10,1.8248714e-06,0.010988964,-0.011928682,0.73525375,-0.0005236223,-0.72280145,-0.5543567
2022-12-13 06:45:00,0.81281555,0.0010605882,0.13748302,0.04864087,0.5195864,0.81281555,-0.9989376,0.13748302,0.048639048,0.50859743
2022-12-13 07:00:00,0.81450313,0.0011839807,0.13044691,0.053866003,0.5308734,0.0016875905,0.00012339262,-0.0070361146,0.0052251313,0.011287058
2022-12-13 07:15:00,0.025305018,0.18087627,0.0010143187,0.7928044,0.64775586,-0.7891981,0.1796923,-0.12943259,0.7389384,0.11688246
2022-12-13 07:30:00,0.027075687,0.17442892,0.0010787249,0.7974167,0.65571445,0.001770671,-0.0064473497,6.440618e-05,0.0046122726,0.007958551
2022-12-13 07:45:00,0.028898334,0.16838717,0.00114504,0.80156946,0.6634662,0.0018226466,-0.0060417554,6.631522e-05,0.004152794,0.007751751
2022-12-13 08:00:00,0.8035289,0.0007766384,0.15944128,0.03625321,0.48840526,0.77463055,-0.16761053,0.15829623,-0.76531625,-0.17506093
2022-12-13 08:15:00,0.025353512,0.18069129,0.0010160826,0.7929391,0.6479799,-0.77817535,0.17991465,-0.1584252,0.7566859,0.15957467
2022-12-13 08:30:00,0.80111873,0.0007334208,0.16382836,0.03431948,0.48280156,0.77576524,-0.17995787,0.16281228,-0.7586196,-0.16517837
2022-12-13 08:45:00,0.022238884,0.19368991,0.000902741,0.7831685,0.6328087,-0.7788799,0.19295648,-0.16292562,0.748849,0.15000716
2022-12-13 09:00:00,0.023915147,0.18639927,0.0009637566,0.7887218,0.6411779,0.0016762635,-0.0072906334,6.1015606e-05,0.0055533545,0.008369189
2022-12-13 09:15:00,0.012318892,7.9362145e-08,0.9876803,7.0384135e-07,0.06751767,-0.011596255,-0.18639919,0.98671657,-0.78872114,-0.57366025
2022-12-13 09:30:00,0.018616436,0.21241428,0.0007705775,0.7681987,0.612772,0.006297543,0.2124142,-0.98690975,0.768198,0.5452543
2022-12-13 09:45:00,0.8094546,0.0009220448,0.14696017,0.042663153,0.5054364,0.7908382,-0.21149224,0.14618959,-0.7255356,-0.10733558
2022-12-13 10:00:00,0.01648919,0.22591546,0.00069260306,0.75690275,0.59945583,-0.7929655,0.22499342,-0.14626756,0.7142396,0.09401945
2022-12-13 10:15:00,0.8071386,0.00085623434,0.15222517,0.03977997,0.4980449,0.7906495,-0.22505923,0.15153256,-0.7171228,-0.101410925
2022-12-13 10:30:00,0.014600615,0.24003236,0.0006230039,0.744744,0.58639807,-0.79253805,0.23917612,-0.15160216,0.70496404,0.08835314
2022-12-13 10:45:00,0.8044273,0.00079451984,0.15772876,0.037049375,0.49064407,0.78982675,-0.23923783,0.15710576,-0.70769465,-0.095754
2022-12-13 11:00:00,0.012926634,0.25473702,0.0005608953,0.73177546,0.573618,-0.7915007,0.2539425,-0.15716787,0.69472605,0.08297396
2022-12-13 11:15:00,0.8013244,0.00073687226,0.16346428,0.03447441,0.4832596,0.7883978,-0.25400016,0.16290338,-0.69730103,-0.090358436
2022-12-13 11:30:00,6.384042e-08,0.99760026,9.117126e-08,0.0023995906,0.08054127,-0.80132437,0.99686337,-0.16346419,-0.03207482,-0.4027183
2022-12-13 11:45:00,0.012379337,7.9902634e-08,0.9876199,7.101983e-07,0.06762071,0.012379274,-0.9976002,0.98761976,-0.0023988804,-0.012920564
2022-12-13 12:00:00,0.81491196,0.0012334841,0.1279171,0.05593747,0.5351106,0.8025326,0.0012334043,-0.85970277,0.05593676,0.46748987
2022-12-13 12:15:00,0.012354826,0.26034296,0.0005395644,0.72676265,0.5689441,-0.8025571,0.25910947,-0.12737752,0.6708252,0.033833537
2022-12-13 12:30:00,0.81385964,0.0011275593,0.13352485,0.051487945,0.5258484,0.80150485,-0.2592154,0.13298528,-0.6752747,-0.04309572
2022-12-13 12:45:00,0.011068626,0.27427733,0.0004913164,0.7141627,0.5577548,-0.802791,0.27314976,-0.13303353,0.6626748,0.03190644
2022-12-13 13:00:00,0.012271474,0.26118827,0.00053644937,0.7260038,0.5682483,0.0012028477,-0.01308905,4.5132994e-05,0.011841069,0.010493424
2022-12-13 13:15:00,0.8067128,0.00084563176,0.15312882,0.039312728,0.49680758,0.79444134,-0.26034263,0.15259236,-0.6866911,-0.07144069
2022-12-13 13:30:00,0.8103892,0.00095375616,0.14461483,0.044042204,0.5088332,0.0036763758,0.000108124375,-0.008513975,0.004729475,0.012025667
2022-12-13 13:45:00,0.8129825,0.0010700083,0.13690454,0.04904297,0.52048796,0.0025932859,0.00011625215,-0.007710306,0.0050007678,0.011654749
2022-12-13 14:00:00,0.8146017,0.0011945165,0.12989573,0.054308034,0.5317882,0.0016192207,0.0001245083,-0.007008794,0.0052650655,0.011300213
2022-12-13 14:15:00,0.005568891,0.37004048,0.00027782627,0.6241128,0.4931364,-0.8090328,0.36884597,-0.12961791,0.5698048,-0.038651787
2022-12-13 14:30:00,0.0064098085,0.3493965,0.00031161832,0.64388204,0.50563353,0.0008409178,-0.020643966,3.3792046e-05,0.019769257,0.012497128
2022-12-13 14:45:00,0.80762106,0.00086873985,0.15118009,0.040330082,0.4994871,0.8012113,-0.34852776,0.15086846,-0.603552,-0.0061464193
2022-12-13 15:00:00,0.0057800706,0.36453548,0.00028637078,0.62939805,0.49640796,-0.801841,0.36366674,-0.15089372,0.589068,-0.003079162
2022-12-13 15:15:00,0.8041851,0.0007895907,0.15819518,0.036830135,0.49003136,0.79840505,-0.3637459,0.15790881,-0.5925679,-0.0063765794
2022-12-13 15:30:00,0.8085171,0.0008935293,0.14917193,0.04141744,0.5022927,0.0043320023,0.00010393856,-0.009023245,0.0045873043,0.012261346
2022-12-13 15:45:00,0.006879525,3.588952e-08,0.9931202,2.4381632e-07,0.05637287,-0.8016376,-0.0008934934,0.84394825,-0.041417193,-0.44591984
2022-12-13 16:00:00,0.0030737536,0.46059132,0.00017257388,0.5361624,0.4442836,-0.0038057715,0.4605913,-0.99294764,0.5361621,0.38791075
2022-12-13 16:15:00,0.0036782147,0.43288586,0.00019899812,0.5632369,0.45838585,0.00060446124,-0.027705455,2.6424239e-05,0.02707457,0.014102228
2022-12-13 16:30:00,0.004347459,0.4072865,0.00022746038,0.5881386,0.47201982,0.00066924404,-0.025599357,2.846224e-05,0.02490165,0.013633981
2022-12-13 16:45:00,0.8122212,0.0010298548,0.13942367,0.04732524,0.5165948,0.8078738,-0.40625665,0.1391962,-0.5408133,0.044574983
2022-12-13 17:00:00,0.003977544,0.4208714,0.00021181919,0.57493925,0.4647056,-0.8082437,0.41984156,-0.13921185,0.527614,-0.05188923
2022-12-13 17:15:00,0.0065637385,3.3703742e-08,0.993436,2.2401609e-07,0.05556321,0.002586194,-0.42087138,0.9932242,-0.574939,-0.40914237
2022-12-13 17:30:00,0.0035242974,0.4394692,0.00019234167,0.55681413,0.45497796,-0.003039441,0.43946916,-0.99324363,0.55681396,0.39941475
2022-12-13 17:45:00,0.014605817,1.00626e-07,0.9853931,9.631995e-07,0.07120408,0.0110815205,-0.4394691,0.98520076,-0.5568132,-0.38377386
2022-12-13 18:00:00,0.0031146319,0.45854884,0.00017438637,0.5381621,0.44530272,-0.011491186,0.45854875,-0.9852187,0.53816116,0.37409866
2022-12-13 18:15:00,0.8075082,0.0021764021,0.09721152,0.09310391,0.59592694,0.80439353,-0.45637244,0.09703713,-0.44505823,0.1506242
2022-12-13 18:30:00,0.002937741,0.4675894,0.00016651355,0.52930635,0.4408146,-0.80457044,0.465413,-0.097045,0.43620244,-0.15511233
2022-12-13 18:45:00,0.003526546,0.43937087,0.00019243924,0.55691016,0.45502856,0.000588805,-0.02821853,2.59257e-05,0.0276038,0.014213946
2022-12-13 19:00:00,0.0041798702,0.41328123,0.00022040027,0.5823185,0.46876916,0.0006533242,-0.026089642,2.7961027e-05,0.025408357,0.01374059
2022-12-13 19:15:00,0.004898531,0.38921133,0.0002504025,0.60563976,0.48205847,0.00071866077,-0.02406992,3.0002218e-05,0.023321258,0.013289312
2022-12-13 19:30:00,0.008866984,5.0539708e-08,0.99113256,3.8601448e-07,0.060966425,0.003968454,-0.38921127,0.99088216,-0.60563934,-0.42109203
2022-12-13 19:45:00,0.004245929,0.41088793,0.00022318815,0.58464295,0.47006246,-0.004621056,0.41088787,-0.9909094,0.5846426,0.40909603
2022-12-13 20:00:00,0.8149317,0.0015517813,0.11457262,0.0689439,0.5592255,0.81068575,-0.40933615,0.11434943,-0.515699,0.08916301
2022-12-13 20:15:00,0.003929081,0.42275053,0.0002097539,0.57311064,0.46370825,-0.8110026,0.42119876,-0.114362866,0.5041667,-0.09551725
2022-12-13 20:30:00,3.3254348e-06,5.8311485e-12,0.99999666,6.7238944e-13,0.0057442086,-0.003925755,-0.42275053,0.9997869,-0.57311064,-0.45796403
2022-12-13 20:45:00,5.1948962e-08,0.99787587,8.020775e-08,0.0021240085,0.07787169,-3.2734858e-06,0.99787587,-0.9999966,0.0021240085,0.07212748
