canonical_key,display_arity,structural_depth,groups_used,regime_families_used,location_families_used,all_families_used
(*)|(bars_in_high_vol_state_log_norm<=-0.29889598&loc_vwap_dev_z_48>0.84847069)|(range_expansion_ratio<=0.14798377),3,3,location|regime,volatility_term_structure,context|liquidity,context|liquidity|volatility_term_structure
(*)|(loc_prior_bar_pos_24<=-0.22963975&loc_prior_bar_pos_48<=-0.75973862)|(range_expansion_ratio>0.14798377),3,3,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(loc_prior_bar_pos_24<=-0.22963975&loc_prior_bar_pos_48>-0.75973862)|(range_expansion_ratio>0.14798377),3,3,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_ema50_atr<=-0.011960832)|(atr_percentile<=0.33707982&range_24h_pct>0.061411977),3,3,location|regime,compression,context,compression|context
(*)|(dist_ema50_atr<=-0.011960832)|(atr_percentile>0.33707982&range_24h_pct>0.061411977),3,3,location|regime,compression,context,compression|context
(*)|(dist_ema50_atr>-0.011960832)|(range_24h_pct>0.061411977&realized_volatility_24h>0.73254275),3,3,location|regime,compression|volatility,context,compression|context|volatility
(*)|(dist_prior_day_high>0.03000346)|(range_expansion_ratio<=-1.0174466),2,2,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(*)|(atr_percentile<=-0.46250182&range_expansion_ratio>-1.0174466&up_down_return_mass_ratio_tanh>-0.21165086&volume_autocorr_48<=0.053300172),4,4,regime,compression|liquidity|path_structure|volatility_term_structure,,compression|liquidity|path_structure|volatility_term_structure
(*)|(dist_prior_day_high<=0.070070721&dist_prior_day_low<=0.017612927&zscore_price_200<=1.3226852)|(range_expansion_ratio>-1.0174466&volume_autocorr_48>0.053300172),5,5,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(zscore_price_200>1.3226852)|(range_expansion_ratio>-1.0174466&volume_autocorr_48>0.053300172),3,3,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_weekly_vwap<=-0.070940733)|(prior_volatility>0.014432041),2,2,location|regime,context,context,context
(*)|(dist_weekly_vwap>-0.070940733)|(range_expansion_ratio<=-1.0174466),2,2,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm<=1.273137&dist_weekly_vwap>-0.070940733)|(atr_percentile<=-0.54885507&range_expansion_ratio>-1.0174466&rolling_range_20>-0.26925355),5,5,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(bars_in_high_vol_state_log_norm>1.273137&dist_weekly_vwap>-0.070940733)|(range_expansion_ratio>-1.0174466),3,3,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_weekly_vwap>-0.092930064)|(compression_ratio>-0.48252964&range_24h_pct<=0.032861888),3,3,location|regime,compression|volatility_term_structure,context,compression|context|volatility_term_structure
(*)|(dist_weekly_vwap>-0.092930064&loc_pivot_ladder_pos_48>0.035720892)|(direction_entropy_20<=-0.16685936&range_24h_pct>0.032861888),4,4,location|regime,compression|path_structure,context,compression|context|path_structure
(*)|(dist_weekly_vwap>-0.092930064&loc_ema_stack_pos_24>-0.43442789&loc_vwap_dev_z_24<=-0.2074745)|(direction_entropy_20>-0.16685936&ema20_slope_5h>-0.70074922&range_24h_pct>0.032861888),6,6,location|regime,compression|path_structure|trend,context|liquidity|trend,compression|context|liquidity|path_structure|trend
(*)|(dist_range_mid_atr>-0.0052909083&dist_weekly_vwap<=-0.041589353&loc_bb_channel_pos_48<=0.24244653)|(*),3,3,location,,compression|context,compression|context
(*)|(dist_weekly_vwap>-0.041589353&loc_range_pos_48<=0.33333284)|(realized_volatility_24h<=0.92230052&up_down_return_mass_ratio_tanh<=1.0825114),4,4,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_weekly_vwap>-0.041589353)|(realized_volatility_24h>0.92230052&up_down_return_mass_ratio_tanh<=1.0825114),3,3,location|regime,path_structure|volatility,context,context|path_structure|volatility
(*)|(dist_prior_day_low<=0.01312988&dist_weekly_vwap>-0.028803162)|(*),2,2,location,,context,context
(*)|(dist_prior_day_low>0.01312988&dist_weekly_vwap>-0.028803162)|(compression_ratio>-0.27559766&volume_autocorr_48>-0.48745859&volume_zscore_48h<=-0.00000000000000000000000000000000001),5,5,location|regime,liquidity|volatility_term_structure,context,context|liquidity|volatility_term_structure
(*)|(dist_prior_day_low>0.01312988&dist_rolling_7d_high<=0.053391937&dist_rolling_7d_high>0.022159338&dist_weekly_vwap>-0.028803162)|(volume_zscore_48h>-0.00000000000000000000000000000000001),5,5,location|regime,liquidity,context,context|liquidity
(*)|(dist_prior_day_low<=0.011290756&dist_weekly_vwap>-0.027315764)|(*),2,2,location,,context,context
(*)|(dist_prior_day_low>0.011290756&dist_weekly_vwap>-0.027315764)|(atr_percentile<=-0.55837309&direction_entropy_20<=0.1139202&volume_autocorr_48<=1.0538447),5,5,location|regime,compression|liquidity|path_structure,context,compression|context|liquidity|path_structure
(*)|(dist_prior_day_low>0.011290756&dist_weekly_vwap>-0.027315764&loc_bb_channel_pos_24>0.68880969)|(direction_entropy_20>0.1139202&volume_autocorr_48<=1.0538447),5,5,location|regime,liquidity|path_structure,compression|context,compression|context|liquidity|path_structure
(*)|(dist_prior_day_high<=0.03604611&dist_weekly_vwap>-0.092930064&distance_to_ema<=-0.026236078)|(atr_compression_ratio<=1.15527&range_expansion_ratio<=0.33867255),5,5,location|regime,volatility_term_structure,context,context|volatility_term_structure
(*)|(dist_prior_day_high<=0.03604611&dist_weekly_vwap>-0.092930064&distance_to_ema<=0.41791132&distance_to_ema>-0.026236078)|(atr_compression_ratio<=1.15527&range_expansion_ratio<=0.33867255),6,6,location|regime,volatility_term_structure,context,context|volatility_term_structure
