fold_id,seed,best_iteration,best_val_metric,max_depth,num_leaves,min_data_in_leaf,objective,alpha,metric,target_type,target_name,horizon
0,42,64,,6,64,363,quantile,0.95,quantile,quantile,target_ela,3
1,42,7,,6,64,436,quantile,0.95,quantile,quantile,target_ela,3
2,42,76,,6,64,508,quantile,0.95,quantile,quantile,target_ela,3
3,42,1,,6,64,581,quantile,0.95,quantile,quantile,target_ela,3
4,42,239,,6,64,653,quantile,0.95,quantile,quantile,target_ela,3
