,share_mu,share_std,share_stab,freq_mu,freq_std,freq_stab,mdi_depth_mu,mdi_depth_std,mdi_depth_stab,mdi_cov_mu,mdi_cov_std,mdi_cov_stab,blended_mu,blended_std,blended_stab,composite_rank,top30_support,top30_lift,global_importance,stability_score,frequency_score,interaction_support,median_rank,mean_abs_rank_dev,final_score,final_rank
reversion_target_distance,0.0150549365,0.0046681548,0.048552617,20.5,4.8904667,85.93249,805.0058,290.00327,2234.5762,0.1306239,0.04988619,0.3420306,0.17682685,0.051159766,0.6111782,18.0,0.078646496,0.0,0.48659548,0.85064936,0.8333333,0.0,12.0,7.6666665,0.6052898,12.0
atr_compression_ratio,0.012484763,0.0011285126,0.13811925,26.333334,3.2489314,213.4377,727.9302,120.86047,4384.249,0.10370181,0.018776366,0.5727447,0.16279487,0.027960585,0.9478404,1.0,0.3568179,0.742409,0.39972046,0.9285714,1.0,0.0,15.5,3.6666667,0.60198915,13.0
ffd_rv_24_06,0.012798295,0.0031484875,0.052023828,15.333333,3.091206,76.05805,953.0108,356.73004,2545.9858,0.14491604,0.053191703,0.3948108,0.21403779,0.07931067,0.5776294,16.0,0.05732839,0.34514323,0.41031823,0.8961039,1.0,0.0,7.0,5.3333335,0.59970105,14.0
dist_from_high_120h,0.014634356,0.00403892,0.053025156,13.0,3.2659864,51.745472,634.2919,226.2011,1778.6218,0.119457304,0.04258745,0.33507636,0.1425814,0.051619735,0.39383107,17.0,0.08450767,0.26446912,0.47237936,0.7922078,0.8333333,0.0,21.0,10.666667,0.5828606,15.0
pullback_48,0.012020507,0.002745171,0.05263519,9.333333,1.3743685,63.382645,589.2,216.25555,1605.3075,0.10387097,0.04039984,0.26705998,0.13061948,0.04774091,0.35737586,20.5,0.046189897,0.2925028,0.38402802,0.8798701,1.0,0.0,26.5,6.1666665,0.58118296,16.0
loc_prev_day_range_pos_24,0.011669631,0.0018880172,0.07212874,19.166666,5.079917,72.31636,607.4241,170.4204,2165.0227,0.09918002,0.027316045,0.3601062,0.13267884,0.02928903,0.60103303,12.5,0.35999918,0.57807165,0.372168,0.8961039,1.0,0.0,24.0,5.3333335,0.5787184,17.0
dist_from_high_event_12h,0.013078709,0.0035199788,0.04859479,15.166667,2.8528738,80.630196,622.5158,261.48608,1482.0135,0.10704951,0.046489302,0.24649967,0.13919158,0.059242427,0.32703418,24.0,0.07122178,0.34556192,0.4197966,0.8019481,0.8333333,0.0,23.5,10.166667,0.55637515,18.0
loc_range_pos_24,0.012311082,0.0023015896,0.06585133,17.5,4.2328086,72.351494,642.92615,178.19234,2319.7075,0.10666506,0.031317692,0.363291,0.14504297,0.039789498,0.528719,14.0,0.35831538,0.4974604,0.39384985,0.8181818,0.8333333,0.0,16.0,9.333333,0.54616284,19.0
loc_pullback_depth_48,0.011636653,0.005106475,0.026517643,29.666666,7.340905,119.89136,721.3846,269.5672,1930.486,0.09378588,0.03498737,0.25139907,0.16538034,0.083008945,0.32949048,27.0,1.0,0.66103595,0.3710533,0.762987,1.0,0.0,22.0,12.166667,0.5448261,20.0
range_24h_pct,0.00911698,0.0022013763,0.037757896,11.333333,3.197221,40.17378,661.4734,207.74034,2106.2212,0.094260566,0.029776275,0.29839373,0.14767693,0.04542418,0.48010722,22.0,0.01712006,0.40328228,0.28588524,0.89285713,1.0,0.25995392,17.5,5.5,0.54344887,21.0
dist_rolling_7d_high,0.009582347,0.002622159,0.03501747,9.666667,2.8087165,33.269447,669.7648,267.79822,1675.0852,0.11402886,0.044263136,0.29375643,0.14319177,0.0362158,0.5661585,25.0,0.39947233,0.34462273,0.30161524,0.8733766,1.0,0.0,23.0,6.5,0.5342325,22.0
ffd_z_24_04,0.010949586,0.0024064658,0.04982137,19.0,3.4156504,105.68998,521.8876,139.1157,1957.8425,0.08893755,0.026227325,0.30158955,0.114142805,0.022337077,0.5832715,19.0,0.06956938,0.23759629,0.34782958,0.8701299,0.8333333,0.0,29.5,6.6666665,0.53383875,23.0
vp_dist_lvn_above_atr,0.010176976,0.0018775559,0.055162594,23.5,4.1932487,131.6998,598.71936,142.47086,2516.0574,0.082186796,0.019822426,0.34075895,0.13099866,0.018444195,0.93040913,15.0,0.084539615,0.4858111,0.32171443,0.8116883,1.0,0.0,20.5,9.666667,0.529865,24.0
G_EXH_GIVEBACK,0.012307365,0.004902137,0.030899022,20.0,5.4160256,73.8549,562.86304,249.29335,1270.8513,0.09284585,0.042698547,0.20188865,0.12546399,0.056738272,0.2774355,31.0,0.22724736,0.29703465,0.3937242,0.78246754,0.6666667,0.0,33.0,11.166667,0.51216525,25.0
shock_12h,0.012784187,0.00447866,0.03649204,18.0,3.6055512,89.861435,606.7796,268.21964,1372.6865,0.10282355,0.047288988,0.22357598,0.13183351,0.05148875,0.3375509,28.0,0.7127701,0.6309192,0.40984136,0.7467533,0.6666667,0.0,23.0,13.0,0.5121011,26.0
pullback_120,0.010526808,0.0022288288,0.049718346,10.0,1.2909944,77.45966,558.60333,174.00482,1793.2701,0.09349515,0.030103669,0.2903747,0.12180217,0.033009745,0.44943604,20.5,0.062150974,0.021398123,0.33353916,0.8116883,0.8333333,0.0,24.5,9.666667,0.51136863,27.0
excess_coh,0.010401876,0.006470175,0.016722735,15.833333,5.8142543,43.11721,527.3954,426.98465,651.4189,0.08792904,0.072343476,0.10687234,0.11802635,0.09855019,0.14135154,69.0,0.0,0.10761608,0.3293163,0.6201299,0.5,0.0,47.5,19.5,0.41115642,28.0
dip_volume_profile,0.008354041,0.0025186208,0.027709613,14.333333,3.5901098,57.225113,401.23114,120.32745,1337.9027,0.064091526,0.018175852,0.22599895,0.0891233,0.030657535,0.2590868,29.0,0.6538264,1.0,0.26009694,0.65909094,0.6666667,0.0,35.5,17.5,0.40782607,29.0
dip_velocity,0.0075796214,0.0009666824,0.059430752,18.833334,4.139914,85.676765,381.5554,56.737312,2565.9395,0.057543244,0.008200567,0.40378,0.08472199,0.017782746,0.40363932,11.0,0.22485127,0.098698,0.23392062,0.83766234,0.33333334,0.0,42.5,8.333333,0.38807195,30.0
body_ratio,0.008720465,0.0033374631,0.022785721,21.166666,6.011563,74.52767,521.95825,219.16734,1243.0702,0.07287164,0.029489955,0.18007067,0.110852025,0.03760966,0.32672912,35.5,0.07947633,0.31412315,0.27248254,0.6461039,0.5,0.0,35.0,18.166666,0.3863914,31.0
dist_from_low_vol,0.006141471,0.0014958632,0.02521465,16.5,2.6299555,103.51886,401.66852,106.68821,1512.2346,0.05659214,0.016650476,0.19234708,0.086697124,0.017055804,0.44069403,30.0,0.0,0.40614012,0.18530937,0.78896105,0.5,0.0,40.5,10.833333,0.3741604,32.0
dir_path_long_2h,0.008117075,0.004526688,0.014555215,23.333334,8.339997,65.28113,525.67377,262.79346,1051.5214,0.07032248,0.03627644,0.13632128,0.1144404,0.051351245,0.25503963,50.0,0.23125482,0.5858931,0.2520872,0.6168831,0.5,0.0,39.0,19.666666,0.36786872,33.0
trapped_longs_24,0.008320019,0.0030656066,0.022580426,19.333334,6.9920588,53.45747,488.56866,200.10231,1192.8865,0.07408917,0.032198604,0.1704796,0.10660809,0.043734144,0.25987217,37.0,0.0,0.40614012,0.25894696,0.49675325,0.6666667,0.0,22.5,25.833334,0.36660916,34.0
vp_accept_poc_touchrate,0.00748366,0.0034762698,0.016110707,21.5,6.7019897,68.97205,498.2128,251.09402,988.5381,0.06417831,0.033727963,0.1221199,0.117470585,0.06762745,0.20404936,49.0,0.11058284,0.40614012,0.230677,0.5194805,0.6666667,0.0,34.0,24.666666,0.3567425,35.0
ffd_rv_2h_06,0.007435094,0.0025872632,0.021366445,11.5,2.362908,55.969173,441.57684,136.96155,1423.685,0.067639984,0.019396277,0.23587865,0.09796491,0.03811053,0.25182343,33.0,0.16633897,0.42917565,0.22903542,0.6980519,0.33333334,0.0,43.5,15.5,0.35048246,36.0
rsi_slope_G_VOL_0,0.005726031,0.0011354979,0.028874934,17.0,3.4641016,83.42712,357.92178,110.51521,1159.1888,0.04652329,0.014709382,0.14714532,0.078402594,0.02361968,0.26024768,34.0,0.136774,0.40614012,0.17126697,0.72727275,0.33333334,0.13276401,54.0,14.0,0.33265322,37.0
trapped_longs_12,0.00653352,0.0019450044,0.021946933,17.166666,4.219663,69.83839,338.82526,87.08601,1318.2662,0.05076773,0.013909157,0.18529968,0.075260624,0.021407485,0.26458788,35.5,0.0036220923,0.40614012,0.1985611,0.66233766,0.33333334,0.0,50.5,17.333334,0.32479304,38.0
z_breakout_dn_24,0.0075669526,0.002270053,0.025223542,6.8333335,1.9507834,23.936255,378.34198,171.03152,836.93726,0.065256454,0.03054125,0.13943125,0.07958426,0.03176092,0.19941661,42.0,0.010287649,0.40614012,0.2334924,0.58116883,0.33333334,0.0,51.5,21.5,0.32371306,39.0
dist_vwap_atr,0.0053271386,0.001299967,0.021830097,9.833333,2.5440562,38.00798,348.35077,85.87989,1412.9996,0.052545827,0.01195825,0.23089197,0.07659118,0.021144437,0.2774351,32.0,0.0,0.40614012,0.15778393,0.71103895,0.33333334,0.15004864,54.5,14.833333,0.32204336,40.0
funding_proxy,0.0072205947,0.003918661,0.013304797,26.0,11.105555,60.87044,480.4112,260.8283,884.8538,0.06393534,0.035984825,0.113595866,0.11340257,0.07261034,0.17711172,62.0,0.17036761,0.40614012,0.22178507,0.38961038,0.6666667,0.0,36.0,31.333334,0.3193844,41.0
adx_14_slope,0.0063768243,0.0026356324,0.015428513,19.5,5.4390564,69.911026,387.79166,151.0846,995.3522,0.052196562,0.022726975,0.11987875,0.08290444,0.025638323,0.26808098,51.0,0.0,0.40614012,0.19326459,0.5487013,0.5,0.0,46.0,23.166666,0.31847084,42.0
loc_range_pos_48,0.0050192596,0.0006308973,0.03993196,15.333333,1.6996732,138.32724,300.67,52.16575,1732.9849,0.042732928,0.008383727,0.2178152,0.06514389,0.009301508,0.45624065,26.0,0.0,0.40614012,0.14737724,0.8636364,0.0,0.13239585,66.5,7.0,0.30358636,43.0
dist_vwap_96_atr,0.0055074478,0.0021916032,0.013840088,24.0,7.1414285,80.656136,375.40897,137.04385,1028.3707,0.047125604,0.018099554,0.122700416,0.08013898,0.022162937,0.28977463,53.0,0.0,0.40614012,0.16387859,0.6461039,0.33333334,0.0,55.5,18.166666,0.30165923,44.0
dist_range_mid_atr,0.006077942,0.0017870809,0.02067135,6.8333335,1.9507834,23.936255,329.24814,97.757576,1108.9098,0.05499335,0.013822615,0.21879134,0.07174949,0.023873925,0.21563233,38.0,0.0,0.40614012,0.183162,0.58766234,0.33333334,0.0,69.5,21.166666,0.2976547,45.0
pullback_72,0.007100421,0.0025575194,0.019712845,6.3333335,1.4907119,26.90735,359.6072,137.76376,938.6891,0.059848707,0.021980813,0.16295429,0.079004884,0.031063072,0.20093866,45.0,0.06377206,0.46623957,0.21772306,0.49025974,0.33333334,0.0,57.5,26.166666,0.29231262,46.0
dir_path_short_2h,0.0062628714,0.002854961,0.013738737,22.333334,7.363574,67.735825,379.37872,143.45099,1003.3268,0.050305735,0.018658785,0.13562872,0.0895755,0.04877234,0.16451477,54.0,0.0188005,0.40614012,0.18941285,0.5519481,0.33333334,0.0,45.5,23.0,0.2921641,47.0
zscore_price_50,0.005250973,0.0024327363,0.011334036,18.166666,6.4657216,51.042683,317.9681,127.983574,789.9742,0.041499145,0.016602917,0.1037275,0.066917434,0.021475866,0.20851047,79.0,0.0,0.40614012,0.15520944,0.6753247,0.16666667,0.0,65.0,16.666666,0.27919635,48.0
z_r_24,0.005605796,0.0013151119,0.023895266,13.333333,2.8674417,61.99874,319.8195,125.14156,817.3504,0.046084553,0.01751781,0.1212358,0.069231376,0.028733455,0.16680846,46.0,0.0,0.40614012,0.16720288,0.6396104,0.16666667,0.0,62.0,18.5,0.2768642,49.0
pullback_8,0.0059686005,0.002334291,0.015261247,5.1666665,0.89752746,29.742203,278.42322,92.5286,837.7894,0.049906366,0.016920554,0.14719646,0.06094166,0.028021956,0.13253486,52.0,0.0,0.40614012,0.17946613,0.5974026,0.16666667,0.0,78.5,20.666666,0.273057,50.0
ffd_rv_2h_04,0.0050920383,0.0014425785,0.017973963,9.333333,1.6996732,51.251682,305.39917,89.5437,1041.5992,0.047464397,0.015017982,0.15001142,0.06425842,0.014817019,0.2786758,43.0,0.0,0.40614012,0.14983724,0.5714286,0.16666667,0.38933536,57.0,22.0,0.26973438,51.0
vp_in_lvn_below_zone,0.0042779013,0.0014109316,0.012970466,20.0,5.1316013,77.94838,286.9309,105.68087,779.03735,0.036503863,0.01543615,0.08632541,0.061215285,0.016340507,0.22932649,78.0,0.0,0.40614012,0.1223184,0.6753247,0.16666667,0.120574795,73.5,16.666666,0.26713502,52.0
climax_range_12,0.0012878535,0.0005339116,0.003106444,6.6666665,1.1055416,40.20151,75.87727,20.99454,274.23135,0.010093813,0.0030446781,0.033463325,0.014187924,0.00650711,0.03093496,178.0,0.0,0.40614012,0.021251097,0.8246753,0.0,0.8429994,180.0,9.0,0.2600069,53.0
roc_div,0.005610754,0.0016299253,0.019314112,12.333333,2.2110832,68.79484,292.58157,75.05436,1140.5596,0.043699525,0.011273056,0.16939937,0.06302484,0.015747841,0.25223333,41.0,0.02208394,0.40614012,0.16737047,0.64935064,0.0,0.0,59.0,18.0,0.25439143,54.0
vol_compression,0.0010399477,0.00032915076,0.0032857014,5.5,1.9790571,15.285057,61.01426,23.127787,160.96394,0.008441499,0.003730588,0.019101255,0.010523509,0.0038403189,0.028837254,186.0,0.0,0.40614012,0.012871578,0.8636364,0.0,0.54323024,188.0,7.0,0.25014997,55.0
ret8h,0.004417399,0.0018579864,0.010502453,14.0,3.559026,55.071247,254.64145,64.68409,1002.44543,0.036713913,0.009672562,0.13935412,0.058170483,0.024631346,0.137378,66.0,0.0,0.40614012,0.12703359,0.6103896,0.16666667,0.0,74.0,20.0,0.24746588,56.0
loc_pullback_depth_24,0.002883227,0.00081288436,0.010226544,12.0,2.309401,62.35383,162.80641,27.092104,978.3636,0.02229597,0.0040084342,0.12401609,0.033995353,0.006997187,0.16516408,71.0,0.0,0.40614012,0.07517669,0.78246754,0.0,0.19889288,130.0,11.166667,0.24690872,57.0
range_norm_24,0.0050094225,0.0014600714,0.017187046,17.333334,4.189935,71.70623,297.31686,76.44255,1156.389,0.040207226,0.011130486,0.14524263,0.065634444,0.020793697,0.20717241,44.0,0.0,0.14116973,0.14704473,0.5551948,0.16666667,0.0,56.0,22.833334,0.24467331,58.0
rsi_slope_base,0.0042485083,0.0012050513,0.014978469,16.833334,3.8908725,72.82714,270.88666,65.1671,1126.0219,0.03457366,0.008440702,0.14161594,0.06003666,0.020362448,0.17701212,48.0,0.0,0.40614012,0.12132488,0.6103896,0.16666667,0.0,70.0,20.0,0.24432608,59.0
dn_vol_6,0.0014052608,0.00059137034,0.0033392913,7.0,2.7080128,18.09445,82.5724,18.201252,374.60068,0.010554369,0.0024586844,0.04530663,0.016141431,0.006963998,0.037413247,162.0,0.0,0.40614012,0.02521961,0.83766234,0.0,0.40365538,174.0,8.333333,0.24346915,60.0
ft_8,0.005031039,0.0013665035,0.018522713,19.333334,5.9628477,62.68444,307.98557,126.7496,748.3661,0.041245863,0.016419392,0.10361049,0.067272194,0.02872607,0.15754148,58.0,0.0,0.40614012,0.14777538,0.54545456,0.16666667,0.0,60.5,23.333334,0.24264011,61.0
ret1h,0.00513466,0.0013455391,0.019594176,15.666667,3.448027,71.18403,296.04462,75.40967,1162.2172,0.04339511,0.011290313,0.16679215,0.06342886,0.013593666,0.2959628,39.0,0.0,0.40614012,0.1512779,0.6266234,0.0,0.0,58.0,19.166666,0.23985869,62.0
loc_session_pos_48,0.0040220097,0.0010039555,0.016112829,8.333333,1.3743685,50.528255,196.63594,64.645256,598.12115,0.031255372,0.012726879,0.07675867,0.04063393,0.007703321,0.21433827,85.0,0.0,0.40614012,0.113668956,0.7012987,0.0,0.0,113.0,15.333333,0.2378426,63.0
clv_collapse,0.0052036,0.0025311285,0.010697779,22.666666,7.0632067,72.74002,326.65567,130.92839,814.9792,0.042578313,0.017822284,0.10172168,0.07375477,0.035304543,0.15408121,82.0,0.0,0.40614012,0.15360816,0.40584415,0.33333334,0.0,62.0,30.5,0.23594552,64.0
lr_1h,0.004189193,0.0013444056,0.0130536035,7.3333335,1.7950549,29.958847,249.56027,78.93926,788.96515,0.040545043,0.012738853,0.12904619,0.05298811,0.015973443,0.17577547,67.0,0.0,0.40614012,0.119319946,0.58116883,0.16666667,0.0,76.0,21.5,0.2359182,65.0
sv_imb_24,0.0035584008,0.0005897029,0.021472195,11.166667,1.771691,70.3816,217.59386,42.748844,1107.5642,0.030073022,0.006037169,0.1498031,0.046180792,0.009944814,0.21445002,40.0,0.0,0.40614012,0.0979984,0.6850649,0.0,0.14816715,93.5,16.166666,0.2325737,66.0
signed_vol,0.0048234025,0.0014355936,0.016205987,15.333333,2.6246693,89.57742,282.56534,102.85074,776.30145,0.03903311,0.014765876,0.10318275,0.061778266,0.02201374,0.17337145,63.0,0.0,0.40614012,0.14075702,0.6168831,0.0,0.0,70.0,19.666666,0.23163715,67.0
ts_12,0.0044980934,0.0009973209,0.020287193,10.166667,1.771691,58.340374,222.52576,69.92471,708.1576,0.03480927,0.01148297,0.105520196,0.047208354,0.012745316,0.17485863,59.0,0.0,0.40614012,0.12976117,0.6396104,0.0,0.0,102.0,18.5,0.23127125,68.0
loc_bb_channel_pos_48,0.0052253576,0.0014715083,0.018555356,10.5,3.095696,35.613964,255.00204,91.8155,708.2251,0.03902057,0.015328516,0.09933153,0.05312246,0.012282046,0.22976595,64.0,0.0,0.40614012,0.15434359,0.5746753,0.0,0.0,87.0,21.833334,0.22855781,69.0
up_vol,0.0052443445,0.0022590642,0.012174576,13.333333,2.2852182,77.79466,257.71875,88.74754,748.4034,0.03688065,0.013542992,0.10043441,0.055653907,0.026125677,0.11855606,80.0,0.0,0.40614012,0.15498538,0.4707792,0.16666667,0.0,87.5,27.166666,0.22793677,70.0
zscore_price_200,0.0024276138,0.00037784508,0.015597158,9.5,1.2583058,71.72343,137.90213,32.99507,576.3587,0.018197775,0.0044736657,0.07402409,0.027967947,0.0045130276,0.1733218,87.0,0.0,0.40614012,0.059776407,0.75,0.0,0.13771947,144.5,12.833333,0.227263,71.0
ret10h,0.0014254348,0.00025623472,0.0079296995,6.0,1.4142135,25.455845,93.59921,30.352213,288.63834,0.011672344,0.0033108534,0.041150607,0.018066403,0.0073147668,0.044621367,144.0,0.0,0.40614012,0.025901519,0.8181818,0.0,0.14450544,174.0,9.333333,0.22601657,72.0
climax,0.00245898,0.00063492457,0.009523309,11.0,1.8257419,66.27443,156.74142,24.564596,1000.1334,0.019972077,0.0034562445,0.11540961,0.03366469,0.0110768005,0.10231395,74.5,0.0,0.40614012,0.060836624,0.6915584,0.0,0.36995006,132.0,15.833333,0.22484724,73.0
vol_shock_asym_8_24,0.006138826,0.0026901641,0.014008506,12.5,4.2328086,36.91403,293.78345,101.20409,852.8184,0.043167345,0.015747182,0.11833354,0.06632966,0.031245405,0.14080867,60.0,0.0,0.40614012,0.18521994,0.38636363,0.16666667,0.0,63.5,31.5,0.22346188,74.0
churn,0.0024380109,0.00050293776,0.011818354,2.3333333,0.47140452,11.549411,113.151596,27.610472,463.71115,0.020148998,0.0043992675,0.092284024,0.022150746,0.008131336,0.06034132,99.0,0.0,0.40614012,0.06012784,0.7305195,0.0,0.1181633,154.0,13.833333,0.22160834,75.0
G_EXH_TAIL_FAIL,0.0045221625,0.0011987032,0.017060066,15.5,3.86221,62.205315,273.67032,92.895966,806.2294,0.03743332,0.013491323,0.10386331,0.06047885,0.022262966,0.16429488,57.0,0.0,0.40614012,0.13057473,0.5681818,0.0,0.14268777,72.0,22.166666,0.22099595,76.0
shock_vol_ratio,0.0049467017,0.0015169485,0.016130975,15.666667,5.467073,44.895035,281.50867,97.0053,816.936,0.039461456,0.014317062,0.108765796,0.062183663,0.023621727,0.1636971,56.0,0.0,0.40614012,0.14492469,0.5649351,0.0,0.0,68.5,22.333334,0.22094235,77.0
range_expansion_ratio_G_VOL_0,0.0006591457,0.0005337142,0.0006783797,3.5,2.43242,4.1967807,42.473106,33.799965,44.476494,0.0053191953,0.004083899,0.005773453,0.0067242063,0.0069827614,0.004316816,200.0,0.0,0.40614012,0.0,0.84415585,0.0,0.16791157,195.5,8.0,0.21943454,78.0
climax_range_24,0.0016635229,0.000984774,0.002810095,8.0,3.2659864,19.595919,101.80434,44.422165,233.30974,0.01288806,0.0055476986,0.02994072,0.021249462,0.014195168,0.031809386,182.0,0.0,0.40614012,0.03394919,0.60064936,0.0,1.0,169.5,20.5,0.21883439,79.0
trend_overextension_z,0.0042764144,0.0011947157,0.015307173,14.166667,1.86339,107.70394,244.05664,69.33561,859.0628,0.034129385,0.0096813645,0.12031516,0.053490814,0.016642401,0.17192635,55.0,0.0,0.40614012,0.12226815,0.5779221,0.0,0.13939282,77.5,21.666666,0.21869765,80.0
trend_strength_percentile,0.004931162,0.0021441956,0.01134055,16.0,5.066228,50.53069,302.2601,117.32309,778.71436,0.040730823,0.016901804,0.09815519,0.06547976,0.02796834,0.1533019,86.0,0.0,0.40614012,0.14439942,0.3538961,0.33333334,0.0,67.0,33.166668,0.21789372,81.0
rolling_range_20,0.002553221,0.0006871915,0.009486349,8.666667,1.3743685,54.65136,132.46268,28.770624,609.8707,0.01971486,0.0058474555,0.06646921,0.027293961,0.008797956,0.08467425,102.0,0.0,0.40614012,0.06402209,0.65909094,0.0,0.35537836,146.5,17.5,0.2177538,82.0
ffd_vol_price_corr_10h_06,0.001029192,0.000645662,0.0016405429,6.5,2.7537854,15.342518,66.69017,37.92629,117.269005,0.008685559,0.0050886665,0.014824892,0.012122033,0.007975256,0.01842495,195.0,0.0,0.40614012,0.012508022,0.7305195,0.0,0.52179265,180.0,13.833333,0.21559893,83.0
slope,0.0041854708,0.000992982,0.017641978,13.666667,3.091206,60.4223,273.76575,79.32608,944.805,0.036300458,0.010418899,0.12647434,0.059154097,0.016297504,0.21470816,47.0,0.0,0.40614012,0.119194135,0.5974026,0.0,0.0,66.5,20.666666,0.21490741,84.0
lr_4h,0.0006693189,0.000480175,0.0009329678,3.0,1.2909944,6.97137,45.19052,29.676609,68.814575,0.0058936216,0.0036631455,0.009482226,0.0074492265,0.0092213135,0.0050147385,199.0,0.0,0.40614012,0.00034386624,0.8246753,0.0,0.16526335,197.0,9.0,0.21462113,85.0
lr_12h,0.004668956,0.0018409033,0.011841552,10.5,2.2173557,49.721386,304.64487,170.53398,544.22284,0.04820202,0.025777984,0.09013252,0.06472952,0.036895324,0.113562115,96.0,0.0,0.40614012,0.13553654,0.45779222,0.16666667,0.0,76.0,27.833334,0.21399316,86.0
G_VOL,0.0030579718,0.00063079345,0.014824491,16.833334,3.1841621,88.99079,199.16937,53.198498,745.66846,0.025293235,0.0067437743,0.094864935,0.04081114,0.0070875157,0.2349976,74.5,0.0,0.40614012,0.08108328,0.66233766,0.0,0.0,97.0,17.333334,0.21018022,87.0
asym_ft,0.0039504846,0.0009176477,0.017006883,13.5,2.9297326,62.207043,236.5037,88.667534,630.82837,0.033020392,0.013336619,0.08175583,0.050394133,0.020043949,0.12670003,77.0,0.0,0.40614012,0.11125132,0.49025974,0.0,0.50749856,101.0,26.166666,0.2091281,88.0
trend_age_hours,0.0019371567,0.000615215,0.0060996176,9.166667,1.86339,45.094036,129.42189,28.67531,584.12714,0.016285613,0.0029321827,0.090451784,0.02704932,0.011391974,0.06422642,116.0,0.0,0.40614012,0.043198347,0.66558444,0.0,0.35011348,149.0,17.166666,0.20766088,89.0
decel_4,0.0025107795,0.00050197187,0.012558501,12.5,2.5,62.5,165.87387,28.890102,952.37256,0.021101141,0.0033446143,0.13312691,0.035638645,0.01085082,0.11705227,61.0,0.0,0.40614012,0.06258751,0.6883117,0.0,0.0,116.5,16.0,0.20650105,90.0
