fold_id,seed,group,gain,split
0,42,regime,411.7679942306131,995
1,42,regime,275.6346366739599,593
2,42,regime,2.0689220540225506,4
3,42,regime,9.492781810462475,40
4,42,regime,3.4375217724591494,6
