generated_boolean,group,source_feature,support,support_pct,usable_support,nan_rate_before,nan_rate_ts
reg_volatility_autocorr_48_ts_top20,regime,volatility_autocorr_48,31888,0.8221523230031454,31888,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_bot20,regime,volatility_autocorr_48,6903,0.17797658949105347,6903,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_top30,regime,volatility_autocorr_48,29832,0.7691435053885423,29832,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_bot30,regime,volatility_autocorr_48,8958,0.2309596246068169,8958,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_top40,regime,volatility_autocorr_48,27853,0.7181199401846027,27853,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_bot40,regime,volatility_autocorr_48,10938,0.28200897230959626,10938,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_top50,regime,volatility_autocorr_48,22282,0.5744856391481462,22282,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_bot50,regime,volatility_autocorr_48,16511,0.4256948383437323,16511,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_top60,regime,volatility_autocorr_48,15173,0.39119785489609654,15173,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_bot60,regime,volatility_autocorr_48,23618,0.6089310575981024,23618,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_top70,regime,volatility_autocorr_48,5164,0.13314082400866292,5164,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_bot70,regime,volatility_autocorr_48,33625,0.8669365234878564,33625,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_top80,regime,volatility_autocorr_48,3134,0.08080235136389419,3134,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_bot80,regime,volatility_autocorr_48,35657,0.9193265611303048,35657,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_band20_80,regime,volatility_autocorr_48,28759,0.7414788841334502,28759,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_band25_75,regime,volatility_autocorr_48,26590,0.685556644149951,26590,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_band30_70,regime,volatility_autocorr_48,24671,0.6360800288763987,24671,0.0,0.7768174651582981
reg_volatility_autocorr_48_ts_band40_60,regime,volatility_autocorr_48,12685,0.3270509977827051,12685,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_top20,regime,volatility_of_volatility_48,31888,0.8221523230031454,31888,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_bot20,regime,volatility_of_volatility_48,6903,0.17797658949105347,6903,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_top30,regime,volatility_of_volatility_48,29832,0.7691435053885423,29832,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_bot30,regime,volatility_of_volatility_48,8958,0.2309596246068169,8958,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_top40,regime,volatility_of_volatility_48,27853,0.7181199401846027,27853,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_bot40,regime,volatility_of_volatility_48,10938,0.28200897230959626,10938,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_top50,regime,volatility_of_volatility_48,22282,0.5744856391481462,22282,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_bot50,regime,volatility_of_volatility_48,16511,0.4256948383437323,16511,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_top60,regime,volatility_of_volatility_48,15173,0.39119785489609654,15173,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_bot60,regime,volatility_of_volatility_48,23618,0.6089310575981024,23618,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_top70,regime,volatility_of_volatility_48,5164,0.13314082400866292,5164,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_bot70,regime,volatility_of_volatility_48,33625,0.8669365234878564,33625,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_top80,regime,volatility_of_volatility_48,3134,0.08080235136389419,3134,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_bot80,regime,volatility_of_volatility_48,35657,0.9193265611303048,35657,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_band20_80,regime,volatility_of_volatility_48,28759,0.7414788841334502,28759,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_band25_75,regime,volatility_of_volatility_48,26590,0.685556644149951,26590,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_band30_70,regime,volatility_of_volatility_48,24671,0.6360800288763987,24671,0.0,0.7768174651582981
reg_volatility_of_volatility_48_ts_band40_60,regime,volatility_of_volatility_48,12685,0.3270509977827051,12685,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_top20,regime,volatility_ratio_short_long,31888,0.8221523230031454,31888,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_bot20,regime,volatility_ratio_short_long,6903,0.17797658949105347,6903,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_top30,regime,volatility_ratio_short_long,29832,0.7691435053885423,29832,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_bot30,regime,volatility_ratio_short_long,8958,0.2309596246068169,8958,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_top40,regime,volatility_ratio_short_long,27853,0.7181199401846027,27853,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_bot40,regime,volatility_ratio_short_long,10938,0.28200897230959626,10938,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_top50,regime,volatility_ratio_short_long,22282,0.5744856391481462,22282,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_bot50,regime,volatility_ratio_short_long,16511,0.4256948383437323,16511,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_top60,regime,volatility_ratio_short_long,15173,0.39119785489609654,15173,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_bot60,regime,volatility_ratio_short_long,23618,0.6089310575981024,23618,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_top70,regime,volatility_ratio_short_long,5164,0.13314082400866292,5164,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_bot70,regime,volatility_ratio_short_long,33625,0.8669365234878564,33625,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_top80,regime,volatility_ratio_short_long,3134,0.08080235136389419,3134,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_bot80,regime,volatility_ratio_short_long,35657,0.9193265611303048,35657,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_band20_80,regime,volatility_ratio_short_long,28759,0.7414788841334502,28759,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_band25_75,regime,volatility_ratio_short_long,26590,0.685556644149951,26590,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_band30_70,regime,volatility_ratio_short_long,24671,0.6360800288763987,24671,0.0,0.7768174651582981
reg_volatility_ratio_short_long_ts_band40_60,regime,volatility_ratio_short_long,12685,0.3270509977827051,12685,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_top20,regime,volume_autocorr_48,31888,0.8221523230031454,31888,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_bot20,regime,volume_autocorr_48,6903,0.17797658949105347,6903,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_top30,regime,volume_autocorr_48,29832,0.7691435053885423,29832,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_bot30,regime,volume_autocorr_48,8958,0.2309596246068169,8958,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_top40,regime,volume_autocorr_48,27853,0.7181199401846027,27853,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_bot40,regime,volume_autocorr_48,10938,0.28200897230959626,10938,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_top50,regime,volume_autocorr_48,22282,0.5744856391481462,22282,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_bot50,regime,volume_autocorr_48,16511,0.4256948383437323,16511,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_top60,regime,volume_autocorr_48,15173,0.39119785489609654,15173,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_bot60,regime,volume_autocorr_48,23618,0.6089310575981024,23618,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_top70,regime,volume_autocorr_48,5164,0.13314082400866292,5164,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_bot70,regime,volume_autocorr_48,33625,0.8669365234878564,33625,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_top80,regime,volume_autocorr_48,3134,0.08080235136389419,3134,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_bot80,regime,volume_autocorr_48,35657,0.9193265611303048,35657,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_band20_80,regime,volume_autocorr_48,28759,0.7414788841334502,28759,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_band25_75,regime,volume_autocorr_48,26590,0.685556644149951,26590,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_band30_70,regime,volume_autocorr_48,24671,0.6360800288763987,24671,0.0,0.7768174651582981
reg_volume_autocorr_48_ts_band40_60,regime,volume_autocorr_48,12685,0.3270509977827051,12685,0.0,0.7768174651582981
reg_volume_percentile_ts_top20,regime,volume_percentile,31888,0.8221523230031454,31888,0.0,0.7768174651582981
reg_volume_percentile_ts_bot20,regime,volume_percentile,6903,0.17797658949105347,6903,0.0,0.7768174651582981
reg_volume_percentile_ts_top30,regime,volume_percentile,29832,0.7691435053885423,29832,0.0,0.7768174651582981
reg_volume_percentile_ts_bot30,regime,volume_percentile,8958,0.2309596246068169,8958,0.0,0.7768174651582981
reg_volume_percentile_ts_top40,regime,volume_percentile,27853,0.7181199401846027,27853,0.0,0.7768174651582981
reg_volume_percentile_ts_bot40,regime,volume_percentile,10938,0.28200897230959626,10938,0.0,0.7768174651582981
reg_volume_percentile_ts_top50,regime,volume_percentile,22282,0.5744856391481462,22282,0.0,0.7768174651582981
reg_volume_percentile_ts_bot50,regime,volume_percentile,16511,0.4256948383437323,16511,0.0,0.7768174651582981
