fold_id,target_mean,target_std,target_p1,target_p50,target_p99
0,0.06047513,0.17824006,0.0,0.0,0.6618689668178557
1,0.07565979,0.19163677,0.0,0.0,0.687011831998825
2,0.08955634,0.21070808,0.0,0.0,0.7485306078195573
3,0.103659004,0.22523193,0.0,0.0,0.7458676981925965
4,0.11715091,0.23393111,0.0,0.0,0.7458500117063522
