fold_id,seed,regime_family,gain,split
0,42,asset_relative_funding,66.66376,22.0
0,42,asset_state,389.1619,47.0
0,42,compression,348.63858,73.0
0,42,context,374.07465,71.0
0,42,crowding,22.009724,8.0
0,42,funding,343.71838,101.0
0,42,liquidity,262.6018,69.0
0,42,momentum,63.183945,21.0
0,42,open_interest,3218.8728,604.0
0,42,orderbook,113.077644,34.0
0,42,path_structure,422.6395,112.0
0,42,perp_tradeability,2396.9998,495.0
0,42,residual,1470.2831,195.0
0,42,trend,237.57538,59.0
0,42,volatility,93.35611,25.0
0,42,volatility_term_structure,259.11554,62.0
1,42,asset_relative_funding,39.57245,13.0
1,42,asset_state,321.87912,44.0
1,42,compression,364.34073,81.0
1,42,context,193.53246,42.0
1,42,crowding,35.48126,12.0
1,42,funding,297.79596,93.0
1,42,liquidity,195.57397,59.0
1,42,momentum,102.46159,36.0
1,42,open_interest,2946.313,531.0
1,42,orderbook,72.404495,24.0
1,42,path_structure,531.7218,105.0
1,42,perp_tradeability,2267.0215,448.0
1,42,residual,1535.994,193.0
1,42,trend,337.29352,72.0
1,42,volatility,79.647385,19.0
1,42,volatility_term_structure,175.64082,53.0
2,42,asset_relative_funding,40.430523,16.0
2,42,asset_state,375.3562,46.0
2,42,compression,356.72702,62.0
2,42,context,333.2332,54.0
2,42,crowding,1.164708,3.0
2,42,funding,161.99933,69.0
2,42,liquidity,171.98763,56.0
2,42,momentum,42.831337,14.0
2,42,open_interest,2198.3755,450.0
2,42,orderbook,113.80701,30.0
2,42,path_structure,431.9504,104.0
2,42,perp_tradeability,2244.7979,394.0
2,42,residual,1583.3134,140.0
2,42,trend,296.80246,56.0
2,42,volatility,98.71927,20.0
2,42,volatility_term_structure,305.4134,60.0
3,42,asset_relative_funding,161.93793,67.0
3,42,asset_state,698.1819,98.0
3,42,compression,644.53064,206.0
3,42,context,364.81448,101.0
3,42,crowding,98.62381,48.0
3,42,funding,441.2762,220.0
3,42,liquidity,399.16632,167.0
3,42,momentum,81.23026,33.0
3,42,open_interest,4380.7886,1310.0
3,42,orderbook,206.53253,77.0
3,42,path_structure,768.9277,266.0
3,42,perp_tradeability,3621.1245,978.0
3,42,residual,2220.629,465.0
3,42,trend,340.143,107.0
3,42,volatility,191.01065,82.0
3,42,volatility_term_structure,491.06238,150.0
4,42,asset_relative_funding,46.515694,20.0
4,42,asset_state,449.92578,53.0
4,42,compression,282.9965,73.0
4,42,context,357.36676,76.0
4,42,crowding,17.526094,9.0
4,42,funding,262.16495,116.0
4,42,liquidity,225.30536,71.0
4,42,momentum,42.219994,21.0
4,42,open_interest,2527.3564,595.0
4,42,orderbook,112.12038,42.0
4,42,path_structure,274.01068,75.0
4,42,perp_tradeability,2521.4707,473.0
4,42,residual,1579.4338,184.0
4,42,trend,292.66608,67.0
4,42,volatility,193.97021,47.0
4,42,volatility_term_structure,267.4426,83.0
