fold_id,seed,feature_index,feature_name,group,source_name,source_family,split_count
0,42,29,dist_local_swing,location,dist_local_swing,context,26
0,42,118,ob_pressure_mkt_resid,regime,ob_pressure_mkt_resid,residual,20
0,42,112,mark_vs_perp_bps,regime,mark_vs_perp_bps,perp_tradeability,112
0,42,148,price_trend_15d_vol_norm,regime,price_trend_15d_vol_norm,open_interest,48
0,42,110,log_oi_to_volume_7d,regime,log_oi_to_volume_7d,open_interest,30
0,42,34,asset_funding_rate_mean_15d,regime,asset_funding_rate_mean_15d,perp_tradeability,15
0,42,18,dist_funding_pressure_price_96h_atr,regime,dist_funding_pressure_price_96h_atr,perp_tradeability,42
0,42,117,ob_imbalance_mkt_resid,regime,ob_imbalance_mkt_resid,residual,19
0,42,14,dist_oiw_z_delta_96h_atr,regime,dist_oiw_z_delta_96h_atr,perp_tradeability,30
0,42,111,mark_perp_dislocation,regime,mark_perp_dislocation,perp_tradeability,43
0,42,153,range_expansion_ratio,regime,range_expansion_ratio,volatility_term_structure,19
0,42,1,dist_ema20_atr,location,dist_ema20_atr,context,8
0,42,171,xasset_asset_minus_mkt_funding,regime,xasset_asset_minus_mkt_funding,asset_relative_funding,14
0,42,109,log_oi_to_volume_1d,regime,log_oi_to_volume_1d,open_interest,61
0,42,151,prior_volatility,regime,prior_volatility,context,50
0,42,25,dist_prior_day_low,location,dist_prior_day_low,context,39
0,42,33,dist_ma100_atr,location,dist_ma100_atr,context,4
0,42,122,oi_chg_4h,regime,oi_chg_4h,open_interest,2
0,42,37,pullback_depth,location,pullback_depth,context,25
0,42,135,oi_value_z_90d,regime,oi_value_z_90d,open_interest,17
0,42,144,price_rv_10d_robust_z,regime,price_rv_10d_robust_z,open_interest,13
0,42,134,oi_value_z_30d,regime,oi_value_z_30d,open_interest,16
0,42,51,loc_prior_bar_pos_24,location,loc_prior_bar_pos_24,context,24
0,42,128,oi_rank,regime,oi_rank,open_interest,8
0,42,16,oi_expansion_compression_balance_96h,regime,oi_expansion_compression_balance_96h,perp_tradeability,15
0,42,149,price_trend_7d_vol_norm,regime,price_trend_7d_vol_norm,open_interest,41
0,42,71,loc_prev_week_range_pos_24,location,loc_prev_week_range_pos_24,context,10
0,42,64,compression_ratio,regime,compression_ratio,volatility_term_structure,18
0,42,35,distance_to_ema,location,distance_to_ema,context,10
0,42,168,volume_trend_48,regime,volume_trend_48,liquidity,9
0,42,152,range_24h_pct,regime,range_24h_pct,compression,40
0,42,0,dist_oiw_signed_delta_12h_atr,regime,dist_oiw_signed_delta_12h_atr,perp_tradeability,35
0,42,3,dist_ema50_atr,location,dist_ema50_atr,context,6
0,42,159,spike_score_surprise,regime,spike_score_surprise,residual,12
0,42,53,loc_prior_bar_pos_48,location,loc_prior_bar_pos_48,context,14
0,42,141,oi_vol_7d_robust_z,regime,oi_vol_7d_robust_z,open_interest,13
0,42,54,atr_percentile,regime,atr_percentile,compression,13
0,42,174,xasset_ob_liquidity_peer_resid,regime,xasset_ob_liquidity_peer_resid,residual,13
0,42,67,loc_prev_day_range_pos_24,location,loc_prev_day_range_pos_24,context,5
0,42,52,atr_compression_ratio,regime,atr_compression_ratio,volatility_term_structure,9
0,42,104,funding_vol_7d_robust_z,regime,funding_vol_7d_robust_z,open_interest,10
0,42,79,loc_pullback_depth_24,location,loc_pullback_depth_24,path_structure,24
0,42,147,price_trend_10d_vol_norm,regime,price_trend_10d_vol_norm,open_interest,38
0,42,80,exh_qual_surprise,regime,exh_qual_surprise,residual,7
0,42,26,up_down_return_mass_ratio_tanh,regime,up_down_return_mass_ratio_tanh,path_structure,31
0,42,81,loc_pullback_depth_48,location,loc_pullback_depth_48,path_structure,17
0,42,50,asset_vol_level_pct,regime,asset_vol_level_pct,asset_state,19
0,42,133,oi_value_log_7d_robust_z,regime,oi_value_log_7d_robust_z,open_interest,25
0,42,66,compression_score,regime,compression_score,volatility_term_structure,16
0,42,12,dist_oiw_intensity_96h_atr,regime,dist_oiw_intensity_96h_atr,perp_tradeability,34
0,42,132,oi_value_log_1d_robust_z,regime,oi_value_log_1d_robust_z,open_interest,21
0,42,77,loc_bb_channel_pos_48,location,loc_bb_channel_pos_48,compression,24
0,42,41,zscore_price_200,location,zscore_price_200,context,26
0,42,42,asset_minus_mkt_oi_1d,regime,asset_minus_mkt_oi_1d,open_interest,19
0,42,115,ob_depth_z_10bps,regime,ob_depth_z_10bps,orderbook,13
0,42,150,prior_range,regime,prior_range,context,21
0,42,76,ema50_slope,regime,ema50_slope,trend,16
0,42,62,choppiness_index_20,regime,choppiness_index_20,path_structure,19
0,42,19,oiw_z_delta_entry_dist_7d_atr,location,oiw_z_delta_entry_dist_7d_atr,open_interest_location,9
0,42,47,loc_range_pos_24,location,loc_range_pos_24,context,11
0,42,87,bars_in_high_vol_state_log_norm,location,bars_in_high_vol_state_log_norm,context,34
0,42,39,zscore_price_50,location,zscore_price_50,context,13
0,42,119,ob_spread_mkt_resid,regime,ob_spread_mkt_resid,residual,3
