canonical_key,trigger,location,regime,mean_net_ret,directional_mean_ret,std_net_ret,mean_within_fold_std,mean_support_pct,std_support_pct,presence_freq,presence_freq_units,sign_consistency,min_support_actual,mean_uplift,mean_baseline_ret,mean_oos_ic,p25_oos_ic,p50_oos_ic,p75_oos_ic,mean_delta_ic,positive_ic_fraction,mean_ic,ic_tstat,ic_sign_consistency,decile_spread_sharpe,mask_ic_uplift,regression_beta,regression_slope_fit,learnability_step_c_score,trade_path_quality_score,quality_stability_score,path_smoothness_term,path_survivability_term,path_stability_term,path_realized_profit_consistency_term,path_trajectory_smoothness_term,full_quality_score,composite_score,required_hurdle,hurdle_excess,n_folds,discovery_count,n_instances,display_arity,structural_depth,pipeline_stage,parent_context_key,side,rule_type,accepted,rejection_reason,preset,preset,preset,preset,min_support_actual_pct,within_mask_ic,delta_within_mask_ic,entropy_reduction,support_objective_score,source_target,source_horizon,composite_score_step1,support_score,diversity_score,stage_b_score,stage_b_rejection_reason,top10_mean_ret,top10_net_ret,rule_type_class,production_classification,classification_diagnostics,rule_gain_score,rule_split_score,rule_model_importance_score,preset,preset,preset,preset,is_too_narrow,is_too_broad,comp_bonus,pruner_rank_score,within_leaf_mean_ic,within_leaf_positive_ic_fraction,within_leaf_mean_top_quantile_spread,within_leaf_mean_edge_uplift,within_leaf_hit_lift,within_leaf_valid_folds,within_leaf_future_edge_learnability_score,learnability_definition,leaf_reconstructability_score,stage_c_rejection_reason
(*)|(pullback_depth>0.72507584)|(log_oi_to_volume_1d<=40.36409&mark_vs_perp_bps<=-1.1549736),*,pullback_depth>0.72507584,log_oi_to_volume_1d<=40.36409&mark_vs_perp_bps<=-1.1549736,0.0035554388538002967,0.0035554388538002967,0.0016729297773113968,0.020744162797927856,0.13226408965689956,0.01532138555846375,1.0,1.0,0.506,503,,,0.06718795454599218,0.047144252152796974,0.057702343348817325,0.08990955796173918,,1.0,0.04864148485448837,8.170925204956612,1.0,0.15392755419015886,-0.13853445281576407,0.37461261451244354,0.20749040268676683,0.0,3.1250000000000013e-07,0.001471238259880437,0.010013619686203996,0.01,0.01,0.01,0.02195278275758028,0.0022612246149949647,0.0022612246149949647,7.001846844949021e-05,0.0034854203853508063,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.1153,0.04864148485448837,-0.13853445281576407,-0.012691175937652588,1.0,primary_target,0,,0.9593210979213624,,0.57044716418185,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0035554388538002967, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 503, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9039033391140648,production,production,production,production,False,False,0.3,0.9039033391140648,-0.04364449333828453,0.2,-0.0012287080022179125,-0.0006885015998921373,-0.04595056019933526,5,0.0,within_leaf_future_edge,0.032101388147752,
(*)|(pullback_depth>0.8924222)|(mark_vs_perp_bps<=0.53355187&ob_imbalance_mkt_resid>-2.5011921),*,pullback_depth>0.8924222,mark_vs_perp_bps<=0.53355187&ob_imbalance_mkt_resid>-2.5011921,0.0027012066449970005,0.0027012066449970005,0.0019729089100434132,0.020940669625997544,0.10412023290758828,0.007804591276636202,1.0,1.0,0.5325325325325325,459,,,0.050711926468097246,0.03193634515700405,0.035133347604814236,0.08018487104592721,,1.0,0.06054776429019513,4.2551881283782915,1.0,0.14153123050928115,-0.1266281733800573,0.44389148354530333,0.2487912033978676,0.0,3.1250000000000013e-07,0.006929754448441483,0.02242297273708518,0.01,0.01,0.01,0.024967419914901257,0.0022406566483608266,0.0022406566483608266,7.030517527168334e-05,0.0026309014697253174,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.0934,0.06054776429019513,-0.1266281733800573,0.11212315559387206,1.0,primary_target,0,,0.8830733042824943,,0.5383489058824724,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0027012066449970005, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 459, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0002707693345958,production,production,production,production,False,False,0.3,1.0002707693345958,-0.035538969231568775,0.4,-0.00025329318815627103,-0.0005688579474612169,-0.014439420543885095,5,0.0,within_leaf_future_edge,0.031751142926247686,
(*)|(bars_in_high_vol_state_log_norm<=-0.2099168&loc_pullback_depth_48<=0.28571439&oiw_intensity_entry_dist_7d_atr<=0.66197062)|(mark_perp_dislocation<=0.00069575186&prior_volatility>-0.88219386),*,bars_in_high_vol_state_log_norm<=-0.2099168&loc_pullback_depth_48<=0.28571439&oiw_intensity_entry_dist_7d_atr<=0.66197062,mark_perp_dislocation<=0.00069575186&prior_volatility>-0.88219386,0.0033463666215538977,0.0033463666215538977,0.001043340753980838,0.019356928020715713,0.11662338842975206,0.011233179438876155,1.0,1.0,0.5336008024072216,495,,,0.06814205597431153,0.06257612469816089,0.0735537693019314,0.07842492750020623,,1.0,0.06336038012358655,3.1080875588643386,1.0,0.13659813925623893,-0.12381555754666587,0.35262060463428496,0.1963025013781119,0.022227833362266698,3.1250000000000013e-07,0.006966181261580726,0.019037339863351294,0.01,0.01,0.01,0.018824828788638115,0.002230565949361619,0.002230565949361619,9.006315085925894e-05,0.0032563034706946385,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.09465,0.06336038012358655,-0.12381555754666587,0.08239400386810303,1.0,primary_target,0,,0.9530909752066115,,0.5510931033386172,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0033463666215538977, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 495, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8341227551017564,production,production,production,production,False,False,0.1,0.8341227551017564,0.005516160855121877,0.4,-0.0007057127032739722,-0.0003506291315445665,0.001282966961560561,5,0.022227833362266698,within_leaf_future_edge,0.030168107831993765,
(*)|(dist_prior_day_low>0.027470794&loc_prev_week_range_pos_48<=0.62578273)|(mark_vs_perp_bps<=1.3075266&price_trend_15d_vol_norm>-0.068667397),*,dist_prior_day_low>0.027470794&loc_prev_week_range_pos_48<=0.62578273,mark_vs_perp_bps<=1.3075266&price_trend_15d_vol_norm>-0.068667397,0.0032560542924329637,0.0032560542924329637,0.0008784236417177654,0.02152071297168732,0.10102559479088405,0.018178072287340453,1.0,1.0,0.5495495495495496,292,,,0.07526370799844183,0.06738985299378375,0.0811273226585501,0.09722938772678366,,1.0,0.05640778275757925,2.061806077306531,1.0,0.11432568505406379,-0.13076815491267318,0.4159862294793129,0.26641196351240437,0.33074104319323283,3.1250000000000013e-07,0.00643231492093557,0.021876486346012677,0.01,0.01,0.01,0.026647417806088924,0.0022061542464814447,0.0022061542464814447,9.05172948946178e-05,0.003165536997538346,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.07312797395442024,0.05640778275757925,-0.13076815491267318,0.11220340728759766,1.0,primary_target,0,,0.8657433308289506,,0.5498253715777345,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0032560542924329637, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 292, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.915848482512339,production,production,production,production,False,False,0.1,0.915848482512339,0.02485906712617093,0.4,0.0006424964369782279,0.0005418565351562747,-0.009852021835457692,5,0.33074104319323283,within_leaf_future_edge,0.02885340148503406,
(*)|(*)|(log_oi_to_volume_1d<=40.064594&log_oi_to_volume_7d>0.10943343&mark_vs_perp_bps<=0.81605774&volume_price_corr_ts_resid<=-0.24915516),*,*,log_oi_to_volume_1d<=40.064594&log_oi_to_volume_7d>0.10943343&mark_vs_perp_bps<=0.81605774&volume_price_corr_ts_resid<=-0.24915516,0.003279209090396762,0.003279209090396762,0.0008297609791974243,0.02051912546157837,0.12475110944152265,0.016841282821602722,1.0,1.0,0.5295887662988967,469,,,0.08063019299143763,0.058882132173900564,0.06743432140852858,0.1096246079004295,,1.0,0.04564986620777421,4.345823181328858,1.0,0.11215270273387432,-0.14152607146247825,0.3858277887105942,0.20836158311511385,0.7875928017163663,3.1250000000000013e-07,0.0010659398992207201,0.01,0.01,0.01,0.01,0.018376046791672707,0.0022058896707683132,0.0022058896707683132,9.00000557518591e-05,0.003189209034644903,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.09705,0.04564986620777421,-0.14152607146247825,-0.07120869159698487,1.0,primary_target,0,,0.9986062128725268,,0.5607683706379002,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003279209090396762, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 469, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.6239230891978457,production,production,production,production,False,False,0.1,0.6239230891978457,0.07753088423570215,1.0,0.0033775480715009603,0.001877198529437705,0.004786317604629253,5,0.7875928017163663,within_leaf_future_edge,0.029429284580727036,
(*)|(pullback_depth>0.67925853)|(mark_perp_dislocation<=-0.000045885852&ob_pressure_mkt_resid>-0.0014901161),*,pullback_depth>0.67925853,mark_perp_dislocation<=-0.000045885852&ob_pressure_mkt_resid>-0.0014901161,0.0025057976425159724,0.0025057976425159724,0.0019068880241205084,0.021128149330616,0.1192057550713749,0.007680201763300814,1.0,1.0,0.53,522,,,0.05143027990491622,0.032524592979553596,0.03632702348790025,0.07910907699686945,,1.0,0.06280638755572297,4.866282413327322,1.0,0.12244365215301514,-0.12436955011452946,0.4435801595449448,0.2347249794666033,0.0,3.1250000000000013e-07,0.007181145217493948,0.022618324688456863,0.01,0.01,0.01,0.025328093208372593,0.0022032165776009905,0.0022032165776009905,7.002350129200502e-05,0.0024357741412239673,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.1083,0.06280638755572297,-0.12436955011452946,0.11453019380569458,1.0,primary_target,0,,0.9675522283996993,,0.537639667100472,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0025057976425159724, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 522, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0946238754124742,production,production,production,production,False,False,0.3,1.0946238754124742,-0.043300974245975794,0.4,-0.0002192114046603995,-0.0003744166498766582,-0.018639638103646473,5,0.0,within_leaf_future_edge,0.0308494012561633,
(*)|(dist_range_mid_atr<=0.0012407074&loc_swing_range_pos_24<=1.1262729)|(dist_oiw_z_delta_96h_atr>-1.0808103&mark_vs_perp_bps<=0.66909462),*,dist_range_mid_atr<=0.0012407074&loc_swing_range_pos_24<=1.1262729,dist_oiw_z_delta_96h_atr>-1.0808103&mark_vs_perp_bps<=0.66909462,0.004234716598875821,0.004234716598875821,0.0028344348071315793,0.019865660555660726,0.1296023365890308,0.013427717559152045,1.0,1.0,0.5605605605605606,483,,,0.08637450431668887,0.03966770087128651,0.10387084972550474,0.10714026170523916,,1.0,0.06431744162633585,1.402786821708033,0.6,0.22652410492300987,-0.12285849604391659,0.4799008548259735,0.14956618391438445,0.5577861808034353,3.1250000000000013e-07,0.002657182056880466,0.01,0.01,0.01,0.01,0.027701695449650288,0.00220048340115539,0.00220048340115539,9.000953167593544e-05,0.0041447070671998855,5,1,1,4,4,stage_a_context,,short,4-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.11435,0.06431744162633585,-0.12285849604391659,-0.026575970649719238,1.0,primary_target,0,,0.9742269151014273,,0.5882934275140993,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.004234716598875821, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 483, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7289849901043187,production,production,production,production,False,False,0.1,0.7289849901043187,0.02290123635405328,0.6,0.0021392618980273117,0.0016654870916782236,-0.03749994180687667,5,0.5577861808034353,within_leaf_future_edge,0.027581317519056726,
(*)|(dist_rolling_7d_high<=0.10931872)|(mark_perp_dislocation<=0.0025493384&ob_depth_z_10bps<=0.18082266&oi_value_log_7d_robust_z>-0.81916243&xasset_funding_ts_resid>-0.59237623),*,dist_rolling_7d_high<=0.10931872,mark_perp_dislocation<=0.0025493384&ob_depth_z_10bps<=0.18082266&oi_value_log_7d_robust_z>-0.81916243&xasset_funding_ts_resid>-0.59237623,0.002802855789195746,0.002802855789195746,0.002080486429979085,0.017489181831479073,0.12340085399449034,0.037015818190412275,1.0,1.0,0.548,352,,,0.05562867690220898,0.044438943644435715,0.058858487512929596,0.07515239281528328,,1.0,0.05043935874061771,1.428620324745978,0.8,0.25765927881002426,-0.13673657892963473,0.6744733810424804,0.13832272098649637,0.8653742848758962,3.1250000000000013e-07,0.005092257536214126,0.021426100128938252,0.01,0.01,0.01,0.016396112740039825,0.0021988377399365226,0.0021988377399365226,9.000230154115225e-05,0.0027128534876545937,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.0881542699724518,0.05043935874061771,-0.13673657892963473,-0.026370424032211303,1.0,primary_target,0,,0.991044782369146,,0.5417256879252377,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002802855789195746, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 352, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.8125110855633116,production,production,production,production,False,False,0.1,0.8125110855633116,0.12952647870020906,0.8,0.005597858843493833,0.003823244452837455,0.03718403169697952,5,0.8653742848758962,within_leaf_future_edge,0.029381142901037986,
(*)|(loc_prev_day_range_pos_48<=0.60438377&loc_prior_bar_pos_24>-0.57677877)|(log_oi_to_volume_7d>0.13217729&mark_perp_dislocation<=0.00021147227&price_rv_10d_robust_z<=0.093043737),*,loc_prev_day_range_pos_48<=0.60438377&loc_prior_bar_pos_24>-0.57677877,log_oi_to_volume_7d>0.13217729&mark_perp_dislocation<=0.00021147227&price_rv_10d_robust_z<=0.093043737,0.0031247670296579598,0.0031247670296579598,0.0023064887299890538,0.018773990869522094,0.12938180315552217,0.03973710812977115,1.0,1.0,0.531062124248497,591,,,0.06526338962837631,0.062038555619942565,0.06594244902299207,0.08658689611872124,,1.0,0.07417313493161523,1.7161360998858122,0.8,0.18710727319121362,-0.1130028027386372,0.4848372131586075,0.18920338905017062,0.6349779692074277,3.1250000000000013e-07,0.0028323757199588844,0.01732560456460831,0.01,0.01,0.01,0.016162043437361717,0.0021926680365399525,0.0021926680365399525,9.00086400895022e-05,0.0030347583895684576,5,1,1,5,5,stage_a_context,,short,5-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.07215,0.07417313493161523,-0.1130028027386372,-0.013657939434051514,1.0,primary_target,0,,0.9754619023290758,,0.5473452179717269,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.0031247670296579598, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 591, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.7639883389617268,production,production,production,production,False,False,0.1,0.7639883389617268,0.05787598466870667,0.8,0.0017211608476928428,0.0010652414440032111,-0.03054966070661398,5,0.6349779692074277,within_leaf_future_edge,0.02911541646638556,
(*)|(loc_prior_bar_pos_24<=1.0477346)|(exh_qual_surprise<=1.941743&mark_perp_dislocation<=0.001160419&oi_value_log_1d_robust_z>0.086788133&price_trend_15d_vol_norm>-0.071031623&up_down_semivol_ratio_tanh<=0.5669294),*,loc_prior_bar_pos_24<=1.0477346,exh_qual_surprise<=1.941743&mark_perp_dislocation<=0.001160419&oi_value_log_1d_robust_z>0.086788133&price_trend_15d_vol_norm>-0.071031623&up_down_semivol_ratio_tanh<=0.5669294,0.003882720973342657,0.003882720973342657,0.0023590486096351075,0.020552040822803975,0.11170665414475331,0.035522168435199994,1.0,1.0,0.5305305305305306,190,,,0.07431252165334376,0.06179104350760246,0.0803019867991196,0.09073688209514306,,1.0,0.08000592561168332,1.604930657274024,0.8,0.18183244355022907,-0.1071700120585691,0.5279335170984268,0.15201490547612187,0.03144739134938241,3.1250000000000013e-07,0.007399903319774479,0.026014365546200947,0.01,0.01,0.01,0.027182968333363533,0.0021852273794215823,0.0021852273794215823,9.015904173962448e-05,0.0037925619316030324,5,1,1,6,6,stage_a_context,,short,6-way,False,b_min_fold_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.04758327072376659,0.08000592561168332,-0.1071700120585691,0.13607767820358277,1.0,primary_target,0,,0.9255572632106184,,0.554239379067955,b_min_fold_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.003882720973342657, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 190, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_min_fold_support_too_low|b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,0.9410869723973657,production,production,production,production,False,False,0.1,0.9410869723973657,-0.0014187329897841342,0.6,-0.0005450089886808189,-0.000610812465663112,0.006079873383690449,5,0.03144739134938241,within_leaf_future_edge,0.028090720788675937,
(*)|(bars_in_high_vol_state_log_norm>-0.17088127)|(asset_atr_level_pct>0.11014593&mark_vs_perp_bps<=1.1276978),*,bars_in_high_vol_state_log_norm>-0.17088127,asset_atr_level_pct>0.11014593&mark_vs_perp_bps<=1.1276978,0.002871669386513531,0.002871669386513531,0.002155135274195127,0.025985146686434746,0.1294543451039319,0.02882209712846374,1.0,1.0,0.5125125125125125,620,,,0.06044871539765902,0.06023909231672583,0.06789645657211309,0.06910816328832944,,0.8,0.07808022431562907,2.152273704263811,1.0,0.14503548257052898,-0.10909571335462336,0.40014734119176865,0.18264860009022846,0.16290506680824207,3.1250000000000013e-07,0.002385072633981535,0.012720232153475286,0.01,0.01,0.01,0.020673206076025963,0.0021702657221801163,0.0021702657221801163,7.000694441660672e-05,0.0028016624420969245,5,1,1,3,3,stage_a_context,,short,3-way,False,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,production,production,production,production,0.07775,0.07808022431562907,-0.10909571335462336,0.1572100877761841,1.0,primary_target,0,,0.9750556674179813,,0.5512672498142506,b_sign_consistency_too_low|b_mask_ic_uplift_too_low,,,ranking,rejected,"{""checks"": {""n_folds"": {""value"": 5, ""threshold"": 3, ""passed"": true}, ""healthy_fold_count"": {""value"": 5, ""threshold"": 2, ""passed"": true}, ""healthy_fold_ratio"": {""value"": 1.0, ""threshold"": 0.6666666666666666, ""passed"": true}, ""presence_freq"": {""value"": 1.0, ""threshold"": 0.75, ""passed"": true}, ""directional_mean_ret"": {""value"": 0.002871669386513531, ""threshold"": 0.0, ""passed"": true}, ""min_support_actual"": {""value"": 620, ""threshold"": 50, ""passed"": true}, ""is_structurally_sound"": {""value"": false, ""passed"": false}, ""trade_path_quality_score"": {""value"": -Infinity, ""threshold"": 0.0, ""passed"": false}}, ""failures"": [""rule_rejected: b_sign_consistency_too_low|b_mask_ic_uplift_too_low"", ""trade_path_quality_score=-inf < 0.000000""], ""warnings"": [], ""classification"": ""rejected""}",0.0,0.0,1.0000061667789817,production,production,production,production,False,False,0.3,1.0000061667789817,-0.012242625161346072,0.4,8.68852829324914e-05,0.0007060311335585081,-0.01486594704451306,5,0.16290506680824207,within_leaf_future_edge,0.029272806731932506,
